,0,1,2,3,4
0,a minor,4/4,i,0.5,0.0
1,a minor,4/4,ii42,0.5,0.5
2,a minor,4/4,i,0.5,1.0
3,a minor,4/4,iv64,0.5,1.5
4,a minor,4/4,III+#8643,0.5,2.0
5,a minor,4/4,viio#853,0.5,2.5
6,a minor,4/4,i,0.5,3.0
7,a minor,4/4,i,0.5,3.5
8,a minor,4/4,ii#8643,0.5,4.0
9,a minor,4/4,IV6,0.5,4.5
10,a minor,4/4,bVII,0.5,5.0
11,a minor,4/4,i7,0.5,5.5
12,a minor,4/4,i,0.5,6.0
13,a minor,4/4,bVII732,0.25,6.5
14,a minor,4/4,bVI6,0.25,6.75
15,a minor,4/4,V#643,0.5,7.0
16,a minor,4/4,viio#63,0.5,7.5
17,a minor,4/4,V6,0.5,8.0
18,a minor,4/4,V6,0.5,8.5
19,a minor,4/4,iv54,0.5,9.0
20,a minor,4/4,i532,0.5,9.5
21,a minor,4/4,III754,0.5,10.0
22,a minor,4/4,iv6,0.5,10.5
23,a minor,4/4,i64,0.5,11.0
24,a minor,4/4,iio763,0.5,11.5
25,a minor,4/4,V,0.5,12.0
26,a minor,4/4,V74#3,0.5,12.5
27,a minor,4/4,i,3.0,13.0
28,a minor,4/4,i,0.5,16.0
29,a minor,4/4,ii42,0.5,16.5
30,a minor,4/4,i,0.5,17.0
31,a minor,4/4,iv64,0.5,17.5
32,a minor,4/4,III+#8643,0.5,18.0
33,a minor,4/4,viio#853,0.5,18.5
34,a minor,4/4,i,0.5,19.0
35,a minor,4/4,i,0.5,19.5
36,a minor,4/4,ii#8643,0.5,20.0
37,a minor,4/4,IV6,0.5,20.5
38,a minor,4/4,bVII,0.5,21.0
39,a minor,4/4,i7,0.5,21.5
40,a minor,4/4,i,0.5,22.0
41,a minor,4/4,bVII732,0.25,22.5
42,a minor,4/4,bVI6,0.25,22.75
43,a minor,4/4,V#643,0.5,23.0
44,a minor,4/4,viio#63,0.5,23.5
45,a minor,4/4,V6,0.5,24.0
46,a minor,4/4,V6,0.5,24.5
47,a minor,4/4,iv54,0.5,25.0
48,a minor,4/4,i532,0.5,25.5
49,a minor,4/4,III754,0.5,26.0
50,a minor,4/4,iv6,0.5,26.5
51,a minor,4/4,i64,0.5,27.0
52,a minor,4/4,iio763,0.5,27.5
53,a minor,4/4,V,0.5,28.0
54,a minor,4/4,V74#3,0.5,28.5
55,a minor,4/4,i,3.0,29.0
56,a minor,4/4,i,0.5,32.0
57,a minor,4/4,i7,0.5,32.5
58,a minor,4/4,ii#532,0.5,33.0
59,a minor,4/4,viio#63,0.5,33.5
60,a minor,4/4,i6,0.5,34.0
61,a minor,4/4,iv7,0.5,34.5
62,a minor,4/4,i54,0.5,35.0
63,a minor,4/4,V,0.5,35.5
64,a minor,4/4,bVI7,0.5,36.0
65,a minor,4/4,iv6,0.5,36.5
66,a minor,4/4,V,3.0,37.0
67,a minor,4/4,V,1.0,40.0
68,a minor,4/4,i,0.5,41.0
69,a minor,4/4,i742,0.5,41.5
70,a minor,4/4,iii52,0.5,42.0
71,a minor,4/4,bVII6,0.5,42.5
72,a minor,4/4,III,0.5,43.0
73,a minor,4/4,v43,0.5,43.5
74,a minor,4/4,i,0.5,44.0
75,a minor,4/4,v6,0.5,44.5
76,a minor,4/4,IV6,0.5,45.0
77,a minor,4/4,i43,0.5,45.5
78,a minor,4/4,ii6,0.5,46.0
79,a minor,4/4,IV7#3,0.5,46.5
80,a minor,4/4,bVII,1.0,47.0
81,a minor,4/4,V6,1.0,48.0
82,a minor,4/4,i,0.5,49.0
83,a minor,4/4,i42,0.5,49.5
84,a minor,4/4,bVII42,0.5,50.0
85,a minor,4/4,bVII,0.5,50.5
86,a minor,4/4,III752,0.5,51.0
87,a minor,4/4,III6,0.5,51.5
88,a minor,4/4,v42,0.5,52.0
89,a minor,4/4,III7,0.5,52.5
90,a minor,4/4,IV,0.5,53.0
91,a minor,4/4,III+6,0.5,53.5
92,a minor,4/4,ii/o43,0.5,54.0
93,a minor,4/4,iv7,0.5,54.5
94,a minor,4/4,V,1.0,55.0
95,a minor,4/4,i6,0.5,56.0
96,a minor,4/4,i763,0.5,56.5
97,a minor,4/4,iv6,0.5,57.0
98,a minor,4/4,i64,0.5,57.5
99,a minor,4/4,viio6#43,0.5,58.0
100,a minor,4/4,iv6,0.5,58.5
101,a minor,4/4,i64,0.5,59.0
102,a minor,4/4,IV7#32,0.5,59.5
103,a minor,4/4,V75#3,0.5,60.0
104,a minor,4/4,I#64#3,0.5,60.5
105,a minor,4/4,I,3.0,61.0
