,0,1,2,3,4
0,d minor,4/4,i6,0.5,0.0
1,d minor,4/4,viio#63,0.5,0.5
2,d minor,4/4,i,1.0,1.0
3,d minor,4/4,ii/o42,0.5,2.0
4,d minor,4/4,viio#8753,0.5,2.5
5,d minor,4/4,i,0.5,3.0
6,d minor,4/4,III64,0.5,3.5
7,d minor,4/4,iv65,0.5,4.0
8,d minor,4/4,bVII,0.5,4.5
9,d minor,4/4,III,2.0,5.0
10,d minor,4/4,III,1.0,7.0
11,d minor,4/4,bVII6,1.0,8.0
12,d minor,4/4,#ivob864b3,1.0,9.0
13,d minor,4/4,#iob7b53,1.0,10.0
14,d minor,4/4,v#54,0.5,11.0
15,d minor,4/4,v64,0.5,11.5
16,d minor,4/4,II7#3,1.0,12.0
17,d minor,4/4,v,3.0,13.0
18,d minor,4/4,i6,0.5,16.0
19,d minor,4/4,viio#63,0.5,16.5
20,d minor,4/4,i,1.0,17.0
21,d minor,4/4,ii/o42,0.5,18.0
22,d minor,4/4,viio#8753,0.5,18.5
23,d minor,4/4,i,0.5,19.0
24,d minor,4/4,III64,0.5,19.5
25,d minor,4/4,iv65,0.5,20.0
26,d minor,4/4,bVII,0.5,20.5
27,d minor,4/4,III,2.0,21.0
28,d minor,4/4,III,1.0,23.0
29,d minor,4/4,bVII6,1.0,24.0
30,d minor,4/4,#ivob864b3,1.0,25.0
31,d minor,4/4,#iob7b53,1.0,26.0
32,d minor,4/4,v#54,0.5,27.0
33,d minor,4/4,v64,0.5,27.5
34,d minor,4/4,II7#3,1.0,28.0
35,d minor,4/4,v,3.0,29.0
36,d minor,4/4,v,0.5,32.0
37,d minor,4/4,#iiio6,0.5,32.5
38,d minor,4/4,#ivob87b42,1.0,33.0
39,d minor,4/4,v,0.5,34.0
40,d minor,4/4,v42,0.5,34.5
41,d minor,4/4,I6,0.5,35.0
42,d minor,4/4,I#8653,0.5,35.5
43,d minor,4/4,IV,0.5,36.0
44,d minor,4/4,IV6#42,0.5,36.5
45,d minor,4/4,bVII6,0.5,37.0
46,d minor,4/4,bVII,0.5,37.5
47,d minor,4/4,i7,0.5,38.0
48,d minor,4/4,bVII65,0.5,38.5
49,d minor,4/4,III,1.0,39.0
50,d minor,4/4,III,0.5,40.0
51,d minor,4/4,IIIb753,0.5,40.5
52,d minor,4/4,iv6,1.0,41.0
53,d minor,4/4,vio#8b753,1.0,42.0
54,d minor,4/4,iii54,1.0,43.0
55,d minor,4/4,bVII,0.5,44.0
56,d minor,4/4,v6,0.25,44.5
57,d minor,4/4,bVII7,0.25,44.75
58,d minor,4/4,III,3.0,45.0
59,d minor,4/4,V6,0.5,48.0
60,d minor,4/4,V#8653,0.5,48.5
61,d minor,4/4,i,0.5,49.0
62,d minor,4/4,III64,0.5,49.5
63,d minor,4/4,iv65,0.5,50.0
64,d minor,4/4,bVII,0.5,50.5
65,d minor,4/4,III,0.5,51.0
66,d minor,4/4,III6,0.5,51.5
67,d minor,4/4,IV#8653,0.5,52.0
68,d minor,4/4,viio#853,0.5,52.5
69,d minor,4/4,i532,0.5,53.0
70,d minor,4/4,#ivo6b5b3,0.5,53.5
71,d minor,4/4,i64,0.5,54.0
72,d minor,4/4,#ivob7b53,0.5,54.5
73,d minor,4/4,V,1.0,55.0
74,d minor,4/4,i,1.0,56.0
75,d minor,4/4,ii7,0.5,57.0
76,d minor,4/4,viio#63,0.5,57.5
77,d minor,4/4,i6,0.5,58.0
78,d minor,4/4,i752,0.5,58.5
79,d minor,4/4,i54,1.0,59.0
80,d minor,4/4,V,0.5,60.0
81,d minor,4/4,V75#3,0.5,60.5
82,d minor,4/4,i,3.0,61.0
