,0,1,2,3,4
0,b minor,4/4,i,1.0,0.0
1,b minor,4/4,iv,0.5,1.0
2,b minor,4/4,iv742,0.5,1.5
3,b minor,4/4,bVI,0.5,2.0
4,b minor,4/4,iv6,0.5,2.5
5,b minor,4/4,V,0.5,3.0
6,b minor,4/4,vi4#2,0.5,3.5
7,b minor,4/4,V,0.5,4.0
8,b minor,4/4,V6#42,0.5,4.5
9,b minor,4/4,i6,1.0,5.0
10,b minor,4/4,V,1.0,6.0
11,b minor,4/4,i,0.5,7.0
12,b minor,4/4,i532,0.5,7.5
13,b minor,4/4,i,1.0,8.0
14,b minor,4/4,V#8653,1.0,9.0
15,b minor,4/4,i,1.0,10.0
16,b minor,4/4,V,1.0,11.0
17,b minor,4/4,V,1.0,12.0
18,b minor,4/4,i,1.0,13.0
19,b minor,4/4,bVII,1.0,14.0
20,b minor,4/4,III,0.5,15.0
21,b minor,4/4,bVII752,0.5,15.5
22,b minor,4/4,bVI,0.5,16.0
23,b minor,4/4,iii43,0.5,16.5
24,b minor,4/4,bVI6,1.0,17.0
25,b minor,4/4,bVII65,1.0,18.0
26,b minor,4/4,III532,0.5,19.0
27,b minor,4/4,bVII6,0.5,19.5
28,b minor,4/4,i,0.5,20.0
29,b minor,4/4,III43,0.5,20.5
30,b minor,4/4,iv65,1.0,21.0
31,b minor,4/4,bVII,0.5,22.0
32,b minor,4/4,bVII7,0.5,22.5
33,b minor,4/4,III,1.0,23.0
34,b minor,4/4,i,0.5,24.0
35,b minor,4/4,i7,0.5,24.5
36,b minor,4/4,iio6,0.5,25.0
37,b minor,4/4,iio752,0.5,25.5
38,b minor,4/4,bVI,0.5,26.0
39,b minor,4/4,bVI42,0.5,26.5
40,b minor,4/4,bVII6,0.5,27.0
41,b minor,4/4,bVII6,0.5,27.5
42,b minor,4/4,III,0.5,28.0
43,b minor,4/4,iv542,0.5,28.5
44,b minor,4/4,III,0.5,29.0
45,b minor,4/4,IIIb8642,0.5,29.5
46,b minor,4/4,i7,0.5,30.0
47,b minor,4/4,III64,0.5,30.5
48,b minor,4/4,bVI,0.5,31.0
49,b minor,4/4,bVI42,0.5,31.5
50,b minor,4/4,v/ob642,0.5,32.0
51,b minor,4/4,#iiio7,0.5,32.5
52,b minor,4/4,iv532,0.5,33.0
53,b minor,4/4,iv#753,0.5,33.5
54,b minor,4/4,iv,0.5,34.0
55,b minor,4/4,viio#43,0.25,34.5
56,b minor,4/4,iv,0.25,34.75
57,b minor,4/4,V#8653,1.0,35.0
58,b minor,4/4,i,1.0,36.0
59,b minor,4/4,ii/o7,0.5,37.0
60,b minor,4/4,viio#653,0.5,37.5
61,b minor,4/4,i6,0.5,38.0
62,b minor,4/4,i752,0.5,38.5
63,b minor,4/4,i54,1.0,39.0
64,b minor,4/4,V,0.5,40.0
65,b minor,4/4,V75#3,0.5,40.5
66,b minor,4/4,I,3.0,41.0
