,0,1,2,3,4
0,g minor,4/4,i,2.0,0.0
1,g minor,4/4,bVII6,2.0,2.0
2,g minor,4/4,III,1.0,4.0
3,g minor,4/4,V#643,1.0,5.0
4,g minor,4/4,i,1.0,6.0
5,g minor,4/4,V6,1.0,7.0
6,g minor,4/4,bVI6,1.0,8.0
7,g minor,4/4,bVII65,1.0,9.0
8,g minor,4/4,III532,1.0,10.0
9,g minor,4/4,i,1.0,11.0
10,g minor,4/4,iv65,1.0,12.0
11,g minor,4/4,iv7,1.0,13.0
12,g minor,4/4,bVII,2.0,14.0
13,g minor,4/4,III,4.0,16.0
14,g minor,4/4,III,2.0,20.0
15,g minor,4/4,III6,2.0,22.0
16,g minor,4/4,bVII,1.0,24.0
17,g minor,4/4,bVII6,1.0,25.0
18,g minor,4/4,iv64,1.0,26.0
19,g minor,4/4,iv6,1.0,27.0
20,g minor,4/4,i64,1.0,28.0
21,g minor,4/4,i752,1.0,29.0
22,g minor,4/4,V,1.0,30.0
23,g minor,4/4,V75#3,1.0,31.0
24,g minor,4/4,i,4.0,32.0
25,g minor,4/4,i,2.0,36.0
26,g minor,4/4,bVII,2.0,38.0
27,g minor,4/4,III,1.0,40.0
28,g minor,4/4,v42,1.0,41.0
29,g minor,4/4,III,1.0,42.0
30,g minor,4/4,V64,1.0,43.0
31,g minor,4/4,bVI43,1.0,44.0
32,g minor,4/4,iio6,1.0,45.0
33,g minor,4/4,III64,1.0,46.0
34,g minor,4/4,III6,1.0,47.0
35,g minor,4/4,iv65,1.0,48.0
36,g minor,4/4,iv7,1.0,49.0
37,g minor,4/4,iii54,1.0,50.0
38,g minor,4/4,bVII,1.0,51.0
39,g minor,4/4,III,4.0,52.0
40,g minor,4/4,III,1.0,56.0
41,g minor,4/4,v2,1.0,57.0
42,g minor,4/4,v,1.0,58.0
43,g minor,4/4,bVI32,1.0,59.0
44,g minor,4/4,bVII,1.0,60.0
45,g minor,4/4,i542,1.0,61.0
46,g minor,4/4,bVII,1.0,62.0
47,g minor,4/4,iv43,1.0,63.0
48,g minor,4/4,ii,1.0,64.0
49,g minor,4/4,III32,1.0,65.0
50,g minor,4/4,IV,1.0,66.0
51,g minor,4/4,viio6#4,1.0,67.0
52,g minor,4/4,i6,1.0,68.0
53,g minor,4/4,i752,1.0,69.0
54,g minor,4/4,v,1.0,70.0
55,g minor,4/4,iio64,1.0,71.0
56,g minor,4/4,I6#42,1.0,72.0
57,g minor,4/4,I6#42,1.0,73.0
58,g minor,4/4,iv6,1.0,74.0
59,g minor,4/4,i43,1.0,75.0
60,g minor,4/4,iv532,1.0,76.0
61,g minor,4/4,bVI42,1.0,77.0
62,g minor,4/4,iv6,1.0,78.0
63,g minor,4/4,iv752,1.0,79.0
64,g minor,4/4,iv64,2.0,80.0
65,g minor,4/4,I,1.0,82.0
66,g minor,4/4,ii42,1.0,83.0
67,g minor,4/4,I,4.0,84.0
