,0,1,2,3,4
0,b minor,4/4,i,1.0,0.0
1,b minor,4/4,iv,0.5,1.0
2,b minor,4/4,iv742,0.5,1.5
3,b minor,4/4,iv6,0.5,2.0
4,b minor,4/4,iv752,0.5,2.5
5,b minor,4/4,i,0.5,3.0
6,b minor,4/4,vi/o#43,0.5,3.5
7,b minor,4/4,viio#653,0.5,4.0
8,b minor,4/4,iv64,0.5,4.5
9,b minor,4/4,V6,0.5,5.0
10,b minor,4/4,v7,0.5,5.5
11,b minor,4/4,i,0.5,6.0
12,b minor,4/4,i,0.5,6.5
13,b minor,4/4,V,1.0,7.0
14,b minor,4/4,i6,0.5,8.0
15,b minor,4/4,viio#63,0.5,8.5
16,b minor,4/4,i,0.5,9.0
17,b minor,4/4,i,0.5,9.5
18,b minor,4/4,V6,0.5,10.0
19,b minor,4/4,v7,0.5,10.5
20,b minor,4/4,i,0.5,11.0
21,b minor,4/4,v43,0.5,11.5
22,b minor,4/4,i,0.5,12.0
23,b minor,4/4,i,0.5,12.5
24,b minor,4/4,IV#8653,0.5,13.0
25,b minor,4/4,viio#853,0.5,13.5
26,b minor,4/4,i,0.5,14.0
27,b minor,4/4,vio#63,0.5,14.5
28,b minor,4/4,V,1.0,15.0
29,b minor,4/4,i,0.5,16.0
30,b minor,4/4,ii42,0.5,16.5
31,b minor,4/4,i,0.5,17.0
32,b minor,4/4,v632,0.5,17.5
33,b minor,4/4,IV6,0.5,18.0
34,b minor,4/4,i4,0.5,18.5
35,b minor,4/4,IV,0.5,19.0
36,b minor,4/4,IV6#42,0.5,19.5
37,b minor,4/4,ii,0.5,20.0
38,b minor,4/4,vio#63,0.5,20.5
39,b minor,4/4,bVII,0.5,21.0
40,b minor,4/4,bVII632,0.25,21.5
41,b minor,4/4,bVII6,0.25,21.75
42,b minor,4/4,III6,0.5,22.0
43,b minor,4/4,bVII64,0.5,22.5
44,b minor,4/4,i65,0.5,23.0
45,b minor,4/4,i7,0.5,23.5
46,b minor,4/4,IV,0.5,24.0
47,b minor,4/4,IV75#3,0.5,24.5
48,b minor,4/4,bVII,1.0,25.0
49,b minor,4/4,III,0.5,26.0
50,b minor,4/4,v43,0.5,26.5
51,b minor,4/4,i,0.5,27.0
52,b minor,4/4,i,0.5,27.5
53,b minor,4/4,V6,0.5,28.0
54,b minor,4/4,V,0.5,28.5
55,b minor,4/4,i,0.5,29.0
56,b minor,4/4,ii7,0.5,29.5
57,b minor,4/4,i6,0.5,30.0
58,b minor,4/4,i,0.5,30.5
59,b minor,4/4,IV#8653,0.5,31.0
60,b minor,4/4,viio#853,0.5,31.5
61,b minor,4/4,i532,0.5,32.0
62,b minor,4/4,i,0.5,32.5
63,b minor,4/4,V,1.0,33.0
64,b minor,4/4,i,0.5,34.0
65,b minor,4/4,v6,0.5,34.5
66,b minor,4/4,IV#8653,0.5,35.0
67,b minor,4/4,IV7#3,0.5,35.5
68,b minor,4/4,bVII,0.5,36.0
69,b minor,4/4,bVII42,0.5,36.5
70,b minor,4/4,III6,0.5,37.0
71,b minor,4/4,bvii43,0.5,37.5
72,b minor,4/4,III,0.5,38.0
73,b minor,4/4,III42,0.5,38.5
74,b minor,4/4,iv43,0.5,39.0
75,b minor,4/4,viio#8753,0.5,39.5
76,b minor,4/4,i532,0.5,40.0
77,b minor,4/4,i,0.5,40.5
78,b minor,4/4,V,1.0,41.0
79,b minor,4/4,V6,0.5,42.0
80,b minor,4/4,V#8653,0.5,42.5
81,b minor,4/4,i532,0.5,43.0
82,b minor,4/4,v4,0.5,43.5
83,b minor,4/4,i6,0.5,44.0
84,b minor,4/4,I#8653,0.5,44.5
85,b minor,4/4,iv,0.5,45.0
86,b minor,4/4,iv74,0.5,45.5
87,b minor,4/4,iv6,0.5,46.0
88,b minor,4/4,IV#8653,0.5,46.5
89,b minor,4/4,bVII,0.5,47.0
90,b minor,4/4,viio#8753,0.5,47.5
91,b minor,4/4,i,0.5,48.0
92,b minor,4/4,iv6,0.5,48.5
93,b minor,4/4,ii/o65,0.5,49.0
94,b minor,4/4,ii/o7,0.5,49.5
95,b minor,4/4,V,0.5,50.0
96,b minor,4/4,V75#3,0.5,50.5
97,b minor,4/4,I,1.0,51.0
