,0,1,2,3,4
0,G major,4/4,I,0.5,0.0
1,G major,4/4,viio742,0.5,0.5
2,G major,4/4,I,0.5,1.0
3,G major,4/4,I42,0.5,1.5
4,G major,4/4,IV6,1.0,2.0
5,G major,4/4,V,1.0,3.0
6,G major,4/4,ii,0.5,4.0
7,G major,4/4,viio6,0.5,4.5
8,G major,4/4,I6,0.5,5.0
9,G major,4/4,I752,0.5,5.5
10,G major,4/4,i54,0.5,6.0
11,G major,4/4,V,0.5,6.5
12,G major,4/4,I,1.0,7.0
13,G major,4/4,vi,1.0,8.0
14,G major,4/4,I6,0.5,9.0
15,G major,4/4,I752,0.5,9.5
16,G major,4/4,V,0.5,10.0
17,G major,4/4,I64,0.5,10.5
18,G major,4/4,ii,0.5,11.0
19,G major,4/4,I6,0.5,11.5
20,G major,4/4,V42,0.5,12.0
21,G major,4/4,V7,0.5,12.5
22,G major,4/4,vi,0.5,13.0
23,G major,4/4,I64,0.25,13.5
24,G major,4/4,I654,0.25,13.75
25,G major,4/4,ii65,0.5,14.0
26,G major,4/4,V,0.25,14.5
27,G major,4/4,V7,0.25,14.75
28,G major,4/4,I,1.0,15.0
29,G major,4/4,I,0.5,16.0
30,G major,4/4,viio742,0.5,16.5
31,G major,4/4,I,0.5,17.0
32,G major,4/4,I42,0.5,17.5
33,G major,4/4,IV6,1.0,18.0
34,G major,4/4,V,1.0,19.0
35,G major,4/4,ii,0.5,20.0
36,G major,4/4,viio6,0.5,20.5
37,G major,4/4,I6,0.5,21.0
38,G major,4/4,I752,0.5,21.5
39,G major,4/4,i54,0.5,22.0
40,G major,4/4,V,0.5,22.5
41,G major,4/4,I,1.0,23.0
42,G major,4/4,vi,1.0,24.0
43,G major,4/4,I6,0.5,25.0
44,G major,4/4,I752,0.5,25.5
45,G major,4/4,V,0.5,26.0
46,G major,4/4,I64,0.5,26.5
47,G major,4/4,ii,0.5,27.0
48,G major,4/4,I6,0.5,27.5
49,G major,4/4,V42,0.5,28.0
50,G major,4/4,V7,0.5,28.5
51,G major,4/4,vi,0.5,29.0
52,G major,4/4,I64,0.25,29.5
53,G major,4/4,I654,0.25,29.75
54,G major,4/4,ii65,0.5,30.0
55,G major,4/4,V,0.25,30.5
56,G major,4/4,V7,0.25,30.75
57,G major,4/4,I,1.0,31.0
58,G major,4/4,I,1.0,32.0
59,G major,4/4,V6,1.0,33.0
60,G major,4/4,Ib8642,1.0,34.0
61,G major,4/4,IV6,1.0,35.0
62,G major,4/4,VI6#42,1.0,36.0
63,G major,4/4,ii6,0.5,37.0
64,G major,4/4,bVII,0.5,37.5
65,G major,4/4,v,0.5,38.0
66,G major,4/4,VI7#3,0.5,38.5
67,G major,4/4,ii,1.0,39.0
68,G major,4/4,V,0.5,40.0
69,G major,4/4,viio64,0.5,40.5
70,G major,4/4,I6,1.0,41.0
71,G major,4/4,bVII6,1.0,42.0
72,G major,4/4,VI#8653,1.0,43.0
73,G major,4/4,ii,0.5,44.0
74,G major,4/4,V43,0.5,44.5
75,G major,4/4,vi,0.5,45.0
76,G major,4/4,vi42,0.5,45.5
77,G major,4/4,ii65,0.5,46.0
78,G major,4/4,vii/o43,0.25,46.5
79,G major,4/4,ii6,0.25,46.75
80,G major,4/4,III,1.0,47.0
81,G major,4/4,vi,0.5,48.0
82,G major,4/4,vii743,0.5,48.5
83,G major,4/4,I,0.5,49.0
84,G major,4/4,IV43,0.5,49.5
85,G major,4/4,V6,0.5,50.0
86,G major,4/4,vi,0.5,50.5
87,G major,4/4,#v/o7,0.5,51.0
88,G major,4/4,vi,0.25,51.5
89,G major,4/4,vi532,0.25,51.75
90,G major,4/4,II#8653,0.5,52.0
91,G major,4/4,#vo5b3,0.5,52.5
92,G major,4/4,vi,0.5,53.0
93,G major,4/4,I6,0.25,53.5
94,G major,4/4,I763,0.25,53.75
95,G major,4/4,ii65,0.5,54.0
96,G major,4/4,V,0.5,54.5
97,G major,4/4,I,1.0,55.0
