,0,1,2,3,4
0,A major,3/4,I,1.0,0.0
1,A major,3/4,vi,2.0,1.0
2,A major,3/4,iii,1.0,3.0
3,A major,3/4,IV,1.0,4.0
4,A major,3/4,IV7,1.0,5.0
5,A major,3/4,V42,1.0,6.0
6,A major,3/4,I6,1.0,7.0
7,A major,3/4,ii65,1.0,8.0
8,A major,3/4,V,1.0,9.0
9,A major,3/4,I,2.0,10.0
10,A major,3/4,I,0.5,12.0
11,A major,3/4,vi6,0.5,12.5
12,A major,3/4,III6,1.0,13.0
13,A major,3/4,III#8653,1.0,14.0
14,A major,3/4,III7#3,1.0,15.0
15,A major,3/4,vi,1.0,16.0
16,A major,3/4,vi42,1.0,17.0
17,A major,3/4,V42,1.0,18.0
18,A major,3/4,I6,1.0,19.0
19,A major,3/4,ii65,1.0,20.0
20,A major,3/4,V,1.0,21.0
21,A major,3/4,I,2.0,22.0
22,A major,3/4,I,1.0,24.0
23,A major,3/4,vi,2.0,25.0
24,A major,3/4,iii,1.0,27.0
25,A major,3/4,IV,1.0,28.0
26,A major,3/4,IV7,1.0,29.0
27,A major,3/4,V42,1.0,30.0
28,A major,3/4,I6,1.0,31.0
29,A major,3/4,ii65,1.0,32.0
30,A major,3/4,V,1.0,33.0
31,A major,3/4,I,2.0,34.0
32,A major,3/4,I,0.5,36.0
33,A major,3/4,vi6,0.5,36.5
34,A major,3/4,III6,1.0,37.0
35,A major,3/4,III#8653,1.0,38.0
36,A major,3/4,III7#3,1.0,39.0
37,A major,3/4,vi,1.0,40.0
38,A major,3/4,vi42,1.0,41.0
39,A major,3/4,V42,1.0,42.0
40,A major,3/4,I6,1.0,43.0
41,A major,3/4,ii65,1.0,44.0
42,A major,3/4,V,1.0,45.0
43,A major,3/4,I,2.0,46.0
44,A major,3/4,I,1.0,48.0
45,A major,3/4,IV,1.0,49.0
46,A major,3/4,viio64,1.0,50.0
47,A major,3/4,I,1.0,51.0
48,A major,3/4,#vo6,1.0,52.0
49,A major,3/4,ii43,1.0,53.0
50,A major,3/4,III6,1.0,54.0
51,A major,3/4,vi,1.0,55.0
52,A major,3/4,vii/o65,1.0,56.0
53,A major,3/4,III,1.0,57.0
54,A major,3/4,vi,2.0,58.0
55,A major,3/4,II#8653,1.0,60.0
56,A major,3/4,V,1.0,61.0
57,A major,3/4,i4,1.0,62.0
58,A major,3/4,V42,1.0,63.0
59,A major,3/4,I6,1.0,64.0
60,A major,3/4,vi65,1.0,65.0
61,A major,3/4,II,0.5,66.0
62,A major,3/4,II75#3,0.5,66.5
63,A major,3/4,V,2.0,67.0
64,A major,3/4,iii,1.0,69.0
65,A major,3/4,vi,1.0,70.0
66,A major,3/4,I64,1.0,71.0
67,A major,3/4,IV6,1.0,72.0
68,A major,3/4,V6,1.0,73.0
69,A major,3/4,ii4,1.0,74.0
70,A major,3/4,V,1.0,75.0
71,A major,3/4,I,1.5,76.0
72,A major,3/4,i52,0.5,77.5
73,A major,3/4,Ib753,1.0,78.0
74,A major,3/4,IV,2.0,79.0
75,A major,3/4,I6,1.0,81.0
76,A major,3/4,ii,1.0,82.0
77,A major,3/4,ii,0.5,83.0
78,A major,3/4,ii42,0.5,83.5
79,A major,3/4,bVII,0.5,84.0
80,A major,3/4,ii43,0.5,84.5
81,A major,3/4,iiio6,0.5,85.0
82,A major,3/4,VI75#3,0.5,85.5
83,A major,3/4,bVII,0.5,86.0
84,A major,3/4,iii/ob843,0.5,86.5
85,A major,3/4,iii754,0.5,87.0
86,A major,3/4,VI75#3,0.5,87.5
87,A major,3/4,II#3,2.0,88.0
88,A major,3/4,V,1.0,90.0
89,A major,3/4,I,1.0,91.0
90,A major,3/4,I42,1.0,92.0
91,A major,3/4,vi,1.0,93.0
92,A major,3/4,ii,1.0,94.0
93,A major,3/4,ii42,1.0,95.0
94,A major,3/4,bVII,1.0,96.0
95,A major,3/4,iii/o7b53,1.0,97.0
96,A major,3/4,vi43,1.0,98.0
97,A major,3/4,iiio,1.0,99.0
98,A major,3/4,IV,2.0,100.0
99,A major,3/4,I,1.0,102.0
100,A major,3/4,II6,1.0,103.0
101,A major,3/4,#ivo5b3,1.0,104.0
102,A major,3/4,V,1.0,105.0
103,A major,3/4,I,1.0,106.0
104,A major,3/4,v54,1.0,107.0
105,A major,3/4,II75#3,1.0,108.0
106,A major,3/4,V,2.0,109.0
107,A major,3/4,iii,1.0,111.0
108,A major,3/4,vi,1.0,112.0
109,A major,3/4,#ivo6b33,1.0,113.0
110,A major,3/4,V,1.0,114.0
111,A major,3/4,II,1.0,115.0
112,A major,3/4,II75#3,1.0,116.0
113,A major,3/4,iii,1.0,117.0
114,A major,3/4,ii6,1.0,118.0
115,A major,3/4,IV7,0.5,119.0
116,A major,3/4,I754,0.5,119.5
117,A major,3/4,#iv/ob7b5,1.0,120.0
118,A major,3/4,V,2.0,121.0
119,A major,3/4,III6,1.0,123.0
120,A major,3/4,IV6,1.0,124.0
121,A major,3/4,V65,1.0,125.0
122,A major,3/4,I,1.0,126.0
123,A major,3/4,V,0.5,127.0
124,A major,3/4,V7,0.5,127.5
125,A major,3/4,vi,0.5,128.0
126,A major,3/4,vi532,0.5,128.5
127,A major,3/4,IV,0.5,129.0
128,A major,3/4,ii65,0.5,129.5
129,A major,3/4,I64,1.0,130.0
130,A major,3/4,V,1.0,131.0
131,A major,3/4,V7,1.0,132.0
132,A major,3/4,I,2.0,133.0
