,0,1,2,3,4
0,B- major,4/4,vi,1.0,0.0
1,B- major,4/4,vi,1.0,1.0
2,B- major,4/4,III6,1.0,2.0
3,B- major,4/4,vi,1.0,3.0
4,B- major,4/4,III,1.0,4.0
5,B- major,4/4,IV,1.0,5.0
6,B- major,4/4,viio6,1.0,6.0
7,B- major,4/4,III,2.0,7.0
8,B- major,4/4,III,1.0,9.0
9,B- major,4/4,iii,1.0,10.0
10,B- major,4/4,vi7,1.0,11.0
11,B- major,4/4,V65,1.0,12.0
12,B- major,4/4,I,1.0,13.0
13,B- major,4/4,IV,0.5,14.0
14,B- major,4/4,vii/o43,0.5,14.5
15,B- major,4/4,vi64,1.0,15.0
16,B- major,4/4,III,1.0,16.0
17,B- major,4/4,vi,3.0,17.0
18,B- major,4/4,vi,1.0,20.0
19,B- major,4/4,vi,1.0,21.0
20,B- major,4/4,III6,1.0,22.0
21,B- major,4/4,vi,1.0,23.0
22,B- major,4/4,III,1.0,24.0
23,B- major,4/4,IV,1.0,25.0
24,B- major,4/4,viio6,1.0,26.0
25,B- major,4/4,III,2.0,27.0
26,B- major,4/4,III,1.0,29.0
27,B- major,4/4,iii,1.0,30.0
28,B- major,4/4,vi7,1.0,31.0
29,B- major,4/4,V65,1.0,32.0
30,B- major,4/4,I,1.0,33.0
31,B- major,4/4,IV,0.5,34.0
32,B- major,4/4,vii/o43,0.5,34.5
33,B- major,4/4,vi64,1.0,35.0
34,B- major,4/4,III,1.0,36.0
35,B- major,4/4,vi,3.0,37.0
36,B- major,4/4,III,1.0,40.0
37,B- major,4/4,vi,1.0,41.0
38,B- major,4/4,V6,1.0,42.0
39,B- major,4/4,I,1.0,43.0
40,B- major,4/4,vi,1.0,44.0
41,B- major,4/4,ii65,1.0,45.0
42,B- major,4/4,V,1.0,46.0
43,B- major,4/4,I,1.0,47.0
44,B- major,4/4,I,1.0,48.0
45,B- major,4/4,#vo6b33,1.0,49.0
46,B- major,4/4,vi,1.0,50.0
47,B- major,4/4,vii/o65,0.5,51.0
48,B- major,4/4,III,0.25,51.5
49,B- major,4/4,III75#3,0.25,51.75
50,B- major,4/4,IV,0.5,52.0
51,B- major,4/4,vii/o43,0.5,52.5
52,B- major,4/4,vi64,0.5,53.0
53,B- major,4/4,vi752,0.5,53.5
54,B- major,4/4,III,0.5,54.0
55,B- major,4/4,III75#3,0.5,54.5
56,B- major,4/4,VI,1.0,55.0
