,0,1,2,3,4
0,F major,4/4,I,0.5,0.0
1,F major,4/4,ii542,0.5,0.5
2,F major,4/4,I,1.0,1.0
3,F major,4/4,viio6,1.0,2.0
4,F major,4/4,I6,0.5,3.0
5,F major,4/4,I6,0.5,3.5
6,F major,4/4,I,1.0,4.0
7,F major,4/4,IV,0.5,5.0
8,F major,4/4,IV7,0.5,5.5
9,F major,4/4,V,1.0,6.0
10,F major,4/4,I,1.0,7.0
11,F major,4/4,I,0.5,8.0
12,F major,4/4,iii43,0.5,8.5
13,F major,4/4,vi,1.0,9.0
14,F major,4/4,ii752,0.5,10.0
15,F major,4/4,ii6,0.5,10.5
16,F major,4/4,iii7,0.5,11.0
17,F major,4/4,iii732,0.5,11.5
18,F major,4/4,vi7,1.0,12.0
19,F major,4/4,ii7,0.5,13.0
20,F major,4/4,viio6,0.5,13.5
21,F major,4/4,I6,0.5,14.0
22,F major,4/4,I752,0.5,14.5
23,F major,4/4,V,1.0,15.0
24,F major,4/4,III6,1.0,16.0
25,F major,4/4,vi532,0.5,17.0
26,F major,4/4,I42,0.5,17.5
27,F major,4/4,vi6,0.5,18.0
28,F major,4/4,vi,0.5,18.5
29,F major,4/4,ii,0.5,19.0
30,F major,4/4,viio6,0.5,19.5
31,F major,4/4,vi,0.5,20.0
32,F major,4/4,I64,0.5,20.5
33,F major,4/4,ii65,1.0,21.0
34,F major,4/4,V,0.5,22.0
35,F major,4/4,V7,0.5,22.5
36,F major,4/4,I,1.0,23.0
37,F major,4/4,I,0.5,24.0
38,F major,4/4,ii542,0.5,24.5
39,F major,4/4,I,1.0,25.0
40,F major,4/4,viio6,1.0,26.0
41,F major,4/4,I6,0.5,27.0
42,F major,4/4,I6,0.5,27.5
43,F major,4/4,I,1.0,28.0
44,F major,4/4,IV,0.5,29.0
45,F major,4/4,IV7,0.5,29.5
46,F major,4/4,V,1.0,30.0
47,F major,4/4,I,1.0,31.0
48,F major,4/4,I,0.5,32.0
49,F major,4/4,iii43,0.5,32.5
50,F major,4/4,vi,1.0,33.0
51,F major,4/4,ii752,0.5,34.0
52,F major,4/4,ii6,0.5,34.5
53,F major,4/4,iii7,0.5,35.0
54,F major,4/4,iii732,0.5,35.5
55,F major,4/4,vi7,1.0,36.0
56,F major,4/4,ii7,0.5,37.0
57,F major,4/4,viio6,0.5,37.5
58,F major,4/4,I6,0.5,38.0
59,F major,4/4,I752,0.5,38.5
60,F major,4/4,V,1.0,39.0
61,F major,4/4,III6,1.0,40.0
62,F major,4/4,vi532,0.5,41.0
63,F major,4/4,I42,0.5,41.5
64,F major,4/4,vi6,0.5,42.0
65,F major,4/4,vi,0.5,42.5
66,F major,4/4,ii,0.5,43.0
67,F major,4/4,viio6,0.5,43.5
68,F major,4/4,vi,0.5,44.0
69,F major,4/4,I64,0.5,44.5
70,F major,4/4,ii65,1.0,45.0
71,F major,4/4,V,0.5,46.0
72,F major,4/4,V7,0.5,46.5
73,F major,4/4,I,1.0,47.0
74,F major,4/4,I,1.0,48.0
75,F major,4/4,viio,1.0,49.0
76,F major,4/4,iii/ob8643,1.0,50.0
77,F major,4/4,IV+6,1.0,51.0
78,F major,4/4,#v/o7,1.0,52.0
79,F major,4/4,ii54,0.5,53.0
80,F major,4/4,ii654,0.5,53.5
81,F major,4/4,VI75#3,1.0,54.0
82,F major,4/4,ii,1.0,55.0
83,F major,4/4,I6,1.0,56.0
84,F major,4/4,IV,0.5,57.0
85,F major,4/4,IV7,0.5,57.5
86,F major,4/4,V,0.5,58.0
87,F major,4/4,V7,0.5,58.5
88,F major,4/4,vi,0.5,59.0
89,F major,4/4,vii32,0.5,59.5
90,F major,4/4,I,0.5,60.0
91,F major,4/4,iv43,0.5,60.5
92,F major,4/4,i54,0.5,61.0
93,F major,4/4,i54,0.5,61.5
94,F major,4/4,V,0.5,62.0
95,F major,4/4,V7,0.5,62.5
96,F major,4/4,I,1.0,63.0
