,0,1,2,3,4
0,g minor,4/4,i,0.5,0.0
1,g minor,4/4,ii542,0.5,0.5
2,g minor,4/4,i,0.5,1.0
3,g minor,4/4,ib8742,0.5,1.5
4,g minor,4/4,I,0.5,2.0
5,g minor,4/4,I6#42,0.5,2.5
6,g minor,4/4,iv6,0.5,3.0
7,g minor,4/4,iv742,0.5,3.5
8,g minor,4/4,iv52,0.5,4.0
9,g minor,4/4,I6,0.5,4.5
10,g minor,4/4,iv,0.5,5.0
11,g minor,4/4,iv6,0.5,5.5
12,g minor,4/4,I,0.5,6.0
13,g minor,4/4,I75#3,0.5,6.5
14,g minor,4/4,iv,1.0,7.0
15,g minor,4/4,iv,0.5,8.0
16,g minor,4/4,iio6,0.5,8.5
17,g minor,4/4,III6,0.5,9.0
18,g minor,4/4,III65,0.5,9.5
19,g minor,4/4,bVI,0.5,10.0
20,g minor,4/4,ii/o43,0.5,10.5
21,g minor,4/4,III6,0.5,11.0
22,g minor,4/4,iv,0.5,11.5
23,g minor,4/4,III,0.5,12.0
24,g minor,4/4,bVI7,0.5,12.5
25,g minor,4/4,bVII42,0.5,13.0
26,g minor,4/4,III6,0.5,13.5
27,g minor,4/4,iv65,0.5,14.0
28,g minor,4/4,bVII,0.25,14.5
29,g minor,4/4,bVII7,0.25,14.75
30,g minor,4/4,III,1.0,15.0
31,g minor,4/4,bVI,0.5,16.0
32,g minor,4/4,iio64,0.5,16.5
33,g minor,4/4,i7,0.5,17.0
34,g minor,4/4,IIIb8642,0.5,17.5
35,g minor,4/4,I,0.5,18.0
36,g minor,4/4,I6#42,0.5,18.5
37,g minor,4/4,iv6,0.5,19.0
38,g minor,4/4,iv742,0.5,19.5
39,g minor,4/4,iv52,0.5,20.0
40,g minor,4/4,I6,0.5,20.5
41,g minor,4/4,iv,0.5,21.0
42,g minor,4/4,iv6,0.5,21.5
43,g minor,4/4,I,0.5,22.0
44,g minor,4/4,I75#3,0.5,22.5
45,g minor,4/4,iv,1.0,23.0
46,g minor,4/4,iv,0.5,24.0
47,g minor,4/4,iio6,0.5,24.5
48,g minor,4/4,III6,0.5,25.0
49,g minor,4/4,III65,0.5,25.5
50,g minor,4/4,bVI,0.5,26.0
51,g minor,4/4,ii/o43,0.5,26.5
52,g minor,4/4,III6,0.5,27.0
53,g minor,4/4,iv,0.5,27.5
54,g minor,4/4,III,0.5,28.0
55,g minor,4/4,bVI7,0.5,28.5
56,g minor,4/4,bVII42,0.5,29.0
57,g minor,4/4,III6,0.5,29.5
58,g minor,4/4,iv65,0.5,30.0
59,g minor,4/4,bVII,0.25,30.5
60,g minor,4/4,bVII7,0.25,30.75
61,g minor,4/4,III,1.0,31.0
62,g minor,4/4,bVII6,0.5,32.0
63,g minor,4/4,iio,0.5,32.5
64,g minor,4/4,III32,0.5,33.0
65,g minor,4/4,IV7#32,0.5,33.5
66,g minor,4/4,v7,0.5,34.0
67,g minor,4/4,vio#853,0.5,34.5
68,g minor,4/4,bVII,0.5,35.0
69,g minor,4/4,bVII42,0.5,35.5
70,g minor,4/4,III6,0.5,36.0
71,g minor,4/4,i43,0.5,36.5
72,g minor,4/4,iio6,0.5,37.0
73,g minor,4/4,iv7,0.5,37.5
74,g minor,4/4,i54,0.5,38.0
75,g minor,4/4,V,0.5,38.5
76,g minor,4/4,i,1.0,39.0
77,g minor,4/4,I,0.5,40.0
78,g minor,4/4,I6#42,0.5,40.5
79,g minor,4/4,iv6,0.5,41.0
80,g minor,4/4,bII64,0.5,41.5
81,g minor,4/4,I64,0.5,42.0
82,g minor,4/4,#iiiob863,0.5,42.5
83,g minor,4/4,iv,0.5,43.0
84,g minor,4/4,iio6,0.5,43.5
85,g minor,4/4,i,0.5,44.0
86,g minor,4/4,viio#742,0.5,44.5
87,g minor,4/4,i,0.5,45.0
88,g minor,4/4,v6,0.5,45.5
89,g minor,4/4,vi/o#8753,0.5,46.0
90,g minor,4/4,II7#3,0.5,46.5
91,g minor,4/4,v,1.0,47.0
92,g minor,4/4,III,0.5,48.0
93,g minor,4/4,III42,0.5,48.5
94,g minor,4/4,i,0.5,49.0
95,g minor,4/4,III43,0.5,49.5
96,g minor,4/4,iv6,0.5,50.0
97,g minor,4/4,iv74,0.5,50.5
98,g minor,4/4,V6#42,0.5,51.0
99,g minor,4/4,III,0.25,51.5
100,g minor,4/4,III32,0.25,51.75
101,g minor,4/4,ii743,0.5,52.0
102,g minor,4/4,i,0.5,52.5
103,g minor,4/4,i54,0.5,53.0
104,g minor,4/4,i4,0.5,53.5
105,g minor,4/4,V,0.5,54.0
106,g minor,4/4,V75#3,0.5,54.5
107,g minor,4/4,I,1.0,55.0
