,0,1,2,3,4
0,b minor,4/4,i,0.5,0.0
1,b minor,4/4,i7,0.5,0.5
2,b minor,4/4,iv,0.5,1.0
3,b minor,4/4,iv,0.5,1.5
4,b minor,4/4,V#8653,0.5,2.0
5,b minor,4/4,V#8653,0.5,2.5
6,b minor,4/4,i,0.5,3.0
7,b minor,4/4,III64,0.5,3.5
8,b minor,4/4,ii/o43,0.25,4.0
9,b minor,4/4,viio64#2,0.25,4.25
10,b minor,4/4,iv6,0.5,4.5
11,b minor,4/4,V,3.0,5.0
12,b minor,4/4,V#42,1.0,8.0
13,b minor,4/4,vi/o6#43,0.5,9.0
14,b minor,4/4,IV6#432,0.5,9.5
15,b minor,4/4,viio#632,0.5,10.0
16,b minor,4/4,viio#63,0.5,10.5
17,b minor,4/4,i,0.5,11.0
18,b minor,4/4,i,0.5,11.5
19,b minor,4/4,iio6,0.5,12.0
20,b minor,4/4,ii/o65,0.5,12.5
21,b minor,4/4,V,3.0,13.0
22,b minor,4/4,V,0.5,16.0
23,b minor,4/4,V75#3,0.5,16.5
24,b minor,4/4,i,0.5,17.0
25,b minor,4/4,i,0.5,17.5
26,b minor,4/4,bVII6,0.5,18.0
27,b minor,4/4,bVII65,0.5,18.5
28,b minor,4/4,III,0.5,19.0
29,b minor,4/4,III742,0.5,19.5
30,b minor,4/4,III6,0.5,20.0
31,b minor,4/4,bVI7532,0.5,20.5
32,b minor,4/4,bVII,0.5,21.0
33,b minor,4/4,bVII7432,0.5,21.5
34,b minor,4/4,bVII,0.5,22.0
35,b minor,4/4,bVII6432,0.5,22.5
36,b minor,4/4,V,0.5,23.0
37,b minor,4/4,V#8743#2,0.5,23.5
38,b minor,4/4,V6,0.5,24.0
39,b minor,4/4,v,0.5,24.5
40,b minor,4/4,i7,0.5,25.0
41,b minor,4/4,vio#63,0.5,25.5
42,b minor,4/4,bVII,0.5,26.0
43,b minor,4/4,bVII6432,0.5,26.5
44,b minor,4/4,III6,0.5,27.0
45,b minor,4/4,III7432,0.5,27.5
46,b minor,4/4,III,0.5,28.0
47,b minor,4/4,III6,0.5,28.5
48,b minor,4/4,iv65,0.5,29.0
49,b minor,4/4,iv7,0.5,29.5
50,b minor,4/4,bVII,0.5,30.0
51,b minor,4/4,bVII,0.5,30.5
52,b minor,4/4,III,1.0,31.0
53,b minor,4/4,III,1.0,32.0
54,b minor,4/4,bVII6,0.5,33.0
55,b minor,4/4,bVII6,0.5,33.5
56,b minor,4/4,III64,0.5,34.0
57,b minor,4/4,III,0.5,34.5
58,b minor,4/4,V#8653,0.5,35.0
59,b minor,4/4,V#8653,0.5,35.5
60,b minor,4/4,i,0.5,36.0
61,b minor,4/4,i42,0.5,36.5
62,b minor,4/4,IV#8653,0.5,37.0
63,b minor,4/4,i7643,0.5,37.5
64,b minor,4/4,IV#8653,0.5,38.0
65,b minor,4/4,IV75#3,0.5,38.5
66,b minor,4/4,bVII,1.0,39.0
67,b minor,4/4,iv6,1.0,40.0
68,b minor,4/4,V,0.5,41.0
69,b minor,4/4,ii652,0.5,41.5
70,b minor,4/4,viio7#52,0.5,42.0
71,b minor,4/4,viio#63,0.5,42.5
72,b minor,4/4,i,0.5,43.0
73,b minor,4/4,i42,0.5,43.5
74,b minor,4/4,iv6,0.5,44.0
75,b minor,4/4,bVI42,0.5,44.5
76,b minor,4/4,ii/o65,0.25,45.0
77,b minor,4/4,iio763,0.25,45.25
78,b minor,4/4,iio52,0.25,45.5
79,b minor,4/4,bVI752,0.25,45.75
80,b minor,4/4,V,0.5,46.0
81,b minor,4/4,V,0.5,46.5
82,b minor,4/4,I,1.0,47.0
