,0,1,2,3,4
0,A major,4/4,vi,1.0,0.0
1,A major,4/4,III#8653,1.0,1.0
2,A major,4/4,vi,1.0,2.0
3,A major,4/4,V6,1.0,3.0
4,A major,4/4,I,1.0,4.0
5,A major,4/4,IV6,1.0,5.0
6,A major,4/4,I6b5,2.0,6.0
7,A major,4/4,IV,1.0,8.0
8,A major,4/4,iii6,1.0,9.0
9,A major,4/4,IV65,0.5,10.0
10,A major,4/4,viio,0.5,10.5
11,A major,4/4,I,0.5,11.0
12,A major,4/4,ii42,0.5,11.5
13,A major,4/4,i54,1.0,12.0
14,A major,4/4,V7,0.5,13.0
15,A major,4/4,iii65,0.5,13.5
16,A major,4/4,I,2.0,14.0
17,A major,4/4,I,1.0,16.0
18,A major,4/4,V6,1.0,17.0
19,A major,4/4,IV6,0.5,18.0
20,A major,4/4,IV752,0.5,18.5
21,A major,4/4,I,1.0,19.0
22,A major,4/4,#v/o7,1.0,20.0
23,A major,4/4,vi,1.0,21.0
24,A major,4/4,III,2.0,22.0
25,A major,4/4,vi,1.0,24.0
26,A major,4/4,V6,1.0,25.0
27,A major,4/4,I,0.5,26.0
28,A major,4/4,I532,0.5,26.5
29,A major,4/4,VI6,0.5,27.0
30,A major,4/4,IV+#8643,0.25,27.5
31,A major,4/4,VI#8653,0.25,27.75
32,A major,4/4,ii532,0.5,28.0
33,A major,4/4,ii732,0.5,28.5
34,A major,4/4,viio6,0.5,29.0
35,A major,4/4,ii42,0.5,29.5
36,A major,4/4,III#8653,2.0,30.0
37,A major,4/4,vi,0.5,32.0
38,A major,4/4,vii732,0.5,32.5
39,A major,4/4,vi6,0.5,33.0
40,A major,4/4,ii7,0.5,33.5
41,A major,4/4,iii,0.5,34.0
42,A major,4/4,iii,0.5,34.5
43,A major,4/4,IV6,0.5,35.0
44,A major,4/4,vii/o7,0.5,35.5
45,A major,4/4,I,1.0,36.0
46,A major,4/4,V,1.0,37.0
47,A major,4/4,I,2.0,38.0
48,A major,4/4,II6#42,1.0,40.0
49,A major,4/4,V6,1.0,41.0
50,A major,4/4,Ib8642,0.5,42.0
51,A major,4/4,#ivobb8b75b2,0.5,42.5
52,A major,4/4,v74b2,0.5,43.0
53,A major,4/4,v,0.5,43.5
54,A major,4/4,VI#8653,1.0,44.0
55,A major,4/4,II#3,0.5,45.0
56,A major,4/4,II7#3,0.5,45.5
57,A major,4/4,V,2.0,46.0
58,A major,4/4,iii,1.0,48.0
59,A major,4/4,vi,1.0,49.0
60,A major,4/4,IVb753,1.0,50.0
61,A major,4/4,bVII#7#3,0.5,51.0
62,A major,4/4,#iobb8b62,0.5,51.5
63,A major,4/4,v75b3,0.5,52.0
64,A major,4/4,ii752,0.5,52.5
65,A major,4/4,VI75#3,0.5,53.0
66,A major,4/4,VI74#3,0.5,53.5
67,A major,4/4,ii,2.0,54.0
68,A major,4/4,vi,0.5,56.0
69,A major,4/4,vi42,0.5,56.5
70,A major,4/4,I752,0.5,57.0
71,A major,4/4,IV42,0.25,57.5
72,A major,4/4,vi43,0.25,57.75
73,A major,4/4,viio6,1.0,58.0
74,A major,4/4,I6,0.5,59.0
75,A major,4/4,ii652,0.5,59.5
76,A major,4/4,i54,0.5,60.0
77,A major,4/4,v52,0.5,60.5
78,A major,4/4,V7,0.25,61.0
79,A major,4/4,iii65,0.25,61.25
80,A major,4/4,V7,0.5,61.5
81,A major,4/4,I,2.0,62.0
