,0,1,2,3,4
0,b minor,4/4,i,0.5,0.0
1,b minor,4/4,i42,0.5,0.5
2,b minor,4/4,ii/o43,0.5,1.0
3,b minor,4/4,iv6,0.5,1.5
4,b minor,4/4,V,0.5,2.0
5,b minor,4/4,V6#42,0.5,2.5
6,b minor,4/4,i6,1.0,3.0
7,b minor,4/4,ii,0.5,4.0
8,b minor,4/4,viio#63,0.5,4.5
9,b minor,4/4,i,1.0,5.0
10,b minor,4/4,V,0.5,6.0
11,b minor,4/4,V75#3,0.5,6.5
12,b minor,4/4,i,1.0,7.0
13,b minor,4/4,i,0.5,8.0
14,b minor,4/4,vio#63,0.5,8.5
15,b minor,4/4,bVII,0.5,9.0
16,b minor,4/4,bVII42,0.5,9.5
17,b minor,4/4,v,0.5,10.0
18,b minor,4/4,bVII43,0.5,10.5
19,b minor,4/4,III,0.5,11.0
20,b minor,4/4,III7,0.5,11.5
21,b minor,4/4,IV6#42,0.5,12.0
22,b minor,4/4,viio#63,0.5,12.5
23,b minor,4/4,i,0.5,13.0
24,b minor,4/4,ii732,0.5,13.5
25,b minor,4/4,i6,0.5,14.0
26,b minor,4/4,i752,0.5,14.5
27,b minor,4/4,V,1.0,15.0
28,b minor,4/4,i,0.5,16.0
29,b minor,4/4,i42,0.5,16.5
30,b minor,4/4,ii/o43,0.5,17.0
31,b minor,4/4,iv6,0.5,17.5
32,b minor,4/4,V,0.5,18.0
33,b minor,4/4,V6#42,0.5,18.5
34,b minor,4/4,i6,1.0,19.0
35,b minor,4/4,ii,0.5,20.0
36,b minor,4/4,viio#63,0.5,20.5
37,b minor,4/4,i,1.0,21.0
38,b minor,4/4,V,0.5,22.0
39,b minor,4/4,V75#3,0.5,22.5
40,b minor,4/4,i,1.0,23.0
41,b minor,4/4,i,0.5,24.0
42,b minor,4/4,vio#63,0.5,24.5
43,b minor,4/4,bVII,0.5,25.0
44,b minor,4/4,bVII42,0.5,25.5
45,b minor,4/4,v,0.5,26.0
46,b minor,4/4,bVII43,0.5,26.5
47,b minor,4/4,III,0.5,27.0
48,b minor,4/4,III7,0.5,27.5
49,b minor,4/4,IV6#42,0.5,28.0
50,b minor,4/4,viio#63,0.5,28.5
51,b minor,4/4,i,0.5,29.0
52,b minor,4/4,ii732,0.5,29.5
53,b minor,4/4,i6,0.5,30.0
54,b minor,4/4,i752,0.5,30.5
55,b minor,4/4,V,1.0,31.0
56,b minor,4/4,III,0.5,32.0
57,b minor,4/4,i65,0.5,32.5
58,b minor,4/4,bVII,0.5,33.0
59,b minor,4/4,bVII7,0.5,33.5
60,b minor,4/4,i,0.5,34.0
61,b minor,4/4,IV#643,0.5,34.5
62,b minor,4/4,V,0.5,35.0
63,b minor,4/4,i64,0.5,35.5
64,b minor,4/4,iio6,0.5,36.0
65,b minor,4/4,iio752,0.5,36.5
66,b minor,4/4,bVI,0.5,37.0
67,b minor,4/4,iv7,0.5,37.5
68,b minor,4/4,V,0.5,38.0
69,b minor,4/4,V75#3,0.5,38.5
70,b minor,4/4,i,1.0,39.0
71,b minor,4/4,i,0.5,40.0
72,b minor,4/4,vio#63,0.5,40.5
73,b minor,4/4,bVII,0.5,41.0
74,b minor,4/4,bVII64,0.5,41.5
75,b minor,4/4,I#8653,0.5,42.0
76,b minor,4/4,#ivo,0.5,42.5
77,b minor,4/4,v,0.5,43.0
78,b minor,4/4,IV74#2,0.5,43.5
79,b minor,4/4,v,0.5,44.0
80,b minor,4/4,vi#2,0.5,44.5
81,b minor,4/4,v,0.5,45.0
82,b minor,4/4,ii652,0.5,45.5
83,b minor,4/4,i6,0.5,46.0
84,b minor,4/4,IV,0.5,46.5
85,b minor,4/4,bVII,1.0,47.0
86,b minor,4/4,V6,1.0,48.0
87,b minor,4/4,i,0.5,49.0
88,b minor,4/4,i,0.5,49.5
89,b minor,4/4,bVII6,0.5,50.0
90,b minor,4/4,iio,0.5,50.5
91,b minor,4/4,III,1.0,51.0
92,b minor,4/4,IV7#32,0.5,52.0
93,b minor,4/4,V75#3,0.5,52.5
94,b minor,4/4,bVI,0.5,53.0
95,b minor,4/4,i43,0.5,53.5
96,b minor,4/4,iio6,0.5,54.0
97,b minor,4/4,iv,0.5,54.5
98,b minor,4/4,V,0.5,55.0
99,b minor,4/4,v5,0.5,55.5
100,b minor,4/4,v7,1.0,56.0
101,b minor,4/4,I,3.0,57.0
