,0,1,2,3,4
0,C major,4/4,I,0.5,0.0
1,C major,4/4,vi6,0.5,0.5
2,C major,4/4,V,0.5,1.0
3,C major,4/4,I43,0.5,1.5
4,C major,4/4,ii,0.5,2.0
5,C major,4/4,ii7,0.5,2.5
6,C major,4/4,iii,0.5,3.0
7,C major,4/4,vii75#2,0.5,3.5
8,C major,4/4,vi,0.5,4.0
9,C major,4/4,I43,0.5,4.5
10,C major,4/4,IV,0.5,5.0
11,C major,4/4,vi432,0.5,5.5
12,C major,4/4,IV6,0.5,6.0
13,C major,4/4,IV752,0.5,6.5
14,C major,4/4,I,1.0,7.0
15,C major,4/4,#ivo6b33,1.0,8.0
16,C major,4/4,V,0.5,9.0
17,C major,4/4,iii6,0.5,9.5
18,C major,4/4,#iio6,1.0,10.0
19,C major,4/4,iii,0.5,11.0
20,C major,4/4,#ivb8b42,0.5,11.5
21,C major,4/4,iii,0.5,12.0
22,C major,4/4,iii42,0.5,12.5
23,C major,4/4,vi65,0.5,13.0
24,C major,4/4,#iv6b5,0.25,13.5
25,C major,4/4,vi5,0.25,13.75
26,C major,4/4,#iv/o7,0.5,14.0
27,C major,4/4,VII7#3,0.5,14.5
28,C major,4/4,iii,1.0,15.0
29,C major,4/4,I6,0.5,16.0
30,C major,4/4,iii,0.5,16.5
31,C major,4/4,#ivb7b3,0.5,17.0
32,C major,4/4,II6,0.5,17.5
33,C major,4/4,I+#8643,0.5,18.0
34,C major,4/4,III6,0.5,18.5
35,C major,4/4,vi,0.5,19.0
36,C major,4/4,ii4,0.5,19.5
37,C major,4/4,vi,0.5,20.0
38,C major,4/4,vi42,0.5,20.5
39,C major,4/4,ii65,0.5,21.0
40,C major,4/4,ii7,0.5,21.5
41,C major,4/4,V,0.5,22.0
42,C major,4/4,V7,0.5,22.5
43,C major,4/4,I,1.0,23.0
44,C major,4/4,I,0.5,24.0
45,C major,4/4,vi6,0.5,24.5
46,C major,4/4,V,0.5,25.0
47,C major,4/4,I43,0.5,25.5
48,C major,4/4,ii,0.5,26.0
49,C major,4/4,ii7,0.5,26.5
50,C major,4/4,iii,0.5,27.0
51,C major,4/4,vii75#2,0.5,27.5
52,C major,4/4,vi,0.5,28.0
53,C major,4/4,I43,0.5,28.5
54,C major,4/4,IV,0.5,29.0
55,C major,4/4,vi432,0.5,29.5
56,C major,4/4,IV6,0.5,30.0
57,C major,4/4,IV752,0.5,30.5
58,C major,4/4,I,1.0,31.0
59,C major,4/4,#ivo6b33,1.0,32.0
60,C major,4/4,V,0.5,33.0
61,C major,4/4,iii6,0.5,33.5
62,C major,4/4,#iio6,1.0,34.0
63,C major,4/4,iii,0.5,35.0
64,C major,4/4,#ivb8b42,0.5,35.5
65,C major,4/4,iii,0.5,36.0
66,C major,4/4,iii42,0.5,36.5
67,C major,4/4,vi65,0.5,37.0
68,C major,4/4,#iv6b5,0.25,37.5
69,C major,4/4,vi5,0.25,37.75
70,C major,4/4,#iv/o7,0.5,38.0
71,C major,4/4,VII7#3,0.5,38.5
72,C major,4/4,iii,1.0,39.0
73,C major,4/4,I6,0.5,40.0
74,C major,4/4,iii,0.5,40.5
75,C major,4/4,#ivb7b3,0.5,41.0
76,C major,4/4,II6,0.5,41.5
77,C major,4/4,I+#8643,0.5,42.0
78,C major,4/4,III6,0.5,42.5
79,C major,4/4,vi,0.5,43.0
80,C major,4/4,ii4,0.5,43.5
81,C major,4/4,vi,0.5,44.0
82,C major,4/4,vi42,0.5,44.5
83,C major,4/4,ii65,0.5,45.0
84,C major,4/4,ii7,0.5,45.5
85,C major,4/4,V,0.5,46.0
86,C major,4/4,V7,0.5,46.5
87,C major,4/4,I,1.0,47.0
88,C major,4/4,I,1.0,48.0
89,C major,4/4,IV,0.5,49.0
90,C major,4/4,IV42,0.5,49.5
91,C major,4/4,ii,0.5,50.0
92,C major,4/4,viio6,0.5,50.5
93,C major,4/4,vi,0.5,51.0
94,C major,4/4,vii42,0.5,51.5
95,C major,4/4,vi,0.5,52.0
96,C major,4/4,iii6,0.5,52.5
97,C major,4/4,II#8653,0.5,53.0
98,C major,4/4,vi64,0.5,53.5
99,C major,4/4,II7#3,1.0,54.0
100,C major,4/4,V,1.0,55.0
101,C major,4/4,V,0.5,56.0
102,C major,4/4,V42,0.5,56.5
103,C major,4/4,I6,0.5,57.0
104,C major,4/4,ii743,0.5,57.5
105,C major,4/4,I532,0.5,58.0
106,C major,4/4,V6,0.5,58.5
107,C major,4/4,I,0.5,59.0
108,C major,4/4,I7,0.5,59.5
109,C major,4/4,ii,0.5,60.0
110,C major,4/4,viio6,0.5,60.5
111,C major,4/4,I6,0.5,61.0
112,C major,4/4,I65,0.5,61.5
113,C major,4/4,#ivo5b3,0.5,62.0
114,C major,4/4,II#8653,0.5,62.5
115,C major,4/4,V,1.0,63.0
116,C major,4/4,III6,0.5,64.0
117,C major,4/4,III#8653,0.5,64.5
118,C major,4/4,IV6,0.5,65.0
119,C major,4/4,vi,0.5,65.5
120,C major,4/4,V6,0.5,66.0
121,C major,4/4,viio,0.5,66.5
122,C major,4/4,I,0.5,67.0
123,C major,4/4,iii43,0.5,67.5
124,C major,4/4,vi,0.5,68.0
125,C major,4/4,vi42,0.5,68.5
126,C major,4/4,ii65,0.5,69.0
127,C major,4/4,ii7,0.5,69.5
128,C major,4/4,V,1.0,70.0
129,C major,4/4,I,1.0,71.0
130,C major,4/4,V,1.0,72.0
131,C major,4/4,vi542,0.5,73.0
132,C major,4/4,II#8653,0.5,73.5
133,C major,4/4,V#8642,0.5,74.0
134,C major,4/4,I65,0.5,74.5
135,C major,4/4,#iv/ob6b42,0.5,75.0
136,C major,4/4,VII#865#3,0.5,75.5
137,C major,4/4,iii,0.5,76.0
138,C major,4/4,iii42,0.5,76.5
139,C major,4/4,iii42,0.5,77.0
140,C major,4/4,VI#8653,0.5,77.5
141,C major,4/4,II,1.0,78.0
142,C major,4/4,V,1.0,79.0
143,C major,4/4,I,0.5,80.0
144,C major,4/4,#iv/ob64b3,0.5,80.5
145,C major,4/4,V,0.5,81.0
146,C major,4/4,V#753,0.5,81.5
147,C major,4/4,vi,0.5,82.0
148,C major,4/4,II#643,0.5,82.5
149,C major,4/4,III,1.0,83.0
150,C major,4/4,VI6,0.5,84.0
151,C major,4/4,#io5b3,0.5,84.5
152,C major,4/4,ii,0.5,85.0
153,C major,4/4,ii532,0.5,85.5
154,C major,4/4,V,0.5,86.0
155,C major,4/4,V7,0.5,86.5
156,C major,4/4,I,0.5,87.0
157,C major,4/4,ii7,0.5,87.5
158,C major,4/4,I6,0.5,88.0
159,C major,4/4,ii652,0.5,88.5
160,C major,4/4,I64,0.5,89.0
161,C major,4/4,i4,0.5,89.5
162,C major,4/4,V,1.0,90.0
163,C major,4/4,I,1.0,91.0
164,C major,4/4,vi,0.5,92.0
165,C major,4/4,#ivo6b33,0.5,92.5
166,C major,4/4,I6,0.5,93.0
167,C major,4/4,I6b5,0.5,93.5
168,C major,4/4,IV,0.5,94.0
