,0,1,2,3,4
0,G major,4/4,I,1.0,0.0
1,G major,4/4,V6,0.5,1.0
2,G major,4/4,V763,0.5,1.5
3,G major,4/4,V,0.5,2.0
4,G major,4/4,V7,0.5,2.5
5,G major,4/4,I,0.5,3.0
6,G major,4/4,ii743,0.5,3.5
7,G major,4/4,I6,1.0,4.0
8,G major,4/4,IV,0.5,5.0
9,G major,4/4,IV42,0.5,5.5
10,G major,4/4,V64,0.5,6.0
11,G major,4/4,V7,0.5,6.5
12,G major,4/4,I,1.0,7.0
13,G major,4/4,V6,1.0,8.0
14,G major,4/4,vi,0.5,9.0
15,G major,4/4,#ivob86b33,0.5,9.5
16,G major,4/4,V,1.0,10.0
17,G major,4/4,vi6,0.5,11.0
18,G major,4/4,vi763,0.5,11.5
19,G major,4/4,II75#3,1.0,12.0
20,G major,4/4,V,3.0,13.0
21,G major,4/4,V6,0.5,16.0
22,G major,4/4,V65,0.5,16.5
23,G major,4/4,I,1.0,17.0
24,G major,4/4,V43,1.0,18.0
25,G major,4/4,I6,1.0,19.0
26,G major,4/4,vi,0.5,20.0
27,G major,4/4,IV6,0.5,20.5
28,G major,4/4,I6,1.0,21.0
29,G major,4/4,ii6,0.5,22.0
30,G major,4/4,IV7,0.5,22.5
31,G major,4/4,V,1.0,23.0
32,G major,4/4,iii,1.0,24.0
33,G major,4/4,IV65,0.5,25.0
34,G major,4/4,viio,0.5,25.5
35,G major,4/4,I32,0.5,26.0
36,G major,4/4,iv43,0.5,26.5
37,G major,4/4,i54,0.5,27.0
38,G major,4/4,v52,0.5,27.5
39,G major,4/4,#v/o7,1.0,28.0
40,G major,4/4,vi,0.5,29.0
41,G major,4/4,I432,0.5,29.5
42,G major,4/4,vi6,0.5,30.0
43,G major,4/4,ii7,0.5,30.5
44,G major,4/4,iii,1.0,31.0
45,G major,4/4,I,1.0,32.0
46,G major,4/4,IV6,0.5,33.0
47,G major,4/4,IV763,0.5,33.5
48,G major,4/4,vi42,0.5,34.0
49,G major,4/4,ii65,0.5,34.5
50,G major,4/4,I64,1.0,35.0
51,G major,4/4,V,0.5,36.0
52,G major,4/4,V7,0.5,36.5
53,G major,4/4,I,3.0,37.0
