,0,1,2,3,4
0,D major,4/4,I,1.0,0.0
1,D major,4/4,IV,1.0,1.0
2,D major,4/4,I6,1.0,2.0
3,D major,4/4,ii,0.5,3.0
4,D major,4/4,viio6,0.5,3.5
5,D major,4/4,I,1.0,4.0
6,D major,4/4,ii65,1.0,5.0
7,D major,4/4,V,1.0,6.0
8,D major,4/4,I,1.0,7.0
9,D major,4/4,III6,1.0,8.0
10,D major,4/4,vi532,0.5,9.0
11,D major,4/4,I42,0.5,9.5
12,D major,4/4,vi6,0.5,10.0
13,D major,4/4,vi752,0.5,10.5
14,D major,4/4,vi54,0.5,11.0
15,D major,4/4,vi4,0.5,11.5
16,D major,4/4,III,0.5,12.0
17,D major,4/4,III75#3,0.5,12.5
18,D major,4/4,vi,3.0,13.0
19,D major,4/4,I,1.0,16.0
20,D major,4/4,IV,1.0,17.0
21,D major,4/4,I6,1.0,18.0
22,D major,4/4,ii,0.5,19.0
23,D major,4/4,viio6,0.5,19.5
24,D major,4/4,I,1.0,20.0
25,D major,4/4,ii65,1.0,21.0
26,D major,4/4,V,1.0,22.0
27,D major,4/4,I,1.0,23.0
28,D major,4/4,III6,1.0,24.0
29,D major,4/4,vi532,0.5,25.0
30,D major,4/4,I42,0.5,25.5
31,D major,4/4,vi6,0.5,26.0
32,D major,4/4,vi752,0.5,26.5
33,D major,4/4,vi54,0.5,27.0
34,D major,4/4,vi4,0.5,27.5
35,D major,4/4,III,0.5,28.0
36,D major,4/4,III75#3,0.5,28.5
37,D major,4/4,vi,3.0,29.0
38,D major,4/4,vi,0.5,32.0
39,D major,4/4,vi42,0.5,32.5
40,D major,4/4,viio6,0.5,33.0
41,D major,4/4,ii,0.5,33.5
42,D major,4/4,I6,0.5,34.0
43,D major,4/4,iii7,0.5,34.5
44,D major,4/4,IV,0.5,35.0
45,D major,4/4,vi43,0.5,35.5
46,D major,4/4,viio6,0.5,36.0
47,D major,4/4,V43,0.5,36.5
48,D major,4/4,IV64,1.0,37.0
49,D major,4/4,I,0.5,38.0
50,D major,4/4,ii42,0.5,38.5
51,D major,4/4,I,1.0,39.0
52,D major,4/4,I,1.0,40.0
53,D major,4/4,IV,0.5,41.0
54,D major,4/4,IV42,0.5,41.5
55,D major,4/4,iii/ob642,0.5,42.0
56,D major,4/4,#io7,0.5,42.5
57,D major,4/4,ii532,0.5,43.0
58,D major,4/4,IV42,0.5,43.5
59,D major,4/4,ii6,0.5,44.0
60,D major,4/4,ii,0.5,44.5
61,D major,4/4,VI,3.0,45.0
62,D major,4/4,II#8653,1.0,48.0
63,D major,4/4,V,0.5,49.0
64,D major,4/4,vi542,0.5,49.5
65,D major,4/4,V,0.5,50.0
66,D major,4/4,V#753,0.5,50.5
67,D major,4/4,vi,0.5,51.0
68,D major,4/4,#ivo6b33,0.5,51.5
69,D major,4/4,V6,1.0,52.0
70,D major,4/4,vi65,1.0,53.0
71,D major,4/4,II,1.0,54.0
72,D major,4/4,V,1.0,55.0
73,D major,4/4,I,0.5,56.0
74,D major,4/4,I7,0.5,56.5
75,D major,4/4,ii,0.5,57.0
76,D major,4/4,viio6,0.5,57.5
77,D major,4/4,I6,0.5,58.0
78,D major,4/4,IV7,0.5,58.5
79,D major,4/4,V,0.5,59.0
80,D major,4/4,ii65,0.5,59.5
81,D major,4/4,iii7,0.5,60.0
82,D major,4/4,viio6,0.5,60.5
83,D major,4/4,I732,0.5,61.0
84,D major,4/4,I7,0.5,61.5
85,D major,4/4,vi742,0.5,62.0
86,D major,4/4,vi,0.5,62.5
87,D major,4/4,III,1.0,63.0
