,0,1,2,3,4
0,b minor,4/4,i,1.0,0.0
1,b minor,4/4,III6,1.0,1.0
2,b minor,4/4,bVI,1.0,2.0
3,b minor,4/4,III,0.5,3.0
4,b minor,4/4,iv743,0.5,3.5
5,b minor,4/4,III6,0.5,4.0
6,b minor,4/4,iv65,0.5,4.5
7,b minor,4/4,III64,0.5,5.0
8,b minor,4/4,bvi74,0.5,5.5
9,b minor,4/4,bVII,1.0,6.0
10,b minor,4/4,III,1.0,7.0
11,b minor,4/4,III,1.0,8.0
12,b minor,4/4,bVII,1.0,9.0
13,b minor,4/4,iv,0.5,10.0
14,b minor,4/4,iv742,0.5,10.5
15,b minor,4/4,iv6,0.5,11.0
16,b minor,4/4,iv752,0.5,11.5
17,b minor,4/4,iv54,0.5,12.0
18,b minor,4/4,i,0.5,12.5
19,b minor,4/4,V,0.5,13.0
20,b minor,4/4,V6#42,0.5,13.5
21,b minor,4/4,i6,0.5,14.0
22,b minor,4/4,i752,0.5,14.5
23,b minor,4/4,i54,0.5,15.0
24,b minor,4/4,bVI542,0.5,15.5
25,b minor,4/4,V,0.5,16.0
26,b minor,4/4,V75#3,0.5,16.5
27,b minor,4/4,i,3.0,17.0
28,b minor,4/4,i,1.0,20.0
29,b minor,4/4,III6,1.0,21.0
30,b minor,4/4,bVI,1.0,22.0
31,b minor,4/4,III,0.5,23.0
32,b minor,4/4,iv743,0.5,23.5
33,b minor,4/4,III6,0.5,24.0
34,b minor,4/4,iv65,0.5,24.5
35,b minor,4/4,III64,0.5,25.0
36,b minor,4/4,bvi74,0.5,25.5
37,b minor,4/4,bVII,1.0,26.0
38,b minor,4/4,III,1.0,27.0
39,b minor,4/4,III,1.0,28.0
40,b minor,4/4,bVII,1.0,29.0
41,b minor,4/4,iv,0.5,30.0
42,b minor,4/4,iv742,0.5,30.5
43,b minor,4/4,iv6,0.5,31.0
44,b minor,4/4,iv752,0.5,31.5
45,b minor,4/4,iv54,0.5,32.0
46,b minor,4/4,i,0.5,32.5
47,b minor,4/4,V,0.5,33.0
48,b minor,4/4,V6#42,0.5,33.5
49,b minor,4/4,i6,0.5,34.0
50,b minor,4/4,i752,0.5,34.5
51,b minor,4/4,i54,0.5,35.0
52,b minor,4/4,bVI542,0.5,35.5
53,b minor,4/4,V,0.5,36.0
54,b minor,4/4,V75#3,0.5,36.5
55,b minor,4/4,i,3.0,37.0
56,b minor,4/4,i,0.5,40.0
57,b minor,4/4,v632,0.5,40.5
58,b minor,4/4,IV6,0.5,41.0
59,b minor,4/4,bVII532,0.5,41.5
60,b minor,4/4,vio#853,0.5,42.0
61,b minor,4/4,i43,0.5,42.5
62,b minor,4/4,IIo#863,0.5,43.0
63,b minor,4/4,iio5,0.5,43.5
64,b minor,4/4,#iii/o6b5b3,0.5,44.0
65,b minor,4/4,#ivo6b33,0.5,44.5
66,b minor,4/4,v6,0.5,45.0
67,b minor,4/4,vi#8743,0.5,45.5
68,b minor,4/4,v,0.5,46.0
69,b minor,4/4,v42,0.5,46.5
70,b minor,4/4,i65,0.5,47.0
71,b minor,4/4,i7,0.5,47.5
72,b minor,4/4,IV,1.0,48.0
73,b minor,4/4,bVII,1.0,49.0
74,b minor,4/4,bVII,1.0,50.0
75,b minor,4/4,IV6,1.0,51.0
76,b minor,4/4,viio64#2,1.0,52.0
77,b minor,4/4,i64,1.0,53.0
78,b minor,4/4,viio6#43,1.0,54.0
79,b minor,4/4,i6,0.5,55.0
80,b minor,4/4,i74,0.5,55.5
81,b minor,4/4,#ivob642,0.5,56.0
82,b minor,4/4,#ivo64,0.5,56.5
83,b minor,4/4,V,3.0,57.0
84,b minor,4/4,v,0.5,60.0
85,b minor,4/4,vi54#2,0.5,60.5
86,b minor,4/4,v,1.0,61.0
87,b minor,4/4,#ivob7b53,0.5,62.0
88,b minor,4/4,II#865#3,0.5,62.5
89,b minor,4/4,v,1.0,63.0
90,b minor,4/4,i,0.5,64.0
91,b minor,4/4,III64,0.5,64.5
92,b minor,4/4,IV#8653,1.0,65.0
93,b minor,4/4,bVII,1.0,66.0
94,b minor,4/4,III,1.0,67.0
95,b minor,4/4,IV#643,0.5,68.0
96,b minor,4/4,vio#63,0.5,68.5
97,b minor,4/4,bVII,1.0,69.0
98,b minor,4/4,IV,0.5,70.0
99,b minor,4/4,IV6#42,0.5,70.5
100,b minor,4/4,viio#63,0.5,71.0
101,b minor,4/4,III+#532,0.5,71.5
102,b minor,4/4,viio#653,0.5,72.0
103,b minor,4/4,bVI6,0.5,72.5
104,b minor,4/4,vii#873,0.5,73.0
105,b minor,4/4,v74,0.25,73.5
106,b minor,4/4,iio64,0.25,73.75
107,b minor,4/4,i64,0.5,74.0
108,b minor,4/4,II#8765,0.25,74.5
109,b minor,4/4,#ivob7b5,0.25,74.75
110,b minor,4/4,i54,0.5,75.0
111,b minor,4/4,i54,0.5,75.5
112,b minor,4/4,V,0.5,76.0
113,b minor,4/4,V75#3,0.5,76.5
114,b minor,4/4,I7#3,1.0,77.0
115,b minor,4/4,iv64,1.0,78.0
116,b minor,4/4,I,1.0,79.0
