,0,1,2,3,4
0,B- major,4/4,I,1.0,0.0
1,B- major,4/4,IV,0.5,1.0
2,B- major,4/4,IV42,0.5,1.5
3,B- major,4/4,viio6,1.0,2.0
4,B- major,4/4,I,0.5,3.0
5,B- major,4/4,iv54,0.5,3.5
6,B- major,4/4,V6,1.0,4.0
7,B- major,4/4,IV6,1.0,5.0
8,B- major,4/4,V65,1.0,6.0
9,B- major,4/4,I,1.0,7.0
10,B- major,4/4,I,0.5,8.0
11,B- major,4/4,ii7,0.5,8.5
12,B- major,4/4,I6,0.5,9.0
13,B- major,4/4,ii743,0.5,9.5
14,B- major,4/4,I6,0.5,10.0
15,B- major,4/4,IV532,0.5,10.5
16,B- major,4/4,V,1.0,11.0
17,B- major,4/4,iii,1.0,12.0
18,B- major,4/4,vi7,1.0,13.0
19,B- major,4/4,#ivo6,1.0,14.0
20,B- major,4/4,V,1.0,15.0
21,B- major,4/4,iii,1.0,16.0
22,B- major,4/4,vi,1.0,17.0
23,B- major,4/4,V,0.5,18.0
24,B- major,4/4,V42,0.5,18.5
25,B- major,4/4,I6,0.5,19.0
26,B- major,4/4,I742,0.5,19.5
27,B- major,4/4,I,0.5,20.0
28,B- major,4/4,iv54,0.5,20.5
29,B- major,4/4,V,3.0,21.0
30,B- major,4/4,III6,1.0,24.0
31,B- major,4/4,vi,1.0,25.0
32,B- major,4/4,V6,1.0,26.0
33,B- major,4/4,I,0.5,27.0
34,B- major,4/4,ii542,0.5,27.5
35,B- major,4/4,VI#8653,1.0,28.0
36,B- major,4/4,ii532,1.0,29.0
37,B- major,4/4,ii,1.0,30.0
38,B- major,4/4,VI,1.0,31.0
39,B- major,4/4,I,0.5,32.0
40,B- major,4/4,iv54,0.5,32.5
41,B- major,4/4,V6,0.5,33.0
42,B- major,4/4,vi7,0.5,33.5
43,B- major,4/4,V,0.5,34.0
44,B- major,4/4,vi7,0.5,34.5
45,B- major,4/4,V,0.5,35.0
46,B- major,4/4,vii432,0.5,35.5
47,B- major,4/4,iii6,0.5,36.0
48,B- major,4/4,iii632,0.5,36.5
49,B- major,4/4,I6,1.0,37.0
50,B- major,4/4,II#8653,1.0,38.0
51,B- major,4/4,V,1.0,39.0
52,B- major,4/4,V42,1.0,40.0
53,B- major,4/4,I6,1.0,41.0
54,B- major,4/4,ii,0.5,42.0
55,B- major,4/4,viio6,0.5,42.5
56,B- major,4/4,I,0.5,43.0
57,B- major,4/4,vi6,0.5,43.5
58,B- major,4/4,viio6,0.5,44.0
59,B- major,4/4,vii/o65,0.5,44.5
60,B- major,4/4,I6,0.5,45.0
61,B- major,4/4,I752,0.5,45.5
62,B- major,4/4,V,0.5,46.0
63,B- major,4/4,V7,0.5,46.5
64,B- major,4/4,I,1.0,47.0
