,0,1,2,3,4
0,b minor,4/4,iv,0.5,0.0
1,b minor,4/4,v542,0.5,0.5
2,b minor,4/4,iv,1.0,1.0
3,b minor,4/4,iv,0.5,2.0
4,b minor,4/4,iv42,0.5,2.5
5,b minor,4/4,bVII6,1.0,3.0
6,b minor,4/4,I#8653,1.0,4.0
7,b minor,4/4,iv532,0.5,5.0
8,b minor,4/4,i43,0.5,5.5
9,b minor,4/4,iv6,1.0,6.0
10,b minor,4/4,#iiio6b33,1.0,7.0
11,b minor,4/4,iv,1.0,8.0
12,b minor,4/4,I,3.0,9.0
13,b minor,4/4,III6,1.0,12.0
14,b minor,4/4,iv,0.5,13.0
15,b minor,4/4,iio6,0.5,13.5
16,b minor,4/4,III,0.5,14.0
17,b minor,4/4,iv743,0.5,14.5
18,b minor,4/4,III6,0.5,15.0
19,b minor,4/4,bVI532,0.5,15.5
20,b minor,4/4,bVII,0.5,16.0
21,b minor,4/4,III43,0.5,16.5
22,b minor,4/4,iv,0.5,17.0
23,b minor,4/4,iv7,0.5,17.5
24,b minor,4/4,v,0.5,18.0
25,b minor,4/4,v7,0.5,18.5
26,b minor,4/4,bVI,0.5,19.0
27,b minor,4/4,i432,0.5,19.5
28,b minor,4/4,bVI6,0.5,20.0
29,b minor,4/4,bVI632,0.5,20.5
30,b minor,4/4,III64,3.0,21.0
31,b minor,4/4,III,0.5,24.0
32,b minor,4/4,bVII6,0.5,24.5
33,b minor,4/4,i,0.5,25.0
34,b minor,4/4,ii542,0.5,25.5
35,b minor,4/4,i,0.5,26.0
36,b minor,4/4,i742,0.5,26.5
37,b minor,4/4,i6,0.5,27.0
38,b minor,4/4,i752,0.5,27.5
39,b minor,4/4,v,0.5,28.0
40,b minor,4/4,v7,0.5,28.5
41,b minor,4/4,bVI,0.5,29.0
42,b minor,4/4,ii/o43,0.5,29.5
43,b minor,4/4,III6,1.0,30.0
44,b minor,4/4,iv,0.5,31.0
45,b minor,4/4,bVII43,0.5,31.5
46,b minor,4/4,i,0.5,32.0
47,b minor,4/4,ii732,0.5,32.5
48,b minor,4/4,i6,0.5,33.0
49,b minor,4/4,III762,0.5,33.5
50,b minor,4/4,III6,0.5,34.0
51,b minor,4/4,bvi7,0.5,34.5
52,b minor,4/4,v6,0.5,35.0
53,b minor,4/4,bVI+65#3,0.5,35.5
54,b minor,4/4,bvii6,1.0,36.0
55,b minor,4/4,I,3.0,37.0
56,b minor,4/4,iv6,0.5,40.0
57,b minor,4/4,I64,0.5,40.5
58,b minor,4/4,iv,0.5,41.0
59,b minor,4/4,iv532,0.5,41.5
60,b minor,4/4,iv,0.5,42.0
61,b minor,4/4,bviib643,0.5,42.5
62,b minor,4/4,i6,0.5,43.0
63,b minor,4/4,bII#3,0.5,43.5
64,b minor,4/4,i,0.5,44.0
65,b minor,4/4,III64b3,0.5,44.5
66,b minor,4/4,bVI,0.5,45.0
67,b minor,4/4,bvii74b3,0.5,45.5
68,b minor,4/4,bVI6,0.5,46.0
69,b minor,4/4,bII#7#5#3,0.5,46.5
70,b minor,4/4,III,0.5,47.0
71,b minor,4/4,iv432,0.5,47.5
72,b minor,4/4,III,0.5,48.0
73,b minor,4/4,bII#5#4#3,0.5,48.5
74,b minor,4/4,I75#3,1.0,49.0
75,b minor,4/4,iio,0.5,50.0
76,b minor,4/4,iv43,0.5,50.5
77,b minor,4/4,V#8653,1.0,51.0
78,b minor,4/4,III+64,0.5,52.0
79,b minor,4/4,V6,0.5,52.5
80,b minor,4/4,i,0.5,53.0
81,b minor,4/4,v43,0.5,53.5
82,b minor,4/4,i6,0.5,54.0
83,b minor,4/4,iv52,0.5,54.5
84,b minor,4/4,i4,0.5,55.0
85,b minor,4/4,V#3,0.5,55.5
86,b minor,4/4,vi4#2,0.5,56.0
87,b minor,4/4,V6#42,0.5,56.5
88,b minor,4/4,i6,0.5,57.0
89,b minor,4/4,i742,0.5,57.5
90,b minor,4/4,i,0.5,58.0
91,b minor,4/4,i#8642,0.5,58.5
92,b minor,4/4,i,0.5,59.0
93,b minor,4/4,i6,0.5,59.5
94,b minor,4/4,i742,0.5,60.0
95,b minor,4/4,i,0.5,60.5
96,b minor,4/4,i64,1.0,61.0
97,b minor,4/4,V,0.5,62.0
98,b minor,4/4,vi4#2,0.5,62.5
99,b minor,4/4,V,2.0,63.0
