,0,1,2,3,4
0,D major,4/4,I,1.0,0.0
1,D major,4/4,vi,1.0,1.0
2,D major,4/4,iii,0.5,2.0
3,D major,4/4,iii7,0.5,2.5
4,D major,4/4,IV,1.0,3.0
5,D major,4/4,V7,1.0,4.0
6,D major,4/4,vi,1.0,5.0
7,D major,4/4,V,1.0,6.0
8,D major,4/4,I,1.0,7.0
9,D major,4/4,V,0.5,8.0
10,D major,4/4,V42,0.5,8.5
11,D major,4/4,iii,0.5,9.0
12,D major,4/4,iii532,0.25,9.5
13,D major,4/4,iii,0.25,9.75
14,D major,4/4,IV6,0.5,10.0
15,D major,4/4,vii/o7,0.5,10.5
16,D major,4/4,I,0.5,11.0
17,D major,4/4,IV43,0.5,11.5
18,D major,4/4,V6,0.5,12.0
19,D major,4/4,iii64,0.5,12.5
20,D major,4/4,IV6,0.5,13.0
21,D major,4/4,IV763,0.5,13.5
22,D major,4/4,vi42,0.5,14.0
23,D major,4/4,IV7,0.5,14.5
24,D major,4/4,i54,0.5,15.0
25,D major,4/4,I654,0.5,15.5
26,D major,4/4,V7,1.0,16.0
27,D major,4/4,I,3.0,17.0
28,D major,4/4,I,1.0,20.0
29,D major,4/4,vi,1.0,21.0
30,D major,4/4,iii,0.5,22.0
31,D major,4/4,iii7,0.5,22.5
32,D major,4/4,IV,1.0,23.0
33,D major,4/4,V7,1.0,24.0
34,D major,4/4,vi,1.0,25.0
35,D major,4/4,V,1.0,26.0
36,D major,4/4,I,1.0,27.0
37,D major,4/4,V,0.5,28.0
38,D major,4/4,V42,0.5,28.5
39,D major,4/4,iii,0.5,29.0
40,D major,4/4,iii532,0.25,29.5
41,D major,4/4,iii,0.25,29.75
42,D major,4/4,IV6,0.5,30.0
43,D major,4/4,vii/o7,0.5,30.5
44,D major,4/4,I,0.5,31.0
45,D major,4/4,IV43,0.5,31.5
46,D major,4/4,V6,0.5,32.0
47,D major,4/4,iii64,0.5,32.5
48,D major,4/4,IV6,0.5,33.0
49,D major,4/4,IV763,0.5,33.5
50,D major,4/4,vi42,0.5,34.0
51,D major,4/4,IV7,0.5,34.5
52,D major,4/4,i54,0.5,35.0
53,D major,4/4,I654,0.5,35.5
54,D major,4/4,V7,1.0,36.0
55,D major,4/4,I,3.0,37.0
56,D major,4/4,I,1.0,40.0
57,D major,4/4,V,1.0,41.0
58,D major,4/4,I,1.0,42.0
59,D major,4/4,IV,1.0,43.0
60,D major,4/4,I6,1.0,44.0
61,D major,4/4,II6,0.5,45.0
62,D major,4/4,II#8653,0.5,45.5
63,D major,4/4,III6,1.0,46.0
64,D major,4/4,vi,1.0,47.0
65,D major,4/4,vi,0.5,48.0
66,D major,4/4,iii632,0.5,48.5
67,D major,4/4,II6,0.5,49.0
68,D major,4/4,ii74,0.5,49.5
69,D major,4/4,II#3,0.5,50.0
70,D major,4/4,II7#3,0.5,50.5
71,D major,4/4,V,0.5,51.0
72,D major,4/4,V#8642,0.5,51.5
73,D major,4/4,I6,0.5,52.0
74,D major,4/4,V64,0.5,52.5
75,D major,4/4,vi65,1.0,53.0
76,D major,4/4,II,0.5,54.0
77,D major,4/4,II75#3,0.5,54.5
78,D major,4/4,V,1.0,55.0
79,D major,4/4,iii,1.0,56.0
80,D major,4/4,vi,0.5,57.0
81,D major,4/4,#ivo6b33,0.5,57.5
82,D major,4/4,V6,0.5,58.0
83,D major,4/4,V752,0.5,58.5
84,D major,4/4,ii,0.5,59.0
85,D major,4/4,vi64,0.5,59.5
86,D major,4/4,V42,1.0,60.0
87,D major,4/4,I6,1.0,61.0
88,D major,4/4,V,1.0,62.0
89,D major,4/4,I,1.0,63.0
90,D major,4/4,V,0.5,64.0
91,D major,4/4,V42,0.5,64.5
92,D major,4/4,iii,0.5,65.0
93,D major,4/4,iii532,0.25,65.5
94,D major,4/4,iii,0.25,65.75
95,D major,4/4,IV6,0.5,66.0
96,D major,4/4,vii/o7,0.5,66.5
97,D major,4/4,I,0.5,67.0
98,D major,4/4,IV43,0.5,67.5
99,D major,4/4,V6,0.5,68.0
100,D major,4/4,iii64,0.5,68.5
101,D major,4/4,IV6,0.5,69.0
102,D major,4/4,IV763,0.5,69.5
103,D major,4/4,vi42,0.5,70.0
104,D major,4/4,IV7,0.5,70.5
105,D major,4/4,i54,0.5,71.0
106,D major,4/4,I654,0.5,71.5
107,D major,4/4,V7,1.0,72.0
108,D major,4/4,I64,3.0,73.0
