,0,1,2,3,4
0,b minor,4/4,i,0.5,0.0
1,b minor,4/4,bVI6,0.5,0.5
2,b minor,4/4,III6,1.0,1.0
3,b minor,4/4,bVI,1.0,2.0
4,b minor,4/4,III,0.5,3.0
5,b minor,4/4,iv743,0.5,3.5
6,b minor,4/4,III6,0.5,4.0
7,b minor,4/4,iv65,0.5,4.5
8,b minor,4/4,III64,0.5,5.0
9,b minor,4/4,bvi74,0.5,5.5
10,b minor,4/4,bVII,1.0,6.0
11,b minor,4/4,III,1.0,7.0
12,b minor,4/4,IV#643,0.5,8.0
13,b minor,4/4,vio#63,0.5,8.5
14,b minor,4/4,bVII,0.5,9.0
15,b minor,4/4,v6,0.5,9.5
16,b minor,4/4,iv,0.5,10.0
17,b minor,4/4,bVI432,0.5,10.5
18,b minor,4/4,iv6,0.5,11.0
19,b minor,4/4,iv752,0.5,11.5
20,b minor,4/4,i,0.5,12.0
21,b minor,4/4,i52,0.5,12.5
22,b minor,4/4,ii/o65,1.0,13.0
23,b minor,4/4,V,0.5,14.0
24,b minor,4/4,V75#3,0.5,14.5
25,b minor,4/4,i,1.0,15.0
26,b minor,4/4,i,0.5,16.0
27,b minor,4/4,bVI6,0.5,16.5
28,b minor,4/4,III6,1.0,17.0
29,b minor,4/4,bVI,1.0,18.0
30,b minor,4/4,III,0.5,19.0
31,b minor,4/4,iv743,0.5,19.5
32,b minor,4/4,III6,0.5,20.0
33,b minor,4/4,iv65,0.5,20.5
34,b minor,4/4,III64,0.5,21.0
35,b minor,4/4,bvi74,0.5,21.5
36,b minor,4/4,bVII,1.0,22.0
37,b minor,4/4,III,1.0,23.0
38,b minor,4/4,IV#643,0.5,24.0
39,b minor,4/4,vio#63,0.5,24.5
40,b minor,4/4,bVII,0.5,25.0
41,b minor,4/4,v6,0.5,25.5
42,b minor,4/4,iv,0.5,26.0
43,b minor,4/4,bVI432,0.5,26.5
44,b minor,4/4,iv6,0.5,27.0
45,b minor,4/4,iv752,0.5,27.5
46,b minor,4/4,i,0.5,28.0
47,b minor,4/4,i52,0.5,28.5
48,b minor,4/4,ii/o65,1.0,29.0
49,b minor,4/4,V,0.5,30.0
50,b minor,4/4,V75#3,0.5,30.5
51,b minor,4/4,i,1.0,31.0
52,b minor,4/4,i,0.5,32.0
53,b minor,4/4,v632,0.5,32.5
54,b minor,4/4,IV6,0.5,33.0
55,b minor,4/4,i4,0.5,33.5
56,b minor,4/4,IV,0.5,34.0
57,b minor,4/4,IV75#3,0.5,34.5
58,b minor,4/4,II6,0.5,35.0
59,b minor,4/4,II#865#3,0.5,35.5
60,b minor,4/4,v,0.5,36.0
61,b minor,4/4,v42,0.5,36.5
62,b minor,4/4,I#8653,1.0,37.0
63,b minor,4/4,ii6,0.5,38.0
64,b minor,4/4,IV7#3,0.5,38.5
65,b minor,4/4,bVII,1.0,39.0
66,b minor,4/4,III,1.0,40.0
67,b minor,4/4,vi/o#8753,0.5,41.0
68,b minor,4/4,ii#8643,0.5,41.5
69,b minor,4/4,viio#853,0.5,42.0
70,b minor,4/4,i#8432,0.5,42.5
71,b minor,4/4,i,0.5,43.0
72,b minor,4/4,i#73,0.5,43.5
73,b minor,4/4,viio#63,0.5,44.0
74,b minor,4/4,ii,0.5,44.5
75,b minor,4/4,i6,0.5,45.0
76,b minor,4/4,i6,0.5,45.5
77,b minor,4/4,vio#63,0.5,46.0
78,b minor,4/4,#ivo64,0.5,46.5
79,b minor,4/4,V,1.0,47.0
80,b minor,4/4,i,0.5,48.0
81,b minor,4/4,bVI65,0.5,48.5
82,b minor,4/4,v6,1.0,49.0
83,b minor,4/4,vi/o#8753,0.5,50.0
84,b minor,4/4,#ivo6b33,0.5,50.5
85,b minor,4/4,v,1.0,51.0
86,b minor,4/4,i,0.5,52.0
87,b minor,4/4,III43,0.5,52.5
88,b minor,4/4,IV#8653,1.0,53.0
89,b minor,4/4,v6,0.5,54.0
90,b minor,4/4,bVII7,0.5,54.5
91,b minor,4/4,III,1.0,55.0
92,b minor,4/4,III6,0.5,56.0
93,b minor,4/4,vi/o#8753,0.5,56.5
94,b minor,4/4,bVII,0.5,57.0
95,b minor,4/4,#iii/ob64b3,0.5,57.5
96,b minor,4/4,IV6,0.5,58.0
97,b minor,4/4,IV#863#2,0.5,58.5
98,b minor,4/4,iv6,0.5,59.0
99,b minor,4/4,ii/o43,0.5,59.5
100,b minor,4/4,i64,0.5,60.0
101,b minor,4/4,i654,0.5,60.5
102,b minor,4/4,II#865#3,1.0,61.0
103,b minor,4/4,V,1.0,62.0
104,b minor,4/4,I,1.0,63.0
