,0,1,2,3,4
0,E major,4/4,I,0.5,0.0
1,E major,4/4,ii542,0.5,0.5
2,E major,4/4,I,1.0,1.0
3,E major,4/4,IV6,1.0,2.0
4,E major,4/4,I6b5,1.0,3.0
5,E major,4/4,vi7,0.5,4.0
6,E major,4/4,vi7,0.5,4.5
7,E major,4/4,ii7,0.5,5.0
8,E major,4/4,vii/o65,0.5,5.5
9,E major,4/4,I6,0.5,6.0
10,E major,4/4,I752,0.5,6.5
11,E major,4/4,V,1.0,7.0
12,E major,4/4,V,1.0,8.0
13,E major,4/4,II6,1.0,9.0
14,E major,4/4,vii75#2,0.5,10.0
15,E major,4/4,vii6,0.5,10.5
16,E major,4/4,I6,0.5,11.0
17,E major,4/4,II#8653,0.5,11.5
18,E major,4/4,V,0.5,12.0
19,E major,4/4,vi42,0.5,12.5
20,E major,4/4,vi6,0.5,13.0
21,E major,4/4,vi763,0.5,13.5
22,E major,4/4,II,1.0,14.0
23,E major,4/4,V,1.0,15.0
24,E major,4/4,I,0.5,16.0
25,E major,4/4,ii542,0.5,16.5
26,E major,4/4,I,1.0,17.0
27,E major,4/4,IV6,1.0,18.0
28,E major,4/4,I6b5,1.0,19.0
29,E major,4/4,vi7,0.5,20.0
30,E major,4/4,vi7,0.5,20.5
31,E major,4/4,ii7,0.5,21.0
32,E major,4/4,vii/o65,0.5,21.5
33,E major,4/4,I6,0.5,22.0
34,E major,4/4,I752,0.5,22.5
35,E major,4/4,V,1.0,23.0
36,E major,4/4,V,1.0,24.0
37,E major,4/4,II6,1.0,25.0
38,E major,4/4,vii75#2,0.5,26.0
39,E major,4/4,vii6,0.5,26.5
40,E major,4/4,I6,0.5,27.0
41,E major,4/4,II#8653,0.5,27.5
42,E major,4/4,V,0.5,28.0
43,E major,4/4,vi42,0.5,28.5
44,E major,4/4,vi6,0.5,29.0
45,E major,4/4,vi763,0.5,29.5
46,E major,4/4,II,1.0,30.0
47,E major,4/4,V,1.0,31.0
48,E major,4/4,I,0.5,32.0
49,E major,4/4,I42,0.5,32.5
50,E major,4/4,vi,1.0,33.0
51,E major,4/4,iii,0.5,34.0
52,E major,4/4,vi43,0.5,34.5
53,E major,4/4,IV732,0.5,35.0
54,E major,4/4,ii6,0.5,35.5
55,E major,4/4,v7,0.5,36.0
56,E major,4/4,iii6,0.5,36.5
57,E major,4/4,IV65,0.5,37.0
58,E major,4/4,V65,0.5,37.5
59,E major,4/4,I,0.5,38.0
60,E major,4/4,i52,0.5,38.5
61,E major,4/4,V,1.0,39.0
62,E major,4/4,iiio6,0.5,40.0
63,E major,4/4,v,0.5,40.5
64,E major,4/4,iv6,1.0,41.0
65,E major,4/4,VI75#3,1.0,42.0
66,E major,4/4,bVII,0.5,43.0
67,E major,4/4,iii/ob8643,0.5,43.5
68,E major,4/4,viiob753,1.0,44.0
69,E major,4/4,I,0.5,45.0
70,E major,4/4,I,0.25,45.5
71,E major,4/4,iv43,0.25,45.75
72,E major,4/4,i54,0.5,46.0
73,E major,4/4,V,0.5,46.5
74,E major,4/4,I,1.0,47.0
