,0,1,2,3,4
0,B- major,4/4,I,1.0,0.0
1,B- major,4/4,I,1.0,1.0
2,B- major,4/4,V6,0.5,2.0
3,B- major,4/4,V65,0.5,2.5
4,B- major,4/4,I,1.0,3.0
5,B- major,4/4,IV6,0.5,4.0
6,B- major,4/4,ii43,0.5,4.5
7,B- major,4/4,I6,1.0,5.0
8,B- major,4/4,V,0.5,6.0
9,B- major,4/4,V7,0.5,6.5
10,B- major,4/4,I,1.0,7.0
11,B- major,4/4,IV,0.5,8.0
12,B- major,4/4,IV7,0.5,8.5
13,B- major,4/4,V,1.0,9.0
14,B- major,4/4,IV6,0.5,10.0
15,B- major,4/4,vii/o7532,0.5,10.5
16,B- major,4/4,I,0.5,11.0
17,B- major,4/4,I7,0.5,11.5
18,B- major,4/4,ii65,0.5,12.0
19,B- major,4/4,ii65,0.5,12.5
20,B- major,4/4,i54,1.0,13.0
21,B- major,4/4,V7,1.0,14.0
22,B- major,4/4,I,1.0,15.0
23,B- major,4/4,I,1.0,16.0
24,B- major,4/4,I,1.0,17.0
25,B- major,4/4,V6,0.5,18.0
26,B- major,4/4,V65,0.5,18.5
27,B- major,4/4,I,1.0,19.0
28,B- major,4/4,IV6,0.5,20.0
29,B- major,4/4,ii43,0.5,20.5
30,B- major,4/4,I6,1.0,21.0
31,B- major,4/4,V,0.5,22.0
32,B- major,4/4,V7,0.5,22.5
33,B- major,4/4,I,1.0,23.0
34,B- major,4/4,IV,0.5,24.0
35,B- major,4/4,IV7,0.5,24.5
36,B- major,4/4,V,1.0,25.0
37,B- major,4/4,IV6,0.5,26.0
38,B- major,4/4,vii/o7532,0.5,26.5
39,B- major,4/4,I,0.5,27.0
40,B- major,4/4,I7,0.5,27.5
41,B- major,4/4,ii65,0.5,28.0
42,B- major,4/4,ii65,0.5,28.5
43,B- major,4/4,i54,1.0,29.0
44,B- major,4/4,V7,1.0,30.0
45,B- major,4/4,I,1.0,31.0
46,B- major,4/4,I,0.5,32.0
47,B- major,4/4,Ib753,0.5,32.5
48,B- major,4/4,IV,0.5,33.0
49,B- major,4/4,IV7,0.5,33.5
50,B- major,4/4,II6,0.5,34.0
51,B- major,4/4,II#8653,0.5,34.5
52,B- major,4/4,V,0.5,35.0
53,B- major,4/4,V543,0.5,35.5
54,B- major,4/4,V42,0.5,36.0
55,B- major,4/4,V6432,0.5,36.5
56,B- major,4/4,I6,0.5,37.0
57,B- major,4/4,I632,0.5,37.5
58,B- major,4/4,I6,0.5,38.0
59,B- major,4/4,iii/o7b53,0.5,38.5
60,B- major,4/4,IV,0.5,39.0
61,B- major,4/4,IV543,0.5,39.5
62,B- major,4/4,I,0.5,40.0
63,B- major,4/4,I7,0.5,40.5
64,B- major,4/4,II,1.0,41.0
65,B- major,4/4,I6,0.5,42.0
66,B- major,4/4,#iv/ob7b5b3b2,0.5,42.5
67,B- major,4/4,V,0.5,43.0
68,B- major,4/4,V,0.5,43.5
69,B- major,4/4,vi6,0.5,44.0
70,B- major,4/4,vi65,0.5,44.5
71,B- major,4/4,v54,0.5,45.0
72,B- major,4/4,iii542,0.5,45.5
73,B- major,4/4,II,0.5,46.0
74,B- major,4/4,II75#3,0.5,46.5
75,B- major,4/4,V,1.0,47.0
76,B- major,4/4,I6,1.0,48.0
77,B- major,4/4,IV6,0.5,49.0
78,B- major,4/4,vii/o42,0.5,49.5
79,B- major,4/4,I64,0.5,50.0
80,B- major,4/4,IV65,0.5,50.5
81,B- major,4/4,V,0.5,51.0
82,B- major,4/4,V6432,0.5,51.5
83,B- major,4/4,I6,0.5,52.0
84,B- major,4/4,I,0.5,52.5
85,B- major,4/4,i54,0.5,53.0
86,B- major,4/4,vi542,0.25,53.5
87,B- major,4/4,V543,0.25,53.75
88,B- major,4/4,V,0.75,54.0
89,B- major,4/4,V543,0.25,54.75
90,B- major,4/4,I,1.0,55.0
