,0,1,2,3,4
0,a minor,4/4,iv,1.0,0.0
1,a minor,4/4,iv,0.5,1.0
2,a minor,4/4,iv532,0.5,1.5
3,a minor,4/4,bVI6,1.0,2.0
4,a minor,4/4,bviib8653,1.0,3.0
5,a minor,4/4,III,0.5,4.0
6,a minor,4/4,bviib752,0.5,4.5
7,a minor,4/4,bVI,0.5,5.0
8,a minor,4/4,i43,0.5,5.5
9,a minor,4/4,iv,1.0,6.0
10,a minor,4/4,bvii75b3,0.5,7.0
11,a minor,4/4,vo6,0.5,7.5
12,a minor,4/4,i7,0.5,8.0
13,a minor,4/4,bVI6,0.5,8.5
14,a minor,4/4,bviib8653,0.5,9.0
15,a minor,4/4,vob864,0.25,9.5
16,a minor,4/4,bvii6,0.25,9.75
17,a minor,4/4,III,0.5,10.0
18,a minor,4/4,IIIb753,0.5,10.5
19,a minor,4/4,bVI,1.0,11.0
20,a minor,4/4,bVI,0.5,12.0
21,a minor,4/4,III6,0.5,12.5
22,a minor,4/4,iv,0.5,13.0
23,a minor,4/4,bVI64,0.5,13.5
24,a minor,4/4,bII,0.5,14.0
25,a minor,4/4,bII#6#42,0.5,14.5
26,a minor,4/4,bvii,0.5,15.0
27,a minor,4/4,iv632,0.5,15.5
28,a minor,4/4,III6,1.0,16.0
29,a minor,4/4,bVI,0.5,17.0
30,a minor,4/4,bVI742,0.5,17.5
31,a minor,4/4,bVI6,0.5,18.0
32,a minor,4/4,bVIb8752,0.5,18.5
33,a minor,4/4,bvi54,0.5,19.0
34,a minor,4/4,III,0.25,19.5
35,a minor,4/4,IIIb753,0.25,19.75
36,a minor,4/4,iv532,0.5,20.0
37,a minor,4/4,iv,0.5,20.5
38,a minor,4/4,v/o65b3,1.0,21.0
39,a minor,4/4,I,0.5,22.0
40,a minor,4/4,I75#3,0.5,22.5
41,a minor,4/4,iv,1.0,23.0
42,a minor,4/4,i6,1.0,24.0
43,a minor,4/4,iv532,0.5,25.0
44,a minor,4/4,iv,0.5,25.5
45,a minor,4/4,bvii,0.5,26.0
46,a minor,4/4,vo6,0.5,26.5
47,a minor,4/4,I,1.0,27.0
48,a minor,4/4,i6,1.0,28.0
49,a minor,4/4,iv42,0.5,29.0
50,a minor,4/4,bVI64,0.5,29.5
51,a minor,4/4,bVII6,1.0,30.0
52,a minor,4/4,III,1.0,31.0
53,a minor,4/4,III,0.5,32.0
54,a minor,4/4,IIIb8642,0.5,32.5
55,a minor,4/4,bVI6,0.5,33.0
56,a minor,4/4,bVI,0.5,33.5
57,a minor,4/4,iv,0.5,34.0
58,a minor,4/4,iv42,0.5,34.5
59,a minor,4/4,bvii6,0.5,35.0
60,a minor,4/4,bvii74b2,0.5,35.5
61,a minor,4/4,vo6,0.5,36.0
62,a minor,4/4,III,0.25,36.5
63,a minor,4/4,IIIb753,0.25,36.75
64,a minor,4/4,bVI7,0.5,37.0
65,a minor,4/4,iv74,0.25,37.5
66,a minor,4/4,i4,0.25,37.75
67,a minor,4/4,iv,0.5,38.0
68,a minor,4/4,iv7,0.5,38.5
69,a minor,4/4,v/ob642,0.5,39.0
70,a minor,4/4,#iiio7,0.5,39.5
71,a minor,4/4,iv532,0.5,40.0
72,a minor,4/4,iv,0.5,40.5
73,a minor,4/4,v/o65b3,1.0,41.0
74,a minor,4/4,I,0.5,42.0
75,a minor,4/4,I75#3,0.5,42.5
76,a minor,4/4,IV,1.0,43.0
