,0,1,2,3,4
0,b minor,4/4,I#8653,1.0,0.0
1,b minor,4/4,iv,1.0,1.0
2,b minor,4/4,#ivob7b53,1.0,2.0
3,b minor,4/4,V,1.0,3.0
4,b minor,4/4,V,1.0,4.0
5,b minor,4/4,IV6,1.0,5.0
6,b minor,4/4,V#8653,1.0,6.0
7,b minor,4/4,i,0.5,7.0
8,b minor,4/4,i543,0.5,7.5
9,b minor,4/4,i,1.0,8.0
10,b minor,4/4,viio#8753,1.0,9.0
11,b minor,4/4,i,1.0,10.0
12,b minor,4/4,V,1.0,11.0
13,b minor,4/4,V,1.0,12.0
14,b minor,4/4,i,1.0,13.0
15,b minor,4/4,bVII,1.0,14.0
16,b minor,4/4,III,0.5,15.0
17,b minor,4/4,bVII752,0.5,15.5
18,b minor,4/4,bVI,0.5,16.0
19,b minor,4/4,i43,0.5,16.5
20,b minor,4/4,iv,0.5,17.0
21,b minor,4/4,bVI432,0.5,17.5
22,b minor,4/4,iv6,0.5,18.0
23,b minor,4/4,iv752,0.5,18.5
24,b minor,4/4,i,0.5,19.0
25,b minor,4/4,ii42,0.5,19.5
26,b minor,4/4,i42,0.5,20.0
27,b minor,4/4,vi/o#8753,0.5,20.5
28,b minor,4/4,iii54,0.5,21.0
29,b minor,4/4,III654,0.5,21.5
30,b minor,4/4,bVII7,1.0,22.0
31,b minor,4/4,III,1.0,23.0
32,b minor,4/4,i6,1.0,24.0
33,b minor,4/4,ii6,0.5,25.0
34,b minor,4/4,V75#3,0.5,25.5
35,b minor,4/4,bVI,1.0,26.0
36,b minor,4/4,bVII6,0.5,27.0
37,b minor,4/4,iio,0.5,27.5
38,b minor,4/4,III,0.5,28.0
39,b minor,4/4,iv542,0.5,28.5
40,b minor,4/4,III,0.5,29.0
41,b minor,4/4,IIIb8642,0.5,29.5
42,b minor,4/4,i7,0.5,30.0
43,b minor,4/4,III64,0.5,30.5
44,b minor,4/4,bVI,0.5,31.0
45,b minor,4/4,iv742,0.5,31.5
46,b minor,4/4,v42,0.5,32.0
47,b minor,4/4,#iiio5b3,0.5,32.5
48,b minor,4/4,iv532,0.5,33.0
49,b minor,4/4,iv#753,0.5,33.5
50,b minor,4/4,iv,1.0,34.0
51,b minor,4/4,I,1.0,35.0
52,b minor,4/4,i,1.0,36.0
53,b minor,4/4,ii7,0.5,37.0
54,b minor,4/4,viio#63,0.5,37.5
55,b minor,4/4,i6,0.5,38.0
56,b minor,4/4,i752,0.5,38.5
57,b minor,4/4,i54,0.5,39.0
58,b minor,4/4,v5#2,0.5,39.5
59,b minor,4/4,V,0.5,40.0
60,b minor,4/4,V75#3,0.5,40.5
61,b minor,4/4,I,3.0,41.0
