,0,1,2,3,4
0,E- major,4/4,I,2.0,0.0
1,E- major,4/4,I,2.0,2.0
2,E- major,4/4,I,1.0,4.0
3,E- major,4/4,I6,1.0,5.0
4,E- major,4/4,V,1.0,6.0
5,E- major,4/4,V42,1.0,7.0
6,E- major,4/4,I6,1.0,8.0
7,E- major,4/4,I742,1.0,9.0
8,E- major,4/4,i52,1.0,10.0
9,E- major,4/4,V6,1.0,11.0
10,E- major,4/4,vi65,1.0,12.0
11,E- major,4/4,vi7,1.0,13.0
12,E- major,4/4,II,2.0,14.0
13,E- major,4/4,V,4.0,16.0
14,E- major,4/4,V,1.0,22.0
15,E- major,4/4,V42,1.0,23.0
16,E- major,4/4,I6,1.0,24.0
17,E- major,4/4,iv52,1.0,25.0
18,E- major,4/4,I6,1.0,26.0
19,E- major,4/4,ii743,1.0,27.0
20,E- major,4/4,I,1.0,28.0
21,E- major,4/4,ii542,1.0,29.0
22,E- major,4/4,I,2.0,30.0
23,E- major,4/4,V6,1.0,32.0
24,E- major,4/4,v74,1.0,33.0
25,E- major,4/4,vi542,1.0,34.0
26,E- major,4/4,II#8653,1.0,35.0
27,E- major,4/4,V532,1.0,36.0
28,E- major,4/4,V,1.0,37.0
29,E- major,4/4,v54,1.0,38.0
30,E- major,4/4,II,1.0,39.0
31,E- major,4/4,V,4.0,40.0
32,E- major,4/4,I,1.0,46.0
33,E- major,4/4,Ib8642,1.0,47.0
34,E- major,4/4,IV6,1.0,48.0
35,E- major,4/4,viio52,1.0,49.0
36,E- major,4/4,I,1.0,50.0
37,E- major,4/4,Ib753,1.0,51.0
38,E- major,4/4,IV,1.0,52.0
39,E- major,4/4,vi42,1.0,53.0
40,E- major,4/4,vi,2.0,54.0
41,E- major,4/4,ii7,1.0,56.0
42,E- major,4/4,I742,1.0,57.0
43,E- major,4/4,V7,2.0,58.0
44,E- major,4/4,I,4.0,60.0
45,E- major,4/4,I,2.0,64.0
46,E- major,4/4,I,2.0,66.0
47,E- major,4/4,I,1.0,68.0
48,E- major,4/4,I6,1.0,69.0
49,E- major,4/4,V,1.0,70.0
50,E- major,4/4,V42,1.0,71.0
51,E- major,4/4,I6,1.0,72.0
52,E- major,4/4,I742,1.0,73.0
53,E- major,4/4,i52,1.0,74.0
54,E- major,4/4,V6,1.0,75.0
55,E- major,4/4,vi65,1.0,76.0
56,E- major,4/4,vi7,1.0,77.0
57,E- major,4/4,II,2.0,78.0
58,E- major,4/4,V,4.0,80.0
59,E- major,4/4,V,1.0,86.0
60,E- major,4/4,V42,1.0,87.0
61,E- major,4/4,I6,1.0,88.0
62,E- major,4/4,iv52,1.0,89.0
63,E- major,4/4,I6,1.0,90.0
64,E- major,4/4,ii743,1.0,91.0
65,E- major,4/4,I,1.0,92.0
66,E- major,4/4,ii542,1.0,93.0
67,E- major,4/4,I,2.0,94.0
68,E- major,4/4,V6,1.0,96.0
69,E- major,4/4,v74,1.0,97.0
70,E- major,4/4,vi542,1.0,98.0
71,E- major,4/4,II#8653,1.0,99.0
72,E- major,4/4,V532,1.0,100.0
73,E- major,4/4,V,1.0,101.0
74,E- major,4/4,v54,1.0,102.0
75,E- major,4/4,II,1.0,103.0
76,E- major,4/4,V,4.0,104.0
77,E- major,4/4,I,1.0,110.0
78,E- major,4/4,Ib8642,1.0,111.0
79,E- major,4/4,IV6,1.0,112.0
80,E- major,4/4,viio52,1.0,113.0
81,E- major,4/4,I,1.0,114.0
82,E- major,4/4,Ib753,1.0,115.0
83,E- major,4/4,IV,1.0,116.0
84,E- major,4/4,vi42,1.0,117.0
85,E- major,4/4,vi,2.0,118.0
86,E- major,4/4,ii7,1.0,120.0
87,E- major,4/4,I742,1.0,121.0
88,E- major,4/4,V7,2.0,122.0
89,E- major,4/4,I,4.0,124.0
90,E- major,4/4,V6,2.0,130.0
91,E- major,4/4,I,1.0,132.0
92,E- major,4/4,I7,1.0,133.0
93,E- major,4/4,iii542,1.0,134.0
94,E- major,4/4,viio6,1.0,135.0
95,E- major,4/4,I6,1.0,136.0
96,E- major,4/4,IV7,1.0,137.0
97,E- major,4/4,V,1.0,138.0
98,E- major,4/4,V7,1.0,139.0
99,E- major,4/4,vi,4.0,140.0
100,E- major,4/4,iii,1.0,146.0
101,E- major,4/4,I6,1.0,147.0
102,E- major,4/4,V6,1.0,148.0
103,E- major,4/4,v74,1.0,149.0
104,E- major,4/4,V,1.0,150.0
105,E- major,4/4,V7,1.0,151.0
106,E- major,4/4,I532,1.0,152.0
107,E- major,4/4,vi,1.0,153.0
108,E- major,4/4,ii65,1.0,154.0
109,E- major,4/4,V,1.0,155.0
110,E- major,4/4,I,4.0,156.0
111,E- major,4/4,V,1.0,162.0
112,E- major,4/4,V42,1.0,163.0
113,E- major,4/4,I6,2.0,164.0
114,E- major,4/4,ii7,1.0,166.0
115,E- major,4/4,viio6,1.0,167.0
116,E- major,4/4,I,4.0,168.0
117,E- major,4/4,I,2.0,174.0
118,E- major,4/4,#iv/o7,1.0,176.0
119,E- major,4/4,II#8653,1.0,177.0
120,E- major,4/4,#vo5b3,1.0,178.0
121,E- major,4/4,III6,1.0,179.0
122,E- major,4/4,vi,2.0,180.0
123,E- major,4/4,vi,1.0,182.0
124,E- major,4/4,ii43,1.0,183.0
125,E- major,4/4,I6,1.0,184.0
126,E- major,4/4,I752,1.0,185.0
127,E- major,4/4,V,1.0,186.0
128,E- major,4/4,V7,1.0,187.0
129,E- major,4/4,vi,2.0,188.0
130,E- major,4/4,I,1.0,190.0
131,E- major,4/4,ii743,1.0,191.0
132,E- major,4/4,I6,1.0,192.0
133,E- major,4/4,ii743,1.0,193.0
134,E- major,4/4,I6,1.0,194.0
135,E- major,4/4,I,1.0,195.0
136,E- major,4/4,IV,1.0,196.0
137,E- major,4/4,IV742,1.0,197.0
138,E- major,4/4,vi,1.0,198.0
139,E- major,4/4,vi,1.0,199.0
140,E- major,4/4,ii7,1.0,200.0
141,E- major,4/4,I742,1.0,201.0
142,E- major,4/4,V7,2.0,202.0
143,E- major,4/4,I,4.0,204.0
