,0,1,2,3,4
0,e minor,4/4,i,1.0,0.0
1,e minor,4/4,v6,1.0,1.0
2,e minor,4/4,iv6,0.5,2.0
3,e minor,4/4,viio64#2,0.5,2.5
4,e minor,4/4,bVI,0.5,3.0
5,e minor,4/4,i64,0.5,3.5
6,e minor,4/4,ii/o65,1.0,4.0
7,e minor,4/4,V,0.5,5.0
8,e minor,4/4,V75#3,0.5,5.5
9,e minor,4/4,i,2.0,6.0
10,e minor,4/4,i,0.5,8.0
11,e minor,4/4,v752,0.5,8.5
12,e minor,4/4,IV,0.5,9.0
13,e minor,4/4,vi/o6#43,0.5,9.5
14,e minor,4/4,bVII6,1.0,10.0
15,e minor,4/4,III,0.5,11.0
16,e minor,4/4,v43,0.5,11.5
17,e minor,4/4,i,0.5,12.0
18,e minor,4/4,ii743,0.5,12.5
19,e minor,4/4,i6,0.5,13.0
20,e minor,4/4,i752,0.5,13.5
21,e minor,4/4,V,2.0,14.0
22,e minor,4/4,bVI,0.5,16.0
23,e minor,4/4,ii/o43,0.5,16.5
24,e minor,4/4,i64,0.5,17.0
25,e minor,4/4,i752,0.5,17.5
26,e minor,4/4,i54,1.0,18.0
27,e minor,4/4,V,0.5,19.0
28,e minor,4/4,V75#3,0.5,19.5
29,e minor,4/4,i,4.0,20.0
30,e minor,4/4,i,1.0,24.0
31,e minor,4/4,v6,1.0,25.0
32,e minor,4/4,iv6,0.5,26.0
33,e minor,4/4,viio64#2,0.5,26.5
34,e minor,4/4,bVI,0.5,27.0
35,e minor,4/4,i64,0.5,27.5
36,e minor,4/4,ii/o65,1.0,28.0
37,e minor,4/4,V,0.5,29.0
38,e minor,4/4,V75#3,0.5,29.5
39,e minor,4/4,i,2.0,30.0
40,e minor,4/4,i,0.5,32.0
41,e minor,4/4,v752,0.5,32.5
42,e minor,4/4,IV,0.5,33.0
43,e minor,4/4,vi/o6#43,0.5,33.5
44,e minor,4/4,bVII6,1.0,34.0
45,e minor,4/4,III,0.5,35.0
46,e minor,4/4,v43,0.5,35.5
47,e minor,4/4,i,0.5,36.0
48,e minor,4/4,ii743,0.5,36.5
49,e minor,4/4,i6,0.5,37.0
50,e minor,4/4,i752,0.5,37.5
51,e minor,4/4,V,2.0,38.0
52,e minor,4/4,bVI,0.5,40.0
53,e minor,4/4,ii/o43,0.5,40.5
54,e minor,4/4,i64,0.5,41.0
55,e minor,4/4,i752,0.5,41.5
56,e minor,4/4,i54,1.0,42.0
57,e minor,4/4,V,0.5,43.0
58,e minor,4/4,V75#3,0.5,43.5
59,e minor,4/4,i,4.0,44.0
60,e minor,4/4,i,0.5,48.0
61,e minor,4/4,i742,0.5,48.5
62,e minor,4/4,III,1.0,49.0
63,e minor,4/4,bVII65,1.0,50.0
64,e minor,4/4,III,1.0,51.0
65,e minor,4/4,iv65,1.0,52.0
66,e minor,4/4,bVII,0.5,53.0
67,e minor,4/4,bVII7,0.5,53.5
68,e minor,4/4,III,2.0,54.0
69,e minor,4/4,III,1.0,56.0
70,e minor,4/4,vio7#52,0.5,57.0
71,e minor,4/4,vio#63,0.5,57.5
72,e minor,4/4,bVII6,1.0,58.0
73,e minor,4/4,III,0.5,59.0
74,e minor,4/4,v43,0.5,59.5
75,e minor,4/4,i,1.0,60.0
76,e minor,4/4,v,0.5,61.0
77,e minor,4/4,v5#2,0.5,61.5
78,e minor,4/4,vi/o#653,1.0,62.0
79,e minor,4/4,II,0.5,63.0
80,e minor,4/4,II7#5#3,0.5,63.5
81,e minor,4/4,V,2.0,64.0
82,e minor,4/4,i,1.0,66.0
83,e minor,4/4,v6,0.5,67.0
84,e minor,4/4,III43,0.5,67.5
85,e minor,4/4,iv6,0.5,68.0
86,e minor,4/4,iv6,0.5,68.5
87,e minor,4/4,i64,0.5,69.0
88,e minor,4/4,i54,0.5,69.5
89,e minor,4/4,ii/o65,1.0,70.0
90,e minor,4/4,V,0.5,71.0
91,e minor,4/4,V75#3,0.5,71.5
92,e minor,4/4,I,4.0,72.0
