,0,1,2,3,4
0,G major,4/4,I,1.0,0.0
1,G major,4/4,ii65,0.5,1.0
2,G major,4/4,ii7653,0.5,1.5
3,G major,4/4,V,0.5,2.0
4,G major,4/4,V7,0.5,2.5
5,G major,4/4,vi,0.5,3.0
6,G major,4/4,IV6,0.5,3.5
7,G major,4/4,I6,0.5,4.0
8,G major,4/4,iv52,0.5,4.5
9,G major,4/4,V,2.0,5.0
10,G major,4/4,I,1.0,7.0
11,G major,4/4,#ivob86b33,1.0,8.0
12,G major,4/4,V,3.0,9.0
13,G major,4/4,I,1.0,12.0
14,G major,4/4,IV,1.0,13.0
15,G major,4/4,I6,0.5,14.0
16,G major,4/4,iv52,0.5,14.5
17,G major,4/4,V,0.5,15.0
18,G major,4/4,I43,0.5,15.5
19,G major,4/4,ii,0.5,16.0
20,G major,4/4,V43,0.25,16.5
21,G major,4/4,viio6,0.25,16.75
22,G major,4/4,I6,0.5,17.0
23,G major,4/4,I752,0.5,17.5
24,G major,4/4,V,0.5,18.0
25,G major,4/4,V7,0.5,18.5
26,G major,4/4,I,2.0,19.0
27,G major,4/4,I,1.0,22.0
28,G major,4/4,V6,0.5,23.0
29,G major,4/4,iii43,0.5,23.5
30,G major,4/4,IV6,0.5,24.0
31,G major,4/4,vii/o7532,0.5,24.5
32,G major,4/4,I,0.5,25.0
33,G major,4/4,I543,0.5,25.5
34,G major,4/4,I,0.5,26.0
35,G major,4/4,V7643,0.5,26.5
36,G major,4/4,I6,0.5,27.0
37,G major,4/4,IV532,0.5,27.5
38,G major,4/4,V,0.5,28.0
39,G major,4/4,V7,0.5,28.5
40,G major,4/4,vi,0.5,29.0
41,G major,4/4,II#643,0.25,29.5
42,G major,4/4,#ivo6b33,0.25,29.75
43,G major,4/4,V6,0.5,30.0
44,G major,4/4,V752,0.5,30.5
45,G major,4/4,v54,1.0,31.0
46,G major,4/4,II,1.0,32.0
47,G major,4/4,V,3.0,33.0
48,G major,4/4,iii,0.5,36.0
49,G major,4/4,iii7532,0.5,36.5
50,G major,4/4,vi,0.5,37.0
51,G major,4/4,#ivo6b33,0.5,37.5
52,G major,4/4,V,0.5,38.0
53,G major,4/4,V532,0.5,38.5
54,G major,4/4,I,0.5,39.0
55,G major,4/4,ii542,0.5,39.5
56,G major,4/4,I,0.5,40.0
57,G major,4/4,iii/ob8643,0.5,40.5
58,G major,4/4,VI75#3,0.5,41.0
59,G major,4/4,iii752,0.5,41.5
60,G major,4/4,ii,0.5,42.0
61,G major,4/4,vii/o65,0.5,42.5
62,G major,4/4,I+6,0.5,43.0
63,G major,4/4,I+65#3,0.5,43.5
64,G major,4/4,ii6,1.0,44.0
65,G major,4/4,III,3.0,45.0
66,G major,4/4,vi,0.5,48.0
67,G major,4/4,ii43,0.5,48.5
68,G major,4/4,iii,0.5,49.0
69,G major,4/4,#io6b33,0.5,49.5
70,G major,4/4,ii,0.5,50.0
71,G major,4/4,ii6432,0.5,50.5
72,G major,4/4,V6,0.5,51.0
73,G major,4/4,vi743,0.5,51.5
74,G major,4/4,V,0.5,52.0
75,G major,4/4,ii752,0.5,52.5
76,G major,4/4,I,0.5,53.0
77,G major,4/4,iii43,0.5,53.5
78,G major,4/4,#ivob86b33,1.0,54.0
79,G major,4/4,V,2.0,55.0
80,G major,4/4,I,0.5,58.0
81,G major,4/4,Ib7532,0.5,58.5
82,G major,4/4,IV,0.5,59.0
83,G major,4/4,vii/o6543,0.5,59.5
84,G major,4/4,I6,0.5,60.0
85,G major,4/4,I752,0.5,60.5
86,G major,4/4,V,0.5,61.0
87,G major,4/4,iii65,0.5,61.5
88,G major,4/4,IV6,0.5,62.0
89,G major,4/4,vii/o7532,0.5,62.5
90,G major,4/4,I,0.5,63.0
91,G major,4/4,IV7532,0.5,63.5
92,G major,4/4,V,1.0,64.0
93,G major,4/4,I,3.0,65.0
94,G major,4/4,I,0.5,68.0
95,G major,4/4,vi65,0.5,68.5
96,G major,4/4,V,0.5,69.0
97,G major,4/4,I6543,0.5,69.5
98,G major,4/4,ii,0.5,70.0
99,G major,4/4,V43,0.5,70.5
100,G major,4/4,vi,0.5,71.0
101,G major,4/4,ii43,0.5,71.5
102,G major,4/4,I6,0.5,72.0
103,G major,4/4,IV7532,0.5,72.5
104,G major,4/4,V,0.5,73.0
105,G major,4/4,vi7,0.5,73.5
106,G major,4/4,V,0.5,74.0
107,G major,4/4,V#86432,0.5,74.5
108,G major,4/4,I6,0.5,75.0
109,G major,4/4,i74,0.5,75.5
110,G major,4/4,V752,0.5,76.0
111,G major,4/4,V6,0.5,76.5
112,G major,4/4,vi65,1.0,77.0
113,G major,4/4,II,0.5,78.0
114,G major,4/4,II75#3,0.5,78.5
115,G major,4/4,V,2.0,79.0
116,G major,4/4,I,0.5,82.0
117,G major,4/4,iii43,0.5,82.5
118,G major,4/4,vi,0.5,83.0
119,G major,4/4,IV6,0.5,83.5
120,G major,4/4,V,0.5,84.0
121,G major,4/4,V42,0.5,84.5
122,G major,4/4,I6,0.5,85.0
123,G major,4/4,ii743,0.5,85.5
124,G major,4/4,I,0.5,86.0
125,G major,4/4,iii6543,0.5,86.5
126,G major,4/4,VI#8653,1.0,87.0
127,G major,4/4,ii,0.5,88.0
128,G major,4/4,viio6,0.5,88.5
129,G major,4/4,I6,0.5,89.0
130,G major,4/4,I65,0.5,89.5
131,G major,4/4,ii6,0.5,90.0
132,G major,4/4,V6432,0.5,90.5
133,G major,4/4,#ivo7,0.5,91.0
134,G major,4/4,II#8653,0.5,91.5
135,G major,4/4,V,1.0,92.0
136,G major,4/4,I,3.0,93.0
137,G major,4/4,V,1.0,96.0
138,G major,4/4,I,0.5,97.0
139,G major,4/4,ii7,0.5,97.5
140,G major,4/4,I6,0.5,98.0
141,G major,4/4,iii7,0.5,98.5
142,G major,4/4,IV532,0.5,99.0
143,G major,4/4,IV742,0.25,99.5
144,G major,4/4,vi42,0.25,99.75
145,G major,4/4,IV6,0.5,100.0
146,G major,4/4,IV752,0.5,100.5
147,G major,4/4,I,3.0,101.0
148,G major,4/4,#vo6b33,1.0,104.0
149,G major,4/4,vi,0.5,105.0
150,G major,4/4,vii542,0.5,105.5
151,G major,4/4,I6,0.5,106.0
152,G major,4/4,iv7,0.5,106.5
153,G major,4/4,i54,1.0,107.0
154,G major,4/4,V,1.0,108.0
155,G major,4/4,I,3.0,109.0
