,0,1,2,3,4
0,C major,3/4,I,1.0,0.0
1,C major,3/4,I6,1.0,1.0
2,C major,3/4,I,1.0,2.0
3,C major,3/4,IV,1.0,3.0
4,C major,3/4,V42,1.0,4.0
5,C major,3/4,I6,1.0,5.0
6,C major,3/4,II6,1.0,6.0
7,C major,3/4,II#8653,1.0,7.0
8,C major,3/4,V,1.0,8.0
9,C major,3/4,II,3.0,9.0
10,C major,3/4,II,1.0,12.0
11,C major,3/4,V,1.0,13.0
12,C major,3/4,I6,1.0,14.0
13,C major,3/4,V6,2.0,15.0
14,C major,3/4,I,1.0,17.0
15,C major,3/4,V,1.0,18.0
16,C major,3/4,v54,1.0,19.0
17,C major,3/4,II,0.5,20.0
18,C major,3/4,II75#3,0.5,20.5
19,C major,3/4,V,3.0,21.0
20,C major,3/4,I,1.0,24.0
21,C major,3/4,III6,1.0,25.0
22,C major,3/4,III#3,1.0,26.0
23,C major,3/4,vi,1.0,27.0
24,C major,3/4,vii/o42,1.0,28.0
25,C major,3/4,VI75#3,1.0,29.0
26,C major,3/4,ii,1.0,30.0
27,C major,3/4,I6,1.0,31.0
28,C major,3/4,iv7,1.0,32.0
29,C major,3/4,V,3.0,33.0
30,C major,3/4,I6,1.0,36.0
31,C major,3/4,viio6,1.0,37.0
32,C major,3/4,I,1.0,38.0
33,C major,3/4,ii65,1.0,39.0
34,C major,3/4,V,1.0,40.0
35,C major,3/4,vi,1.0,41.0
36,C major,3/4,II#8653,1.0,42.0
37,C major,3/4,V,1.0,43.0
38,C major,3/4,V,1.0,44.0
39,C major,3/4,I,3.0,45.0
