,0,1,2,3,4
0,A major,4/4,I,0.5,0.0
1,A major,4/4,V752,0.5,0.5
2,A major,4/4,IV532,0.5,1.0
3,A major,4/4,IV,0.5,1.5
4,A major,4/4,ii,0.5,2.0
5,A major,4/4,viio6,0.5,2.5
6,A major,4/4,vi,0.5,3.0
7,A major,4/4,IV65,0.5,3.5
8,A major,4/4,iii,1.0,4.0
9,A major,4/4,ii43,0.5,5.0
10,A major,4/4,IV6,0.5,5.5
11,A major,4/4,V65,1.0,6.0
12,A major,4/4,I,1.0,7.0
13,A major,4/4,V6,0.5,8.0
14,A major,4/4,iii64,0.5,8.5
15,A major,4/4,IV6,0.5,9.0
16,A major,4/4,vii/o62,0.5,9.5
17,A major,4/4,I64,1.0,10.0
18,A major,4/4,ii65,1.0,11.0
19,A major,4/4,V,1.0,12.0
20,A major,4/4,I,3.0,13.0
21,A major,4/4,I,0.5,16.0
22,A major,4/4,V752,0.5,16.5
23,A major,4/4,IV532,0.5,17.0
24,A major,4/4,IV,0.5,17.5
25,A major,4/4,ii,0.5,18.0
26,A major,4/4,viio6,0.5,18.5
27,A major,4/4,vi,0.5,19.0
28,A major,4/4,IV65,0.5,19.5
29,A major,4/4,iii,1.0,20.0
30,A major,4/4,ii43,0.5,21.0
31,A major,4/4,IV6,0.5,21.5
32,A major,4/4,V65,1.0,22.0
33,A major,4/4,I,1.0,23.0
34,A major,4/4,V6,0.5,24.0
35,A major,4/4,iii64,0.5,24.5
36,A major,4/4,IV6,0.5,25.0
37,A major,4/4,vii/o62,0.5,25.5
38,A major,4/4,I64,1.0,26.0
39,A major,4/4,ii65,1.0,27.0
40,A major,4/4,V,1.0,28.0
41,A major,4/4,I,3.0,29.0
42,A major,4/4,II#8653,1.0,32.0
43,A major,4/4,V,0.5,33.0
44,A major,4/4,vi743,0.5,33.5
45,A major,4/4,V6,0.5,34.0
46,A major,4/4,v5,0.5,34.5
47,A major,4/4,I532,0.5,35.0
48,A major,4/4,I42,0.5,35.5
49,A major,4/4,ii43,0.5,36.0
50,A major,4/4,#v/o7,0.5,36.5
51,A major,4/4,vi,0.5,37.0
52,A major,4/4,III#752,0.5,37.5
53,A major,4/4,#iiob7b53,1.0,38.0
54,A major,4/4,III,1.0,39.0
55,A major,4/4,III,1.0,40.0
56,A major,4/4,vi,1.0,41.0
57,A major,4/4,V6,0.5,42.0
58,A major,4/4,viio,0.5,42.5
59,A major,4/4,I,0.5,43.0
60,A major,4/4,iv43,0.5,43.5
61,A major,4/4,V6,0.5,44.0
62,A major,4/4,iii43,0.5,44.5
63,A major,4/4,IV6,0.5,45.0
64,A major,4/4,vii/o42,0.5,45.5
65,A major,4/4,I64,0.5,46.0
66,A major,4/4,ii65,0.5,46.5
67,A major,4/4,i54,1.0,47.0
68,A major,4/4,V,0.5,48.0
69,A major,4/4,V7,0.5,48.5
70,A major,4/4,I,3.0,49.0
