,0,1,2,3,4
0,E major,4/4,I,0.5,0.0
1,E major,4/4,I742,0.5,0.5
2,E major,4/4,I6,0.5,1.0
3,E major,4/4,I,0.5,1.5
4,E major,4/4,IV7,0.5,2.0
5,E major,4/4,vii/o43,0.25,2.5
6,E major,4/4,IV,0.25,2.75
7,E major,4/4,ii6,0.5,3.0
8,E major,4/4,ii742,0.25,3.5
9,E major,4/4,ii,0.25,3.75
10,E major,4/4,V7,0.5,4.0
11,E major,4/4,iii74,0.25,4.5
12,E major,4/4,viio64,0.25,4.75
13,E major,4/4,iii,0.5,5.0
14,E major,4/4,V43,0.5,5.5
15,E major,4/4,I,2.0,6.0
16,E major,4/4,V6,0.5,8.0
17,E major,4/4,i52,0.5,8.5
18,E major,4/4,II7#3,0.5,9.0
19,E major,4/4,iii7,0.5,9.5
20,E major,4/4,#ivo5b3,0.5,10.0
21,E major,4/4,II75#3,0.5,10.5
22,E major,4/4,V,0.5,11.0
23,E major,4/4,I43,0.5,11.5
24,E major,4/4,II6#42,0.5,12.0
25,E major,4/4,vii7#53,0.5,12.5
26,E major,4/4,V742,0.5,13.0
27,E major,4/4,i54,0.5,13.5
28,E major,4/4,vi65,0.5,14.0
29,E major,4/4,vi7,0.5,14.5
30,E major,4/4,II,0.5,15.0
31,E major,4/4,II75#3,0.5,15.5
32,E major,4/4,V,2.0,16.0
33,E major,4/4,I,0.5,18.0
34,E major,4/4,ii743,0.5,18.5
35,E major,4/4,I6,0.5,19.0
36,E major,4/4,i5,0.5,19.5
37,E major,4/4,IV532,0.5,20.0
38,E major,4/4,vi43,0.5,20.5
39,E major,4/4,ii,0.5,21.0
40,E major,4/4,ii42,0.5,21.5
41,E major,4/4,V65,0.5,22.0
42,E major,4/4,iii6,0.5,22.5
43,E major,4/4,IV65,0.5,23.0
44,E major,4/4,viio,0.5,23.5
45,E major,4/4,I,2.0,24.0
46,E major,4/4,iii,0.5,26.0
47,E major,4/4,V43,0.5,26.5
48,E major,4/4,VI#8653,0.5,27.0
49,E major,4/4,vi7,0.5,27.5
50,E major,4/4,ii,0.5,28.0
51,E major,4/4,V43,0.5,28.5
52,E major,4/4,vi,0.5,29.0
53,E major,4/4,vi42,0.5,29.5
54,E major,4/4,V42,0.5,30.0
55,E major,4/4,iii7,0.5,30.5
56,E major,4/4,I742,0.5,31.0
57,E major,4/4,iv54,0.5,31.5
58,E major,4/4,ii65,0.5,32.0
59,E major,4/4,ii,0.5,32.5
60,E major,4/4,V7,0.5,33.0
61,E major,4/4,iii65,0.25,33.5
62,E major,4/4,V,0.25,33.75
63,E major,4/4,I,2.0,34.0
64,E major,4/4,I,0.5,36.0
65,E major,4/4,ii743,0.5,36.5
66,E major,4/4,I6,0.5,37.0
67,E major,4/4,i5,0.5,37.5
68,E major,4/4,IV,0.5,38.0
69,E major,4/4,vi65,0.5,38.5
70,E major,4/4,IV,0.5,39.0
71,E major,4/4,vi64,0.5,39.5
72,E major,4/4,vii/o65,0.5,40.0
73,E major,4/4,vii7,0.5,40.5
74,E major,4/4,III,0.5,41.0
75,E major,4/4,III,0.5,41.5
76,E major,4/4,vi,2.0,42.0
77,E major,4/4,iii,0.5,44.0
78,E major,4/4,iii42,0.5,44.5
79,E major,4/4,I,0.5,45.0
80,E major,4/4,I42,0.5,45.5
81,E major,4/4,IV65,0.5,46.0
82,E major,4/4,V65,0.5,46.5
83,E major,4/4,I,0.5,47.0
84,E major,4/4,vi743,0.5,47.5
85,E major,4/4,ii65,0.5,48.0
86,E major,4/4,ii7,0.5,48.5
87,E major,4/4,V,0.5,49.0
88,E major,4/4,i43,0.5,49.5
89,E major,4/4,I,2.0,50.0
