,0,1,2,3,4
0,e minor,3/4,i,1.0,0.0
1,e minor,3/4,i6,1.0,1.0
2,e minor,3/4,i,1.0,2.0
3,e minor,3/4,V6,1.0,3.0
4,e minor,3/4,V,1.0,4.0
5,e minor,3/4,i,1.0,5.0
6,e minor,3/4,IV#8653,1.0,6.0
7,e minor,3/4,V6,1.0,7.0
8,e minor,3/4,i,0.5,8.0
9,e minor,3/4,iv54,0.5,8.5
10,e minor,3/4,v6,1.0,9.0
11,e minor,3/4,iv6,0.5,10.0
12,e minor,3/4,i764,0.5,10.5
13,e minor,3/4,viio64#2,0.5,11.0
14,e minor,3/4,iv6,0.5,11.5
15,e minor,3/4,V,2.0,12.0
16,e minor,3/4,i,0.5,14.0
17,e minor,3/4,vio#63,0.5,14.5
18,e minor,3/4,bVII,0.5,15.0
19,e minor,3/4,bVII42,0.5,15.5
20,e minor,3/4,III6,1.0,16.0
21,e minor,3/4,iv,0.5,17.0
22,e minor,3/4,iio6,0.5,17.5
23,e minor,3/4,III,1.0,18.0
24,e minor,3/4,iii54,0.5,19.0
25,e minor,3/4,bVII7,0.5,19.5
26,e minor,3/4,i532,0.5,20.0
27,e minor,3/4,i,0.5,20.5
28,e minor,3/4,bVI,0.5,21.0
29,e minor,3/4,bvi52,0.5,21.5
30,e minor,3/4,iv7,0.5,22.0
31,e minor,3/4,iv732,0.5,22.5
32,e minor,3/4,bVII,1.0,23.0
33,e minor,3/4,III,2.0,24.0
34,e minor,3/4,bVII,1.0,26.0
35,e minor,3/4,III,1.0,27.0
36,e minor,3/4,III42,1.0,28.0
37,e minor,3/4,i,0.5,29.0
38,e minor,3/4,i7,0.5,29.5
39,e minor,3/4,ii/o42,0.5,30.0
40,e minor,3/4,iv64,0.5,30.5
41,e minor,3/4,V#8653,1.0,31.0
42,e minor,3/4,V7#3,1.0,32.0
43,e minor,3/4,i,0.5,33.0
44,e minor,3/4,i#753,0.5,33.5
45,e minor,3/4,i6,1.0,34.0
46,e minor,3/4,i,1.0,35.0
47,e minor,3/4,i54,1.0,36.0
48,e minor,3/4,V,2.0,37.0
49,e minor,3/4,bVI,1.0,39.0
50,e minor,3/4,iio6,1.0,40.0
51,e minor,3/4,V,1.0,41.0
52,e minor,3/4,i,2.0,42.0
53,e minor,3/4,i,1.0,44.0
54,e minor,3/4,IV#8653,1.0,45.0
55,e minor,3/4,bVII,0.5,46.0
56,e minor,3/4,bVII42,0.5,46.5
57,e minor,3/4,iio752,0.5,47.0
58,e minor,3/4,iio6,0.5,47.5
59,e minor,3/4,III,1.0,48.0
60,e minor,3/4,i6,0.5,49.0
61,e minor,3/4,i74,0.5,49.5
62,e minor,3/4,i52,0.5,50.0
63,e minor,3/4,V6,0.5,50.5
64,e minor,3/4,i532,1.0,51.0
65,e minor,3/4,i,0.5,52.0
66,e minor,3/4,III+#642,0.5,52.5
67,e minor,3/4,i6,0.5,53.0
68,e minor,3/4,i752,0.5,53.5
69,e minor,3/4,i54,1.0,54.0
70,e minor,3/4,V,2.0,55.0
71,e minor,3/4,i,0.5,57.0
72,e minor,3/4,i532,0.5,57.5
73,e minor,3/4,i,0.5,58.0
74,e minor,3/4,iv54,0.5,58.5
75,e minor,3/4,V6,0.5,59.0
76,e minor,3/4,V#8653,0.5,59.5
77,e minor,3/4,i,0.5,60.0
78,e minor,3/4,v632,0.5,60.5
79,e minor,3/4,bVI7,0.5,61.0
80,e minor,3/4,III+6,0.5,61.5
81,e minor,3/4,ii/o43,0.5,62.0
82,e minor,3/4,iv6,0.5,62.5
83,e minor,3/4,V,3.0,63.0
