,0,1,2,3,4
0,G major,4/4,I,0.5,0.0
1,G major,4/4,I42,0.5,0.5
2,G major,4/4,vi,0.5,1.0
3,G major,4/4,IV6,0.5,1.5
4,G major,4/4,V7,0.5,2.0
5,G major,4/4,V,0.5,2.5
6,G major,4/4,I,0.5,3.0
7,G major,4/4,II6#42,0.5,3.5
8,G major,4/4,V6,0.5,4.0
9,G major,4/4,V752,0.5,4.5
10,G major,4/4,v54,0.5,5.0
11,G major,4/4,V64,0.5,5.5
12,G major,4/4,II7#3,1.0,6.0
13,G major,4/4,V,1.0,7.0
14,G major,4/4,III6,0.5,8.0
15,G major,4/4,III#8653,0.5,8.5
16,G major,4/4,IV6,0.5,9.0
17,G major,4/4,vii/o7,0.5,9.5
18,G major,4/4,I,0.5,10.0
19,G major,4/4,IV7,0.5,10.5
20,G major,4/4,V42,0.5,11.0
21,G major,4/4,iii7,0.5,11.5
22,G major,4/4,I742,0.5,12.0
23,G major,4/4,I,0.5,12.5
24,G major,4/4,i54,1.0,13.0
25,G major,4/4,V,0.5,14.0
26,G major,4/4,V7,0.5,14.5
27,G major,4/4,I,1.0,15.0
28,G major,4/4,I,0.5,16.0
29,G major,4/4,I42,0.5,16.5
30,G major,4/4,vi,0.5,17.0
31,G major,4/4,IV6,0.5,17.5
32,G major,4/4,V7,0.5,18.0
33,G major,4/4,V,0.5,18.5
34,G major,4/4,I,0.5,19.0
35,G major,4/4,II6#42,0.5,19.5
36,G major,4/4,V6,0.5,20.0
37,G major,4/4,V752,0.5,20.5
38,G major,4/4,v54,0.5,21.0
39,G major,4/4,V64,0.5,21.5
40,G major,4/4,II7#3,1.0,22.0
41,G major,4/4,V,1.0,23.0
42,G major,4/4,III6,0.5,24.0
43,G major,4/4,III#8653,0.5,24.5
44,G major,4/4,IV6,0.5,25.0
45,G major,4/4,vii/o7,0.5,25.5
46,G major,4/4,I,0.5,26.0
47,G major,4/4,IV7,0.5,26.5
48,G major,4/4,V42,0.5,27.0
49,G major,4/4,iii7,0.5,27.5
50,G major,4/4,I742,0.5,28.0
51,G major,4/4,I,0.5,28.5
52,G major,4/4,i54,1.0,29.0
53,G major,4/4,V,0.5,30.0
54,G major,4/4,V7,0.5,30.5
55,G major,4/4,I,1.0,31.0
56,G major,4/4,V,0.5,32.0
57,G major,4/4,vi542,0.5,32.5
58,G major,4/4,V,0.5,33.0
59,G major,4/4,ii6,0.5,33.5
60,G major,4/4,iii7,0.5,34.0
61,G major,4/4,#io6,0.5,34.5
62,G major,4/4,ii,0.5,35.0
63,G major,4/4,ii#753,0.5,35.5
64,G major,4/4,#v/o7,1.0,36.0
65,G major,4/4,ii54,0.5,37.0
66,G major,4/4,ii54,0.5,37.5
67,G major,4/4,VI,0.5,38.0
68,G major,4/4,VI75#3,0.5,38.5
69,G major,4/4,ii,1.0,39.0
70,G major,4/4,vi,0.5,40.0
71,G major,4/4,III#643,0.5,40.5
72,G major,4/4,vi6,0.5,41.0
73,G major,4/4,IV43,0.5,41.5
74,G major,4/4,VI#8653,0.5,42.0
75,G major,4/4,VI6,0.5,42.5
76,G major,4/4,ii,0.5,43.0
77,G major,4/4,V43,0.5,43.5
78,G major,4/4,#iiob7b53,0.5,44.0
79,G major,4/4,VII#865#3,0.5,44.5
80,G major,4/4,vi54,0.5,45.0
81,G major,4/4,vi64,0.5,45.5
82,G major,4/4,III7#3,1.0,46.0
83,G major,4/4,vi,1.0,47.0
84,G major,4/4,V,0.5,48.0
85,G major,4/4,V42,0.5,48.5
86,G major,4/4,I6,0.5,49.0
87,G major,4/4,i74,0.5,49.5
88,G major,4/4,I,0.5,50.0
89,G major,4/4,I42,0.5,50.5
90,G major,4/4,IV65,0.5,51.0
91,G major,4/4,viio,0.5,51.5
92,G major,4/4,I32,0.5,52.0
93,G major,4/4,vi,0.5,52.5
94,G major,4/4,II#8653,0.5,53.0
95,G major,4/4,I763,0.5,53.5
96,G major,4/4,II#8653,0.5,54.0
97,G major,4/4,II7#3,0.5,54.5
98,G major,4/4,V,1.0,55.0
99,G major,4/4,I6,0.5,56.0
100,G major,4/4,iii,0.5,56.5
101,G major,4/4,IV32,0.5,57.0
102,G major,4/4,IV,0.5,57.5
103,G major,4/4,V7,0.5,58.0
104,G major,4/4,iii6,0.5,58.5
105,G major,4/4,IV65,0.5,59.0
106,G major,4/4,viio,0.5,59.5
107,G major,4/4,I,0.5,60.0
108,G major,4/4,iv54,0.5,60.5
109,G major,4/4,ii65,0.5,61.0
110,G major,4/4,vii/o43,0.25,61.5
111,G major,4/4,ii6,0.25,61.75
112,G major,4/4,V,0.5,62.0
113,G major,4/4,v7,0.5,62.5
114,G major,4/4,I,1.0,63.0
