,0,1,2,3,4
0,D major,4/4,V,0.5,0.0
1,D major,4/4,V42,0.5,0.5
2,D major,4/4,iii,0.5,1.0
3,D major,4/4,iii42,0.5,1.5
4,D major,4/4,I,0.5,2.0
5,D major,4/4,V752,0.5,2.5
6,D major,4/4,IV,0.5,3.0
7,D major,4/4,ii6,0.5,3.5
8,D major,4/4,V42,0.5,4.0
9,D major,4/4,iii7,0.25,4.5
10,D major,4/4,V64,0.25,4.75
11,D major,4/4,I6,0.5,5.0
12,D major,4/4,iv4,0.25,5.5
13,D major,4/4,I,0.25,5.75
14,D major,4/4,ii754,0.5,6.0
15,D major,4/4,V,0.5,6.5
16,D major,4/4,I,2.0,7.0
17,D major,4/4,iii,0.5,9.0
18,D major,4/4,I742,0.5,9.5
19,D major,4/4,i52,0.5,10.0
20,D major,4/4,V6,0.5,10.5
21,D major,4/4,vi,0.5,11.0
22,D major,4/4,I43,0.5,11.5
23,D major,4/4,II6,0.5,12.0
24,D major,4/4,ii7,0.5,12.5
25,D major,4/4,V532,0.5,13.0
26,D major,4/4,iii,0.5,13.5
27,D major,4/4,vi65,0.5,14.0
28,D major,4/4,II,0.25,14.5
29,D major,4/4,II75#3,0.25,14.75
30,D major,4/4,V,1.0,15.0
31,D major,4/4,I,0.5,16.0
32,D major,4/4,v43,0.5,16.5
33,D major,4/4,I6,0.5,17.0
34,D major,4/4,II#8653,0.5,17.5
35,D major,4/4,V532,0.5,18.0
36,D major,4/4,vi743,0.25,18.5
37,D major,4/4,II#643,0.25,18.75
38,D major,4/4,V6,0.5,19.0
39,D major,4/4,i52,0.5,19.5
40,D major,4/4,II,0.5,20.0
41,D major,4/4,VI,0.5,20.5
42,D major,4/4,V6,0.5,21.0
43,D major,4/4,v#75,0.5,21.5
44,D major,4/4,ii54,0.5,22.0
45,D major,4/4,VI6#42,0.5,22.5
46,D major,4/4,II,1.0,23.0
47,D major,4/4,V,0.5,24.0
48,D major,4/4,#iob76b3,0.5,24.5
49,D major,4/4,II6,0.5,25.0
50,D major,4/4,II74#2,0.5,25.5
51,D major,4/4,iii542,0.5,26.0
52,D major,4/4,VI#8653,0.5,26.5
53,D major,4/4,II,0.5,27.0
54,D major,4/4,II74#2,0.5,27.5
55,D major,4/4,V42,0.5,28.0
56,D major,4/4,V43,0.5,28.5
57,D major,4/4,I6,0.5,29.0
58,D major,4/4,vii64,0.5,29.5
59,D major,4/4,VI#643,0.5,30.0
60,D major,4/4,#iio6b33,0.5,30.5
61,D major,4/4,iii,0.5,31.0
62,D major,4/4,II75#3,0.5,31.5
63,D major,4/4,V752,0.5,32.0
64,D major,4/4,V6,0.5,32.5
65,D major,4/4,VI#8653,0.5,33.0
66,D major,4/4,vi7,0.5,33.5
67,D major,4/4,ii,0.5,34.0
68,D major,4/4,ii42,0.5,34.5
69,D major,4/4,V65,0.5,35.0
70,D major,4/4,v7,0.5,35.5
71,D major,4/4,I,1.0,36.0
72,D major,4/4,I64,1.0,37.0
73,D major,4/4,V,0.5,38.0
74,D major,4/4,vi42,0.5,38.5
75,D major,4/4,V,1.0,39.0
