,0,1,2,3,4
0,a minor,4/4,i,0.5,0.0
1,a minor,4/4,i42,0.5,0.5
2,a minor,4/4,bVI,1.0,1.0
3,a minor,4/4,iio752,0.5,2.0
4,a minor,4/4,iio6,0.5,2.5
5,a minor,4/4,III6,1.0,3.0
6,a minor,4/4,IV6,1.0,4.0
7,a minor,4/4,bVII,1.0,5.0
8,a minor,4/4,v#8742,0.5,6.0
9,a minor,4/4,III6,0.5,6.5
10,a minor,4/4,IV6,1.0,7.0
11,a minor,4/4,V6,1.0,8.0
12,a minor,4/4,i,0.5,9.0
13,a minor,4/4,III432,0.5,9.5
14,a minor,4/4,i6,0.5,10.0
15,a minor,4/4,i5,0.5,10.5
16,a minor,4/4,ii/o65,1.0,11.0
17,a minor,4/4,V,0.5,12.0
18,a minor,4/4,V75#3,0.5,12.5
19,a minor,4/4,i,3.0,13.0
20,a minor,4/4,i,0.5,16.0
21,a minor,4/4,i42,0.5,16.5
22,a minor,4/4,bVI,1.0,17.0
23,a minor,4/4,iio752,0.5,18.0
24,a minor,4/4,iio6,0.5,18.5
25,a minor,4/4,III6,1.0,19.0
26,a minor,4/4,IV6,1.0,20.0
27,a minor,4/4,bVII,1.0,21.0
28,a minor,4/4,v#8742,0.5,22.0
29,a minor,4/4,III6,0.5,22.5
30,a minor,4/4,IV6,1.0,23.0
31,a minor,4/4,V6,1.0,24.0
32,a minor,4/4,i,0.5,25.0
33,a minor,4/4,III432,0.5,25.5
34,a minor,4/4,i6,0.5,26.0
35,a minor,4/4,i5,0.5,26.5
36,a minor,4/4,ii/o65,1.0,27.0
37,a minor,4/4,V,0.5,28.0
38,a minor,4/4,V75#3,0.5,28.5
39,a minor,4/4,i,3.0,29.0
40,a minor,4/4,III64,0.5,32.0
41,a minor,4/4,vi/o#653,0.5,32.5
42,a minor,4/4,viio#63,1.0,33.0
43,a minor,4/4,i,0.5,34.0
44,a minor,4/4,i7,0.5,34.5
45,a minor,4/4,viio#8753,0.5,35.0
46,a minor,4/4,vii#873,0.5,35.5
47,a minor,4/4,i,0.5,36.0
48,a minor,4/4,vio#63,0.5,36.5
49,a minor,4/4,V,3.0,37.0
50,a minor,4/4,V,1.0,40.0
51,a minor,4/4,i,1.0,41.0
52,a minor,4/4,bVII7,0.5,42.0
53,a minor,4/4,iio64,0.5,42.5
54,a minor,4/4,III,0.5,43.0
55,a minor,4/4,III7,0.5,43.5
56,a minor,4/4,i64,0.5,44.0
57,a minor,4/4,v,0.5,44.5
58,a minor,4/4,IV6,0.5,45.0
59,a minor,4/4,IV#8632,0.5,45.5
60,a minor,4/4,IV7#2,0.5,46.0
61,a minor,4/4,IV#3,0.5,46.5
62,a minor,4/4,bVII,1.0,47.0
63,a minor,4/4,bVII,0.5,48.0
64,a minor,4/4,bVII42,0.5,48.5
65,a minor,4/4,III6,1.0,49.0
66,a minor,4/4,bvii54,0.5,50.0
67,a minor,4/4,iv,0.5,50.5
68,a minor,4/4,#iiibb7b3,0.5,51.0
69,a minor,4/4,#iiibb7b4b3,0.5,51.5
70,a minor,4/4,v542,0.5,52.0
71,a minor,4/4,v,0.5,52.5
72,a minor,4/4,iv6,0.5,53.0
73,a minor,4/4,iv632,0.5,53.5
74,a minor,4/4,iv74,0.5,54.0
75,a minor,4/4,iv7,0.5,54.5
76,a minor,4/4,V,1.0,55.0
77,a minor,4/4,V6,1.0,56.0
78,a minor,4/4,iv74,0.5,57.0
79,a minor,4/4,i64,0.5,57.5
80,a minor,4/4,i763,0.5,58.0
81,a minor,4/4,i6,0.5,58.5
82,a minor,4/4,ii/o65,1.0,59.0
83,a minor,4/4,V,0.5,60.0
84,a minor,4/4,V75#3,0.5,60.5
85,a minor,4/4,I,3.0,61.0
