,0,1,2,3,4
0,a minor,4/4,i,1.0,0.0
1,a minor,4/4,i,1.0,1.0
2,a minor,4/4,V6,1.0,2.0
3,a minor,4/4,i,0.5,3.0
4,a minor,4/4,i42,0.5,3.5
5,a minor,4/4,iv6,1.0,4.0
6,a minor,4/4,V,2.0,5.0
7,a minor,4/4,III,0.5,8.0
8,a minor,4/4,III742,0.5,8.5
9,a minor,4/4,III6,0.5,9.0
10,a minor,4/4,vi/o#8753,0.5,9.5
11,a minor,4/4,viio#853,0.5,10.0
12,a minor,4/4,V#8653,0.5,10.5
13,a minor,4/4,i532,0.5,11.0
14,a minor,4/4,i,0.5,11.5
15,a minor,4/4,viio#43,0.5,12.0
16,a minor,4/4,iv,0.5,12.5
17,a minor,4/4,V,2.0,13.0
18,a minor,4/4,V,1.0,16.0
19,a minor,4/4,i,1.0,17.0
20,a minor,4/4,bVII6,1.0,18.0
21,a minor,4/4,III,0.5,19.0
22,a minor,4/4,III42,0.5,19.5
23,a minor,4/4,i,0.5,20.0
24,a minor,4/4,i42,0.5,20.5
25,a minor,4/4,iv65,1.0,21.0
26,a minor,4/4,bVII,1.0,22.0
27,a minor,4/4,III,1.0,23.0
28,a minor,4/4,V,1.0,24.0
29,a minor,4/4,bVI,0.5,25.0
30,a minor,4/4,bVI543,0.5,25.5
31,a minor,4/4,IV#8653,1.0,26.0
32,a minor,4/4,III64,0.5,27.0
33,a minor,4/4,v6,0.5,27.5
34,a minor,4/4,iv/ob8643,0.5,28.0
35,a minor,4/4,bvib8653,0.25,28.5
36,a minor,4/4,bvi6,0.25,28.75
37,a minor,4/4,III64,0.5,29.0
38,a minor,4/4,III752,0.5,29.5
39,a minor,4/4,bVII7,0.5,30.0
40,a minor,4/4,III43,0.5,30.5
41,a minor,4/4,III,1.0,31.0
42,a minor,4/4,III,1.0,32.0
43,a minor,4/4,bVII6,1.0,33.0
44,a minor,4/4,III,0.5,34.0
45,a minor,4/4,i6,0.5,34.5
46,a minor,4/4,V6,0.5,35.0
47,a minor,4/4,V#8653,0.5,35.5
48,a minor,4/4,i,0.5,36.0
49,a minor,4/4,v632,0.5,36.5
50,a minor,4/4,IV6,0.25,37.0
51,a minor,4/4,ii#8643,0.25,37.25
52,a minor,4/4,III763,0.5,37.5
53,a minor,4/4,IV#8653,0.5,38.0
54,a minor,4/4,ii6,0.25,38.5
55,a minor,4/4,IV,0.25,38.75
56,a minor,4/4,bVII,1.0,39.0
57,a minor,4/4,bVII,0.5,40.0
58,a minor,4/4,bVII7,0.5,40.5
59,a minor,4/4,III,1.0,41.0
60,a minor,4/4,ii6,0.5,42.0
61,a minor,4/4,V75#3,0.5,42.5
62,a minor,4/4,bVI,0.5,43.0
63,a minor,4/4,bVI,0.5,43.5
64,a minor,4/4,iv742,0.5,44.0
65,a minor,4/4,iv,0.5,44.5
66,a minor,4/4,i54,1.0,45.0
67,a minor,4/4,V,0.5,46.0
68,a minor,4/4,V75#3,0.5,46.5
69,a minor,4/4,I,1.0,47.0
