,0,1,2,3,4
0,B- major,3/4,I,1.0,0.0
1,B- major,3/4,vi,2.0,1.0
2,B- major,3/4,iii,0.5,3.0
3,B- major,3/4,iii7,0.5,3.5
4,B- major,3/4,IV,1.0,4.0
5,B- major,3/4,V42,1.0,5.0
6,B- major,3/4,I6,1.0,6.0
7,B- major,3/4,ii65,1.0,7.0
8,B- major,3/4,i54,1.0,8.0
9,B- major,3/4,V,1.0,9.0
10,B- major,3/4,I,2.0,10.0
11,B- major,3/4,I,1.0,12.0
12,B- major,3/4,I6,2.0,13.0
13,B- major,3/4,II6,1.0,15.0
14,B- major,3/4,V,1.0,16.0
15,B- major,3/4,v74,1.0,17.0
16,B- major,3/4,V6,1.0,18.0
17,B- major,3/4,vi7,1.0,19.0
18,B- major,3/4,II#643,0.5,20.0
19,B- major,3/4,vi543,0.5,20.5
20,B- major,3/4,#ivo6b33,1.0,21.0
21,B- major,3/4,V,2.0,22.0
22,B- major,3/4,III,1.0,24.0
23,B- major,3/4,vi,2.0,25.0
24,B- major,3/4,IV,1.0,27.0
25,B- major,3/4,viio6,2.0,28.0
26,B- major,3/4,I,1.0,30.0
27,B- major,3/4,II7#3,1.0,31.0
28,B- major,3/4,V64,0.5,32.0
29,B- major,3/4,II,0.5,32.5
30,B- major,3/4,ii7,0.5,33.0
31,B- major,3/4,V64,0.5,33.5
32,B- major,3/4,V,2.0,34.0
33,B- major,3/4,III6,1.0,36.0
34,B- major,3/4,IV65,1.0,37.0
35,B- major,3/4,viio,1.0,38.0
36,B- major,3/4,I,1.0,39.0
37,B- major,3/4,II#8653,1.0,40.0
38,B- major,3/4,III6,0.5,41.0
39,B- major,3/4,#vo5b3,0.5,41.5
40,B- major,3/4,vi,0.5,42.0
41,B- major,3/4,IV6,0.5,42.5
42,B- major,3/4,I6,0.5,43.0
43,B- major,3/4,I763,0.5,43.5
44,B- major,3/4,ii65,1.0,44.0
45,B- major,3/4,V,0.5,45.0
46,B- major,3/4,i43,0.5,45.5
47,B- major,3/4,I,2.0,46.0
