,0,1,2,3,4
0,a minor,4/4,i,0.5,0.0
1,a minor,4/4,ii743,0.5,0.5
2,a minor,4/4,i6,0.5,1.0
3,a minor,4/4,iv7,0.5,1.5
4,a minor,4/4,v,0.5,2.0
5,a minor,4/4,v7,0.5,2.5
6,a minor,4/4,bVI6,0.5,3.0
7,a minor,4/4,iv64,0.5,3.5
8,a minor,4/4,v6,0.5,4.0
9,a minor,4/4,III64,0.5,4.5
10,a minor,4/4,iv6,0.5,5.0
11,a minor,4/4,iv65,0.5,5.5
12,a minor,4/4,ii/o43,0.5,6.0
13,a minor,4/4,iv6,0.5,6.5
14,a minor,4/4,V,1.0,7.0
15,a minor,4/4,V6,1.0,8.0
16,a minor,4/4,i,0.5,9.0
17,a minor,4/4,i64,0.5,9.5
18,a minor,4/4,bVI,0.5,10.0
19,a minor,4/4,i6,0.5,10.5
20,a minor,4/4,ii/o65,0.5,11.0
21,a minor,4/4,ii7,0.5,11.5
22,a minor,4/4,V,0.5,12.0
23,a minor,4/4,V,0.5,12.5
24,a minor,4/4,i,3.0,13.0
25,a minor,4/4,i,0.5,16.0
26,a minor,4/4,ii743,0.5,16.5
27,a minor,4/4,i6,0.5,17.0
28,a minor,4/4,iv7,0.5,17.5
29,a minor,4/4,v,0.5,18.0
30,a minor,4/4,v7,0.5,18.5
31,a minor,4/4,bVI6,0.5,19.0
32,a minor,4/4,iv64,0.5,19.5
33,a minor,4/4,v6,0.5,20.0
34,a minor,4/4,III64,0.5,20.5
35,a minor,4/4,iv6,0.5,21.0
36,a minor,4/4,iv65,0.5,21.5
37,a minor,4/4,ii/o43,0.5,22.0
38,a minor,4/4,iv6,0.5,22.5
39,a minor,4/4,V,1.0,23.0
40,a minor,4/4,V6,1.0,24.0
41,a minor,4/4,i,0.5,25.0
42,a minor,4/4,i64,0.5,25.5
43,a minor,4/4,bVI,0.5,26.0
44,a minor,4/4,i6,0.5,26.5
45,a minor,4/4,ii/o65,0.5,27.0
46,a minor,4/4,ii7,0.5,27.5
47,a minor,4/4,V,0.5,28.0
48,a minor,4/4,V,0.5,28.5
49,a minor,4/4,i,3.0,29.0
50,a minor,4/4,i,0.5,32.0
51,a minor,4/4,i7,0.5,32.5
52,a minor,4/4,iio6,0.5,33.0
53,a minor,4/4,iv7,0.5,33.5
54,a minor,4/4,v,0.5,34.0
55,a minor,4/4,v7,0.5,34.5
56,a minor,4/4,bVI,0.5,35.0
57,a minor,4/4,i64,0.5,35.5
58,a minor,4/4,iio6,1.0,36.0
59,a minor,4/4,bvi54,1.0,37.0
60,a minor,4/4,III,0.5,38.0
61,a minor,4/4,iii52,0.5,38.5
62,a minor,4/4,III,1.0,39.0
63,a minor,4/4,III,1.0,40.0
64,a minor,4/4,bVI,0.5,41.0
65,a minor,4/4,bVI42,0.5,41.5
66,a minor,4/4,v/ob642,0.5,42.0
67,a minor,4/4,#iiio7,0.5,42.5
68,a minor,4/4,iv532,0.5,43.0
69,a minor,4/4,bVI42,0.5,43.5
70,a minor,4/4,iv6,0.5,44.0
71,a minor,4/4,iv752,0.5,44.5
72,a minor,4/4,I,3.0,45.0
73,a minor,4/4,III6,0.5,48.0
74,a minor,4/4,vi/o#8753,0.5,48.5
75,a minor,4/4,bVII,0.5,49.0
76,a minor,4/4,ii432,0.5,49.5
77,a minor,4/4,bVII6,0.5,50.0
78,a minor,4/4,bVII,0.5,50.5
79,a minor,4/4,III65,0.5,51.0
80,a minor,4/4,IV#8653,0.5,51.5
81,a minor,4/4,bVII,0.5,52.0
82,a minor,4/4,III65,0.25,52.5
83,a minor,4/4,v7,0.25,52.75
84,a minor,4/4,i65,0.5,53.0
85,a minor,4/4,i7,0.5,53.5
86,a minor,4/4,IV,1.0,54.0
87,a minor,4/4,bVII,1.0,55.0
88,a minor,4/4,V6,0.5,56.0
89,a minor,4/4,V#8653,0.5,56.5
90,a minor,4/4,bVI6,0.5,57.0
91,a minor,4/4,bVI752,0.5,57.5
92,a minor,4/4,III,1.0,58.0
93,a minor,4/4,iv42,0.5,59.0
94,a minor,4/4,i632,0.5,59.5
95,a minor,4/4,bVII6,1.0,60.0
96,a minor,4/4,III732,0.5,61.0
97,a minor,4/4,III+7#53,0.5,61.5
98,a minor,4/4,i742,0.5,62.0
99,a minor,4/4,i,0.5,62.5
100,a minor,4/4,V,1.0,63.0
