,0,1,2,3,4
0,C major,4/4,ii,0.5,0.0
1,C major,4/4,ii7,0.5,0.5
2,C major,4/4,iii532,0.5,1.0
3,C major,4/4,iii,0.25,1.5
4,C major,4/4,iii42,0.25,1.75
5,C major,4/4,vi6,0.5,2.0
6,C major,4/4,#vo6,0.5,2.5
7,C major,4/4,vi,0.5,3.0
8,C major,4/4,IV6,0.25,3.5
9,C major,4/4,vi,0.25,3.75
10,C major,4/4,bVII#7#3,0.5,4.0
11,C major,4/4,v6,0.25,4.5
12,C major,4/4,i52,0.25,4.75
13,C major,4/4,v54,0.5,5.0
14,C major,4/4,ii,0.25,5.5
15,C major,4/4,ii52,0.25,5.75
16,C major,4/4,ii,1.0,6.0
17,C major,4/4,VI6,1.0,7.0
18,C major,4/4,ii,0.5,8.0
19,C major,4/4,iii743,0.5,8.5
20,C major,4/4,IV,0.5,9.0
21,C major,4/4,IV+#532,0.5,9.5
22,C major,4/4,ii6,0.5,10.0
23,C major,4/4,ii6,0.5,10.5
24,C major,4/4,#iob64bb3,0.5,11.0
25,C major,4/4,bVII,0.5,11.5
26,C major,4/4,iii754,0.5,12.0
27,C major,4/4,VI,0.25,12.5
28,C major,4/4,VI75#3,0.25,12.75
29,C major,4/4,ii,2.0,13.0
30,C major,4/4,ii,1.0,16.0
31,C major,4/4,iii7,0.5,17.0
32,C major,4/4,I632,0.25,17.5
33,C major,4/4,iii532,0.25,17.75
34,C major,4/4,I6,0.5,18.0
35,C major,4/4,iv52,0.5,18.5
36,C major,4/4,i54,0.25,19.0
37,C major,4/4,i54,0.25,19.25
38,C major,4/4,III#8653,0.5,19.5
39,C major,4/4,vi532,0.5,20.0
40,C major,4/4,IV6,0.25,20.5
41,C major,4/4,vi73b2,0.25,20.75
42,C major,4/4,IV6,0.5,21.0
43,C major,4/4,bVII,0.5,21.5
44,C major,4/4,iiio75b2,0.5,22.0
45,C major,4/4,iiio6,0.5,22.5
46,C major,4/4,IV,1.0,23.0
47,C major,4/4,VI6,0.5,24.0
48,C major,4/4,VI#8653,0.5,24.5
49,C major,4/4,ii532,0.5,25.0
50,C major,4/4,ii,0.5,25.5
51,C major,4/4,iii7,0.5,26.0
52,C major,4/4,#io6bb5b3,0.5,26.5
53,C major,4/4,ii6,0.5,27.0
54,C major,4/4,iii743,0.5,27.5
55,C major,4/4,ii,0.25,28.0
56,C major,4/4,v43,0.25,28.25
57,C major,4/4,ii7,0.5,28.5
58,C major,4/4,iii/ob642,0.25,29.0
59,C major,4/4,bVII6#3#2,0.25,29.25
60,C major,4/4,VI#8653,0.5,29.5
61,C major,4/4,ii,0.25,30.0
62,C major,4/4,ii52,0.25,30.25
63,C major,4/4,viio6,0.5,30.5
64,C major,4/4,VI,2.0,31.0
65,C major,4/4,II6,0.5,33.0
66,C major,4/4,iii7,0.5,33.5
67,C major,4/4,II#8653,0.5,34.0
68,C major,4/4,II7#3,0.5,34.5
69,C major,4/4,i54,0.5,35.0
