,0,1,2,3,4
0,d minor,4/4,I,1.0,0.0
1,d minor,4/4,iv,1.0,1.0
2,d minor,4/4,#iiio6,1.0,2.0
3,d minor,4/4,iv6,1.0,3.0
4,d minor,4/4,iv742,0.5,4.0
5,d minor,4/4,iv,0.5,4.5
6,d minor,4/4,I6,0.5,5.0
7,d minor,4/4,I#8653,0.5,5.5
8,d minor,4/4,iv,1.0,6.0
9,d minor,4/4,I,1.0,7.0
10,d minor,4/4,bV6,1.0,8.0
11,d minor,4/4,viio#8753,1.0,9.0
12,d minor,4/4,I,0.5,10.0
13,d minor,4/4,I75#3,0.5,10.5
14,d minor,4/4,viio#653,1.0,11.0
15,d minor,4/4,I#8653,1.0,12.0
16,d minor,4/4,iv,1.0,13.0
17,d minor,4/4,I,0.25,14.0
18,d minor,4/4,i5,0.25,14.25
19,d minor,4/4,i7,0.5,14.5
20,d minor,4/4,iv,1.0,15.0
21,d minor,4/4,I,1.0,16.0
22,d minor,4/4,iv,1.0,17.0
23,d minor,4/4,#iiio6,1.0,18.0
24,d minor,4/4,iv6,1.0,19.0
25,d minor,4/4,iv742,0.5,20.0
26,d minor,4/4,iv,0.5,20.5
27,d minor,4/4,I6,0.5,21.0
28,d minor,4/4,I#8653,0.5,21.5
29,d minor,4/4,iv,1.0,22.0
30,d minor,4/4,I,1.0,23.0
31,d minor,4/4,bV6,1.0,24.0
32,d minor,4/4,viio#8753,1.0,25.0
33,d minor,4/4,I,0.5,26.0
34,d minor,4/4,I75#3,0.5,26.5
35,d minor,4/4,viio#653,1.0,27.0
36,d minor,4/4,I#8653,1.0,28.0
37,d minor,4/4,iv,1.0,29.0
38,d minor,4/4,I,0.25,30.0
39,d minor,4/4,i5,0.25,30.25
40,d minor,4/4,i7,0.5,30.5
41,d minor,4/4,iv,1.0,31.0
42,d minor,4/4,iv,1.0,32.0
43,d minor,4/4,V6,1.0,33.0
44,d minor,4/4,i,1.0,34.0
45,d minor,4/4,V,0.5,35.0
46,d minor,4/4,V6#42,0.5,35.5
47,d minor,4/4,i6,0.5,36.0
48,d minor,4/4,i74,0.5,36.5
49,d minor,4/4,i,0.5,37.0
50,d minor,4/4,i42,0.5,37.5
51,d minor,4/4,iv6,1.0,38.0
52,d minor,4/4,V,1.0,39.0
53,d minor,4/4,i,0.5,40.0
54,d minor,4/4,i7,0.5,40.5
55,d minor,4/4,bII,0.5,41.0
56,d minor,4/4,v/ob8643,0.5,41.5
57,d minor,4/4,bVI6,0.5,42.0
58,d minor,4/4,ii/o7,0.5,42.5
59,d minor,4/4,III,0.5,43.0
60,d minor,4/4,v/ob8643,0.5,43.5
61,d minor,4/4,bVI+6,0.5,44.0
62,d minor,4/4,bVI+7#42,0.5,44.5
63,d minor,4/4,iv6,0.5,45.0
64,d minor,4/4,bvii,0.5,45.5
65,d minor,4/4,I,1.0,46.0
66,d minor,4/4,iv,1.0,47.0
67,d minor,4/4,iv,1.0,48.0
68,d minor,4/4,I6,1.0,49.0
69,d minor,4/4,iv,0.5,50.0
70,d minor,4/4,iv42,0.5,50.5
71,d minor,4/4,bvii6,0.5,51.0
72,d minor,4/4,bvii74b2,0.5,51.5
73,d minor,4/4,i542,0.5,52.0
74,d minor,4/4,IV#8653,0.5,52.5
75,d minor,4/4,bvii,1.0,53.0
76,d minor,4/4,iv,1.0,54.0
77,d minor,4/4,V7#3,0.5,55.0
78,d minor,4/4,i64,0.5,55.5
79,d minor,4/4,i54,0.5,56.0
80,d minor,4/4,V,0.5,56.5
81,d minor,4/4,I,3.0,57.0
