,0,1,2,3,4
0,b minor,4/4,i,0.5,0.0
1,b minor,4/4,ii542,0.5,0.5
2,b minor,4/4,i,1.0,1.0
3,b minor,4/4,V6,1.0,2.0
4,b minor,4/4,i,1.0,3.0
5,b minor,4/4,V,0.5,4.0
6,b minor,4/4,V75#3,0.5,4.5
7,b minor,4/4,bVI,0.5,5.0
8,b minor,4/4,i64,0.5,5.5
9,b minor,4/4,iio6,0.5,6.0
10,b minor,4/4,iv7,0.5,6.5
11,b minor,4/4,V,1.0,7.0
12,b minor,4/4,V,1.0,8.0
13,b minor,4/4,v,1.0,10.0
14,b minor,4/4,i7,1.0,11.0
15,b minor,4/4,bVII65,1.0,12.0
16,b minor,4/4,III532,0.5,13.0
17,b minor,4/4,III,0.5,13.5
18,b minor,4/4,bVI,0.5,14.0
19,b minor,4/4,i64,0.5,14.5
20,b minor,4/4,ii/o65,0.5,15.0
21,b minor,4/4,iv7,0.5,15.5
22,b minor,4/4,V7#3,1.0,16.0
23,b minor,4/4,i,3.0,17.0
24,b minor,4/4,i,0.5,20.0
25,b minor,4/4,ii542,0.5,20.5
26,b minor,4/4,i,1.0,21.0
27,b minor,4/4,V6,1.0,22.0
28,b minor,4/4,i,1.0,23.0
29,b minor,4/4,V,0.5,24.0
30,b minor,4/4,V75#3,0.5,24.5
31,b minor,4/4,bVI,0.5,25.0
32,b minor,4/4,i64,0.5,25.5
33,b minor,4/4,iio6,0.5,26.0
34,b minor,4/4,iv7,0.5,26.5
35,b minor,4/4,V,1.0,27.0
36,b minor,4/4,V,1.0,28.0
37,b minor,4/4,v,1.0,30.0
38,b minor,4/4,i7,1.0,31.0
39,b minor,4/4,bVII65,1.0,32.0
40,b minor,4/4,III532,0.5,33.0
41,b minor,4/4,III,0.5,33.5
42,b minor,4/4,bVI,0.5,34.0
43,b minor,4/4,i64,0.5,34.5
44,b minor,4/4,ii/o65,0.5,35.0
45,b minor,4/4,iv7,0.5,35.5
46,b minor,4/4,V7#3,1.0,36.0
47,b minor,4/4,i,3.0,37.0
48,b minor,4/4,V,1.0,40.0
49,b minor,4/4,i,1.0,41.0
50,b minor,4/4,bVII,0.5,42.0
51,b minor,4/4,bVII42,0.5,42.5
52,b minor,4/4,III6,0.5,43.0
53,b minor,4/4,III742,0.5,43.5
54,b minor,4/4,III,1.0,44.0
55,b minor,4/4,iv65,1.0,45.0
56,b minor,4/4,bVII,0.5,46.0
57,b minor,4/4,iii43,0.5,46.5
58,b minor,4/4,III,1.0,47.0
59,b minor,4/4,III,0.5,48.0
60,b minor,4/4,i6,0.5,48.5
61,b minor,4/4,viio#63,1.0,49.0
62,b minor,4/4,i,1.0,50.0
63,b minor,4/4,ii/o65,0.5,51.0
64,b minor,4/4,V,0.5,51.5
65,b minor,4/4,bVI7,0.5,52.0
66,b minor,4/4,ii/o43,0.5,52.5
67,b minor,4/4,i64,0.5,53.0
68,b minor,4/4,i752,0.5,53.5
69,b minor,4/4,V,0.5,54.0
70,b minor,4/4,V75#3,0.5,54.5
71,b minor,4/4,I,1.0,55.0
