,0,1,2,3,4
0,f# minor,4/4,i,0.5,0.0
1,f# minor,4/4,ii542,0.5,0.5
2,f# minor,4/4,i,0.25,1.0
3,f# minor,4/4,i742,0.25,1.25
4,f# minor,4/4,i6,0.25,1.5
5,f# minor,4/4,i752,0.25,1.75
6,f# minor,4/4,V,0.5,2.0
7,f# minor,4/4,V75#3,0.5,2.5
8,f# minor,4/4,bVI,1.0,3.0
9,f# minor,4/4,iv6,0.5,4.0
10,f# minor,4/4,ii/o43,0.5,4.5
11,f# minor,4/4,i64,0.5,5.0
12,f# minor,4/4,i752,0.5,5.5
13,f# minor,4/4,V,0.5,6.0
14,f# minor,4/4,V75#3,0.5,6.5
15,f# minor,4/4,i,1.0,7.0
16,f# minor,4/4,i,1.0,8.0
17,f# minor,4/4,ii7,0.5,9.0
18,f# minor,4/4,viio#63,0.5,9.5
19,f# minor,4/4,i6,0.5,10.0
20,f# minor,4/4,i752,0.5,10.5
21,f# minor,4/4,V,1.0,11.0
22,f# minor,4/4,V,1.0,12.0
23,f# minor,4/4,i,0.5,13.0
24,f# minor,4/4,i42,0.5,13.5
25,f# minor,4/4,bVI,0.5,14.0
26,f# minor,4/4,bVI42,0.5,14.5
27,f# minor,4/4,iv6,0.5,15.0
28,f# minor,4/4,bVII64,0.25,15.5
29,f# minor,4/4,iv7,0.25,15.75
30,f# minor,4/4,bVII,0.5,16.0
31,f# minor,4/4,bVII7,0.5,16.5
32,f# minor,4/4,III7,0.5,17.0
33,f# minor,4/4,i6,0.5,17.5
34,f# minor,4/4,V#643,0.5,18.0
35,f# minor,4/4,i,0.5,18.5
36,f# minor,4/4,ii/o42,0.5,19.0
37,f# minor,4/4,V#8653,0.5,19.5
38,f# minor,4/4,i532,0.5,20.0
39,f# minor,4/4,bVI,0.5,20.5
40,f# minor,4/4,ii/o65,0.5,21.0
41,f# minor,4/4,ii7,0.5,21.5
42,f# minor,4/4,V,0.5,22.0
43,f# minor,4/4,V,0.5,22.5
44,f# minor,4/4,i,1.0,23.0
45,f# minor,4/4,i,0.5,24.0
46,f# minor,4/4,i42,0.5,24.5
47,f# minor,4/4,iv6,0.5,25.0
48,f# minor,4/4,V7#3,0.5,25.5
49,f# minor,4/4,#ivob7b53,0.5,26.0
50,f# minor,4/4,II#865#3,0.5,26.5
51,f# minor,4/4,V,1.0,27.0
52,f# minor,4/4,i6,0.5,28.0
53,f# minor,4/4,III,0.5,28.5
54,f# minor,4/4,IV,0.5,29.0
55,f# minor,4/4,v743,0.5,29.5
56,f# minor,4/4,IV#8653,0.5,30.0
57,f# minor,4/4,IV7#3,0.5,30.5
58,f# minor,4/4,bVII,1.0,31.0
59,f# minor,4/4,V6,0.5,32.0
60,f# minor,4/4,V,0.5,32.5
61,f# minor,4/4,i,0.5,33.0
62,f# minor,4/4,i,0.5,33.5
63,f# minor,4/4,bVI6,0.5,34.0
64,f# minor,4/4,bVI,0.5,34.5
65,f# minor,4/4,bII,0.5,35.0
66,f# minor,4/4,bII,0.5,35.5
67,f# minor,4/4,bVII6,0.5,36.0
68,f# minor,4/4,bVII,0.5,36.5
69,f# minor,4/4,III,0.5,37.0
70,f# minor,4/4,IIIb73,0.5,37.5
71,f# minor,4/4,I6,0.5,38.0
72,f# minor,4/4,i7,0.5,38.5
73,f# minor,4/4,iv,0.5,39.0
74,f# minor,4/4,V#42,0.5,39.5
75,f# minor,4/4,#ivob7b53,0.5,40.0
76,f# minor,4/4,ii7#5,0.5,40.5
77,f# minor,4/4,i54,0.5,41.0
78,f# minor,4/4,V64,0.25,41.5
79,f# minor,4/4,v#54,0.25,41.75
80,f# minor,4/4,V,0.5,42.0
81,f# minor,4/4,V75#3,0.5,42.5
82,f# minor,4/4,i,1.0,43.0
