,0,1,2,3,4
0,d minor,4/4,i,1.0,0.0
1,d minor,4/4,V6,1.0,1.0
2,d minor,4/4,i,1.0,2.0
3,d minor,4/4,iv6,1.0,3.0
4,d minor,4/4,i6,1.0,4.0
5,d minor,4/4,iv7,1.0,5.0
6,d minor,4/4,V64,1.0,6.0
7,d minor,4/4,i,1.0,7.0
8,d minor,4/4,i,0.5,8.0
9,d minor,4/4,i742,0.5,8.5
10,d minor,4/4,III,1.0,9.0
11,d minor,4/4,bVII6,0.5,10.0
12,d minor,4/4,bVII632,0.5,10.5
13,d minor,4/4,v,1.0,11.0
14,d minor,4/4,III,1.0,12.0
15,d minor,4/4,bVI,1.0,13.0
16,d minor,4/4,iv6,1.0,14.0
17,d minor,4/4,V,1.0,15.0
18,d minor,4/4,i,1.0,16.0
19,d minor,4/4,v,1.0,17.0
20,d minor,4/4,iv,0.5,18.0
21,d minor,4/4,iio6,0.5,18.5
22,d minor,4/4,III,1.0,19.0
23,d minor,4/4,iio6,0.5,20.0
24,d minor,4/4,v7,0.5,20.5
25,d minor,4/4,bVI,0.5,21.0
26,d minor,4/4,iv6,0.5,21.5
27,d minor,4/4,V,1.0,22.0
28,d minor,4/4,i,1.0,23.0
29,d minor,4/4,IV,1.0,24.0
30,d minor,4/4,bVII,0.5,25.0
31,d minor,4/4,bVII#753,0.5,25.5
32,d minor,4/4,I,0.5,26.0
33,d minor,4/4,II74#3,0.5,26.5
34,d minor,4/4,I#8653,1.0,27.0
35,d minor,4/4,II65#3,1.0,28.0
36,d minor,4/4,v,0.5,29.0
37,d minor,4/4,v,0.5,29.5
38,d minor,4/4,vi7#54,0.5,30.0
39,d minor,4/4,II7#5#3,0.5,30.5
40,d minor,4/4,v,1.0,31.0
41,d minor,4/4,IV6,1.0,32.0
42,d minor,4/4,bVII,1.0,33.0
43,d minor,4/4,vio#63,1.0,34.0
44,d minor,4/4,bVII6,1.0,35.0
45,d minor,4/4,III,1.0,36.0
46,d minor,4/4,bVI7,1.0,37.0
47,d minor,4/4,bVII,1.0,38.0
48,d minor,4/4,III,1.0,39.0
49,d minor,4/4,I6,1.0,40.0
50,d minor,4/4,iv,0.5,41.0
51,d minor,4/4,iv7,0.5,41.5
52,d minor,4/4,V,0.5,42.0
53,d minor,4/4,V75#3,0.5,42.5
54,d minor,4/4,bVI,1.0,43.0
55,d minor,4/4,iio752,0.5,44.0
56,d minor,4/4,iio6,0.5,44.5
57,d minor,4/4,III+6#32,0.5,45.0
58,d minor,4/4,i64,0.5,45.5
59,d minor,4/4,ii754,0.5,46.0
60,d minor,4/4,V,0.5,46.5
61,d minor,4/4,I,1.0,47.0
