,0,1,2,3,4
0,G major,4/4,V6,1.0,0.0
1,G major,4/4,I,0.5,1.0
2,G major,4/4,I,0.5,1.5
3,G major,4/4,viio6,0.5,2.0
4,G major,4/4,viio763,0.5,2.5
5,G major,4/4,I6,0.5,3.0
6,G major,4/4,I632,0.5,3.5
7,G major,4/4,I,0.5,4.0
8,G major,4/4,vi65,0.25,4.5
9,G major,4/4,Ib753,0.25,4.75
10,G major,4/4,IV,3.0,5.0
11,G major,4/4,IV,0.5,8.0
12,G major,4/4,IV7,0.5,8.5
13,G major,4/4,V,0.5,9.0
14,G major,4/4,V543,0.5,9.5
15,G major,4/4,V,0.5,10.0
16,G major,4/4,V42,0.5,10.5
17,G major,4/4,I6,0.5,11.0
18,G major,4/4,ii743,0.5,11.5
19,G major,4/4,I543,0.5,12.0
20,G major,4/4,V65,0.5,12.5
21,G major,4/4,I,0.5,13.0
22,G major,4/4,I532,0.25,13.5
23,G major,4/4,I,0.25,13.75
24,G major,4/4,V7,0.5,14.0
25,G major,4/4,V7,0.5,14.5
26,G major,4/4,I,1.0,15.0
27,G major,4/4,I,1.0,16.0
28,G major,4/4,IV,0.5,17.0
29,G major,4/4,IV7532,0.5,17.5
30,G major,4/4,ii,0.5,18.0
31,G major,4/4,vi752,0.5,18.5
32,G major,4/4,V,0.5,19.0
33,G major,4/4,I65,0.5,19.5
34,G major,4/4,V7,0.25,20.0
35,G major,4/4,iii65,0.25,20.25
36,G major,4/4,V7,0.5,20.5
37,G major,4/4,I,3.0,21.0
38,G major,4/4,V6,1.0,24.0
39,G major,4/4,I,1.0,25.0
40,G major,4/4,#ivo6b33,1.0,26.0
41,G major,4/4,V6,1.0,27.0
42,G major,4/4,vi65,0.5,28.0
43,G major,4/4,vi7653,0.25,28.5
44,G major,4/4,vi65,0.25,28.75
45,G major,4/4,vii65#3,0.5,29.0
46,G major,4/4,V64,0.5,29.5
47,G major,4/4,vi754,0.5,30.0
48,G major,4/4,V64#3,0.5,30.5
49,G major,4/4,V,1.0,31.0
50,G major,4/4,V6,0.5,32.0
51,G major,4/4,iii43,0.25,32.5
52,G major,4/4,V65,0.25,32.75
53,G major,4/4,I,0.5,33.0
54,G major,4/4,ii542,0.5,33.5
55,G major,4/4,I,0.5,34.0
56,G major,4/4,ii743,0.5,34.5
57,G major,4/4,I6,0.5,35.0
58,G major,4/4,I763,0.5,35.5
59,G major,4/4,Ib753,0.5,36.0
60,G major,4/4,vi65,0.5,36.5
61,G major,4/4,IV,3.0,37.0
62,G major,4/4,VI6,0.5,40.0
63,G major,4/4,#ivb64b3,0.25,40.5
64,G major,4/4,VI#8653,0.25,40.75
65,G major,4/4,II,0.5,41.0
66,G major,4/4,iii542,0.5,41.5
67,G major,4/4,II,0.5,42.0
68,G major,4/4,iii743,0.5,42.5
69,G major,4/4,vii#8643,0.5,43.0
70,G major,4/4,II#87653,0.25,43.5
71,G major,4/4,II#8763,0.25,43.75
72,G major,4/4,II75#3,0.5,44.0
73,G major,4/4,vii65#3,0.5,44.5
74,G major,4/4,V,3.0,45.0
75,G major,4/4,I,1.0,48.0
76,G major,4/4,IV,1.0,49.0
77,G major,4/4,I6,1.0,50.0
78,G major,4/4,ii,0.5,51.0
79,G major,4/4,ii,0.5,51.5
80,G major,4/4,III#8653,1.0,52.0
81,G major,4/4,vi,3.0,53.0
82,G major,4/4,V6,0.5,56.0
83,G major,4/4,V65,0.5,56.5
84,G major,4/4,I,0.5,57.0
85,G major,4/4,I6432,0.5,57.5
86,G major,4/4,IV6,0.5,58.0
87,G major,4/4,vi42,0.5,58.5
88,G major,4/4,ii65,0.5,59.0
89,G major,4/4,V6432,0.25,59.5
90,G major,4/4,ii7653,0.25,59.75
91,G major,4/4,V,0.5,60.0
92,G major,4/4,V543,0.25,60.5
93,G major,4/4,V543,0.25,60.75
94,G major,4/4,I,3.0,61.0
