,0,1,2,3,4
0,E- major,4/4,I,1.0,0.0
1,E- major,4/4,V,0.5,1.0
2,E- major,4/4,V7,0.5,1.5
3,E- major,4/4,vi532,0.5,2.0
4,E- major,4/4,vi,0.5,2.5
5,E- major,4/4,vii7,0.5,3.0
6,E- major,4/4,V6,0.5,3.5
7,E- major,4/4,I,0.5,4.0
8,E- major,4/4,I,0.5,4.5
9,E- major,4/4,ii7,0.5,5.0
10,E- major,4/4,bVII6,0.5,5.5
11,E- major,4/4,I6b5,2.0,6.0
12,E- major,4/4,IV,0.5,8.0
13,E- major,4/4,IV,0.5,8.5
14,E- major,4/4,V7,0.5,9.0
15,E- major,4/4,iii6,0.5,9.5
16,E- major,4/4,IV65,0.5,10.0
17,E- major,4/4,vii/o42,0.5,10.5
18,E- major,4/4,I64,0.5,11.0
19,E- major,4/4,ii65,0.5,11.5
20,E- major,4/4,i54,1.0,12.0
21,E- major,4/4,V,0.5,13.0
22,E- major,4/4,V7,0.5,13.5
23,E- major,4/4,I,2.0,14.0
24,E- major,4/4,I,0.5,16.0
25,E- major,4/4,I42,0.5,16.5
26,E- major,4/4,V6,0.5,17.0
27,E- major,4/4,v74,0.5,17.5
28,E- major,4/4,IV6,0.5,18.0
29,E- major,4/4,vii/o42,0.5,18.5
30,E- major,4/4,vi,0.5,19.0
31,E- major,4/4,vi,0.5,19.5
32,E- major,4/4,vii/o42,0.5,20.0
33,E- major,4/4,III#8653,0.5,20.5
34,E- major,4/4,vi,0.5,21.0
35,E- major,4/4,vi6,0.5,21.5
36,E- major,4/4,III,2.0,22.0
37,E- major,4/4,vi,0.5,24.0
38,E- major,4/4,vi64,0.5,24.5
39,E- major,4/4,V,0.5,25.0
40,E- major,4/4,V42,0.5,25.5
41,E- major,4/4,I6,0.5,26.0
42,E- major,4/4,I742,0.5,26.5
43,E- major,4/4,I,0.5,27.0
44,E- major,4/4,I42,0.5,27.5
45,E- major,4/4,IV6,0.5,28.0
46,E- major,4/4,viio6,0.25,28.5
47,E- major,4/4,ii7,0.25,28.75
48,E- major,4/4,viio,0.5,29.0
49,E- major,4/4,V7,0.5,29.5
50,E- major,4/4,I,2.0,30.0
51,E- major,4/4,vi,1.0,32.0
52,E- major,4/4,IV742,0.5,33.0
53,E- major,4/4,IV,0.5,33.5
54,E- major,4/4,#io6b33,0.5,34.0
55,E- major,4/4,#io6b33,0.5,34.5
56,E- major,4/4,ii742,0.5,35.0
57,E- major,4/4,ii,0.5,35.5
58,E- major,4/4,iii/ob642,0.5,36.0
59,E- major,4/4,VI#8653,0.5,36.5
60,E- major,4/4,ii,0.5,37.0
61,E- major,4/4,viio6,0.5,37.5
62,E- major,4/4,vi,2.0,38.0
63,E- major,4/4,ii,0.5,40.0
64,E- major,4/4,iii743,0.5,40.5
65,E- major,4/4,ii6,0.5,41.0
66,E- major,4/4,V42,0.5,41.5
67,E- major,4/4,I6,0.5,42.0
68,E- major,4/4,I63#2,0.5,42.5
69,E- major,4/4,bIII,0.5,43.0
70,E- major,4/4,vi/ob8643,0.5,43.5
71,E- major,4/4,v64,0.5,44.0
72,E- major,4/4,vb752,0.5,44.5
73,E- major,4/4,II,1.0,45.0
74,E- major,4/4,V,2.0,46.0
75,E- major,4/4,V6,0.5,48.0
76,E- major,4/4,v5,0.5,48.5
77,E- major,4/4,I,0.5,49.0
78,E- major,4/4,I532,0.5,49.5
79,E- major,4/4,vi6,0.5,50.0
80,E- major,4/4,vi,0.5,50.5
81,E- major,4/4,iii,0.5,51.0
82,E- major,4/4,iii,0.5,51.5
83,E- major,4/4,IV42,0.5,52.0
84,E- major,4/4,viio6,0.5,52.5
85,E- major,4/4,I6,0.5,53.0
86,E- major,4/4,IV7,0.5,53.5
87,E- major,4/4,V,2.0,54.0
88,E- major,4/4,I,0.5,56.0
89,E- major,4/4,iv4,0.5,56.5
90,E- major,4/4,I,0.5,57.0
91,E- major,4/4,V6,0.5,57.5
92,E- major,4/4,IV6,0.5,58.0
93,E- major,4/4,vii/o7,0.5,58.5
94,E- major,4/4,I,0.5,59.0
95,E- major,4/4,ii42,0.5,59.5
96,E- major,4/4,V,0.5,60.0
97,E- major,4/4,i54,0.25,60.5
98,E- major,4/4,v52,0.25,60.75
99,E- major,4/4,V,0.5,61.0
100,E- major,4/4,V7,0.5,61.5
101,E- major,4/4,I,2.0,62.0
