,0,1,2,3,4
0,g minor,3/4,i,1.0,0.0
1,g minor,3/4,iv7,1.0,1.0
2,g minor,3/4,v6,0.5,2.0
3,g minor,3/4,bVII,0.5,2.5
4,g minor,3/4,III,1.0,3.0
5,g minor,3/4,IV6#42,0.5,4.0
6,g minor,3/4,vi/o6#43,0.5,4.5
7,g minor,3/4,viio#653,0.5,5.0
8,g minor,3/4,iv64,0.5,5.5
9,g minor,3/4,V#8653,1.0,6.0
10,g minor,3/4,i,0.5,7.0
11,g minor,3/4,viio#742,0.5,7.5
12,g minor,3/4,i752,0.5,8.0
13,g minor,3/4,iio6,0.5,8.5
14,g minor,3/4,V,1.0,9.0
15,g minor,3/4,V75#3,1.0,10.0
16,g minor,3/4,i,1.0,11.0
17,g minor,3/4,i,1.0,12.0
18,g minor,3/4,iv43,0.5,13.0
19,g minor,3/4,III64,0.5,13.5
20,g minor,3/4,bVI,1.0,14.0
21,g minor,3/4,bVII7,1.0,15.0
22,g minor,3/4,i62,0.5,16.0
23,g minor,3/4,v72,0.5,16.5
24,g minor,3/4,bVII42,0.5,17.0
25,g minor,3/4,v7,0.5,17.5
26,g minor,3/4,III6,0.5,18.0
27,g minor,3/4,bVI7,0.5,18.5
28,g minor,3/4,bVII7,1.0,19.0
29,g minor,3/4,bVII7,0.5,20.0
30,g minor,3/4,III64,0.5,20.5
31,g minor,3/4,III,3.0,21.0
32,g minor,3/4,III,1.0,24.0
33,g minor,3/4,bVII65,0.5,25.0
34,g minor,3/4,v43,0.5,25.5
35,g minor,3/4,IV64,0.5,26.0
36,g minor,3/4,i,0.5,26.5
37,g minor,3/4,ii7,1.0,27.0
38,g minor,3/4,III,0.5,28.0
39,g minor,3/4,bVII6,0.5,28.5
40,g minor,3/4,vio#63,0.5,29.0
41,g minor,3/4,III43,0.5,29.5
42,g minor,3/4,IV#8653,1.0,30.0
43,g minor,3/4,bVII,0.5,31.0
44,g minor,3/4,v#763,0.5,31.5
45,g minor,3/4,III532,0.5,32.0
46,g minor,3/4,III,0.5,32.5
47,g minor,3/4,bVII64,1.0,33.0
48,g minor,3/4,IV75#3,1.0,34.0
49,g minor,3/4,bVII,1.0,35.0
50,g minor,3/4,v,1.0,36.0
51,g minor,3/4,vio#63,1.0,37.0
52,g minor,3/4,v64,1.0,38.0
53,g minor,3/4,vio6#4,0.5,39.0
54,g minor,3/4,i6,0.5,39.5
55,g minor,3/4,II#865#3,0.5,40.0
56,g minor,3/4,II6,0.5,40.5
57,g minor,3/4,v,0.5,41.0
58,g minor,3/4,i43,0.5,41.5
59,g minor,3/4,v752,0.5,42.0
60,g minor,3/4,vio#63,0.5,42.5
61,g minor,3/4,II,1.0,43.0
62,g minor,3/4,II,0.5,44.0
63,g minor,3/4,v#54,0.5,44.5
64,g minor,3/4,V,3.0,45.0
65,g minor,3/4,v,0.5,48.0
66,g minor,3/4,v742,0.5,48.5
67,g minor,3/4,v6,0.5,49.0
68,g minor,3/4,I75#3,0.5,49.5
69,g minor,3/4,bvii6,1.0,50.0
70,g minor,3/4,I,0.5,51.0
71,g minor,3/4,bVI+6,0.5,51.5
72,g minor,3/4,I7#3,1.0,52.0
73,g minor,3/4,iio,1.0,53.0
74,g minor,3/4,#iiio7,0.5,54.0
75,g minor,3/4,bVI+64,0.25,54.5
76,g minor,3/4,#iiiobb7b5,0.25,54.75
77,g minor,3/4,iv,1.0,55.0
78,g minor,3/4,bvii,1.0,56.0
79,g minor,3/4,iv64,1.0,57.0
80,g minor,3/4,I,0.5,58.0
81,g minor,3/4,I75#3,0.5,58.5
82,g minor,3/4,iv,1.0,59.0
83,g minor,3/4,iv,0.5,60.0
84,g minor,3/4,iv#753,0.5,60.5
85,g minor,3/4,bvii54,0.5,61.0
86,g minor,3/4,iv732,0.5,61.5
87,g minor,3/4,iio632,0.5,62.0
88,g minor,3/4,iv,0.5,62.5
89,g minor,3/4,V6#42,1.0,63.0
90,g minor,3/4,i6,0.5,64.0
91,g minor,3/4,i74,0.5,64.5
92,g minor,3/4,i,0.5,65.0
93,g minor,3/4,i42,0.5,65.5
94,g minor,3/4,iv6,0.5,66.0
95,g minor,3/4,iv742,0.5,66.5
96,g minor,3/4,iv752,0.5,67.0
97,g minor,3/4,iv6,0.5,67.5
98,g minor,3/4,iv742,0.5,68.0
99,g minor,3/4,iv,0.5,68.5
100,g minor,3/4,viio#8753,0.5,69.0
101,g minor,3/4,vii#873,0.5,69.5
102,g minor,3/4,III+6,0.5,70.0
103,g minor,3/4,v7,0.5,70.5
104,g minor,3/4,i64,0.5,71.0
105,g minor,3/4,V,0.5,71.5
106,g minor,3/4,i,0.5,72.0
107,g minor,3/4,i5,0.5,72.5
108,g minor,3/4,i52,0.5,73.0
109,g minor,3/4,i42,0.5,73.5
110,g minor,3/4,iio64,0.5,74.0
111,g minor,3/4,#iiio6,0.5,74.5
112,g minor,3/4,iv,0.5,75.0
113,g minor,3/4,iii74,0.5,75.5
114,g minor,3/4,viio6#43,0.5,76.0
115,g minor,3/4,i6,0.25,76.5
116,g minor,3/4,i763,0.25,76.75
117,g minor,3/4,V6#42,0.5,77.0
118,g minor,3/4,V64,0.5,77.5
119,g minor,3/4,i6,0.5,78.0
120,g minor,3/4,iv532,0.5,78.5
121,g minor,3/4,i54,0.5,79.0
122,g minor,3/4,i654,0.5,79.5
123,g minor,3/4,V75#3,0.5,80.0
124,g minor,3/4,V74#3,0.5,80.5
125,g minor,3/4,I,3.0,81.0
