,0,1,2,3,4
0,G major,3/4,I,1.0,0.0
1,G major,3/4,I,1.0,1.0
2,G major,3/4,IV6,0.5,2.0
3,G major,3/4,vi,0.5,2.5
4,G major,3/4,V6,1.0,3.0
5,G major,3/4,I,1.0,4.0
6,G major,3/4,iii6,0.5,5.0
7,G major,3/4,V,0.5,5.5
8,G major,3/4,vi,1.0,6.0
9,G major,3/4,IV,0.5,7.0
10,G major,3/4,I752,0.5,7.5
11,G major,3/4,IV42,0.5,8.0
12,G major,3/4,viio6,0.5,8.5
13,G major,3/4,I,1.0,9.0
14,G major,3/4,V,2.0,10.0
15,G major,3/4,I,1.0,12.0
16,G major,3/4,V6,1.0,13.0
17,G major,3/4,vi65,1.0,14.0
18,G major,3/4,viio6,1.0,15.0
19,G major,3/4,I6,1.0,16.0
20,G major,3/4,ii65,1.0,17.0
21,G major,3/4,V,0.5,18.0
22,G major,3/4,V7,0.5,18.5
23,G major,3/4,I,2.0,19.0
24,G major,3/4,I,1.0,21.0
25,G major,3/4,I,1.0,22.0
26,G major,3/4,IV6,0.5,23.0
27,G major,3/4,vi,0.5,23.5
28,G major,3/4,V6,1.0,24.0
29,G major,3/4,I,1.0,25.0
30,G major,3/4,iii6,0.5,26.0
31,G major,3/4,V,0.5,26.5
32,G major,3/4,vi,1.0,27.0
33,G major,3/4,IV,0.5,28.0
34,G major,3/4,I752,0.5,28.5
35,G major,3/4,IV42,0.5,29.0
36,G major,3/4,viio6,0.5,29.5
37,G major,3/4,I,1.0,30.0
38,G major,3/4,V,2.0,31.0
39,G major,3/4,I,1.0,33.0
40,G major,3/4,V6,1.0,34.0
41,G major,3/4,vi65,1.0,35.0
42,G major,3/4,viio6,1.0,36.0
43,G major,3/4,I6,1.0,37.0
44,G major,3/4,ii65,1.0,38.0
45,G major,3/4,V,0.5,39.0
46,G major,3/4,V7,0.5,39.5
47,G major,3/4,I,2.0,40.0
48,G major,3/4,I,1.0,42.0
49,G major,3/4,I,0.5,43.0
50,G major,3/4,I7,0.5,43.5
51,G major,3/4,ii,0.5,44.0
52,G major,3/4,viio6,0.5,44.5
53,G major,3/4,I6,0.5,45.0
54,G major,3/4,I763,0.5,45.5
55,G major,3/4,I6,0.5,46.0
56,G major,3/4,iii732,0.5,46.5
57,G major,3/4,I6,0.5,47.0
58,G major,3/4,V43,0.5,47.5
59,G major,3/4,I,1.0,48.0
60,G major,3/4,V,2.0,49.0
61,G major,3/4,vi,1.0,51.0
62,G major,3/4,vi,1.0,52.0
63,G major,3/4,iii6,0.5,53.0
64,G major,3/4,I64,0.5,53.5
65,G major,3/4,ii6,1.0,54.0
66,G major,3/4,iii7,1.0,55.0
67,G major,3/4,I6,0.5,56.0
68,G major,3/4,iv52,0.5,56.5
69,G major,3/4,iv74,0.5,57.0
70,G major,3/4,V7,0.5,57.5
71,G major,3/4,I,0.5,58.0
72,G major,3/4,I742,0.5,58.5
73,G major,3/4,I6,1.0,59.0
74,G major,3/4,Ib753,1.0,60.0
75,G major,3/4,IV,2.0,61.0
76,G major,3/4,I,1.0,63.0
77,G major,3/4,V6,0.5,64.0
78,G major,3/4,V65,0.5,64.5
79,G major,3/4,I532,0.5,65.0
80,G major,3/4,I,0.5,65.5
81,G major,3/4,viio6,1.0,66.0
82,G major,3/4,I6,1.0,67.0
83,G major,3/4,I,1.0,68.0
84,G major,3/4,V,0.5,69.0
85,G major,3/4,V7,0.5,69.5
86,G major,3/4,vi532,0.5,70.0
87,G major,3/4,vi42,0.5,70.5
88,G major,3/4,IV,0.5,71.0
89,G major,3/4,viio752,0.5,71.5
90,G major,3/4,I742,0.5,72.0
91,G major,3/4,I,0.5,72.5
92,G major,3/4,V,2.0,73.0
93,G major,3/4,I,1.0,75.0
94,G major,3/4,i52,1.0,76.0
95,G major,3/4,V6,1.0,77.0
96,G major,3/4,IV6,0.5,78.0
97,G major,3/4,vii/o62,0.5,78.5
98,G major,3/4,vi,0.5,79.0
99,G major,3/4,vi42,0.5,79.5
100,G major,3/4,ii65,1.0,80.0
101,G major,3/4,V,0.5,81.0
102,G major,3/4,V7,0.5,81.5
103,G major,3/4,I,2.0,82.0
