,0,1,2,3,4
0,b minor,4/4,i,1.0,0.0
1,b minor,4/4,ii7,0.5,1.0
2,b minor,4/4,i742,0.5,1.5
3,b minor,4/4,viio#653,1.0,2.0
4,b minor,4/4,i6,0.5,3.0
5,b minor,4/4,i763,0.5,3.5
6,b minor,4/4,ii/o65,0.5,4.0
7,b minor,4/4,viio6#43,0.5,4.5
8,b minor,4/4,i64,0.5,5.0
9,b minor,4/4,III762,0.5,5.5
10,b minor,4/4,V,0.5,6.0
11,b minor,4/4,V75#3,0.5,6.5
12,b minor,4/4,i,1.0,7.0
13,b minor,4/4,IV,1.0,8.0
14,b minor,4/4,bVII,0.5,9.0
15,b minor,4/4,v6,0.5,9.5
16,b minor,4/4,bVII7,1.0,10.0
17,b minor,4/4,III,0.5,11.0
18,b minor,4/4,v43,0.5,11.5
19,b minor,4/4,ii542,0.5,12.0
20,b minor,4/4,V#8653,0.5,12.5
21,b minor,4/4,i532,0.5,13.0
22,b minor,4/4,i#753,0.5,13.5
23,b minor,4/4,i,0.5,14.0
24,b minor,4/4,#ivo4b3,0.5,14.5
25,b minor,4/4,V,1.0,15.0
26,b minor,4/4,i,1.0,16.0
27,b minor,4/4,ii7,0.5,17.0
28,b minor,4/4,i742,0.5,17.5
29,b minor,4/4,viio#653,1.0,18.0
30,b minor,4/4,i6,0.5,19.0
31,b minor,4/4,i763,0.5,19.5
32,b minor,4/4,ii/o65,0.5,20.0
33,b minor,4/4,viio6#43,0.5,20.5
34,b minor,4/4,i64,0.5,21.0
35,b minor,4/4,III762,0.5,21.5
36,b minor,4/4,V,0.5,22.0
37,b minor,4/4,V75#3,0.5,22.5
38,b minor,4/4,i,1.0,23.0
39,b minor,4/4,IV,1.0,24.0
40,b minor,4/4,bVII,0.5,25.0
41,b minor,4/4,v6,0.5,25.5
42,b minor,4/4,bVII7,1.0,26.0
43,b minor,4/4,III,0.5,27.0
44,b minor,4/4,v43,0.5,27.5
45,b minor,4/4,ii542,0.5,28.0
46,b minor,4/4,V#8653,0.5,28.5
47,b minor,4/4,i532,0.5,29.0
48,b minor,4/4,i#753,0.5,29.5
49,b minor,4/4,i,0.5,30.0
50,b minor,4/4,#ivo4b3,0.5,30.5
51,b minor,4/4,V,1.0,31.0
52,b minor,4/4,III,1.0,32.0
53,b minor,4/4,bvii54,0.5,33.0
54,b minor,4/4,IV,0.5,33.5
55,b minor,4/4,III6,0.5,34.0
56,b minor,4/4,IV#8653,0.5,34.5
57,b minor,4/4,bVII,0.5,35.0
58,b minor,4/4,iii43,0.5,35.5
59,b minor,4/4,viio#8753,0.5,36.0
60,b minor,4/4,V#8653,0.5,36.5
61,b minor,4/4,i532,0.5,37.0
62,b minor,4/4,i,0.5,37.5
63,b minor,4/4,i54,0.5,38.0
64,b minor,4/4,V,0.5,38.5
65,b minor,4/4,i,1.0,39.0
66,b minor,4/4,i,0.5,40.0
67,b minor,4/4,vio#63,0.5,40.5
68,b minor,4/4,bVII,0.5,41.0
69,b minor,4/4,bVII#8642,0.5,41.5
70,b minor,4/4,vi/o64#2,0.5,42.0
71,b minor,4/4,II#865#3,0.5,42.5
72,b minor,4/4,v,0.5,43.0
73,b minor,4/4,vi4#2,0.5,43.5
74,b minor,4/4,v,0.5,44.0
75,b minor,4/4,ii6,0.5,44.5
76,b minor,4/4,III,0.5,45.0
77,b minor,4/4,v64,0.5,45.5
78,b minor,4/4,vio#63,1.0,46.0
79,b minor,4/4,bVII,1.0,47.0
80,b minor,4/4,bVII,0.5,48.0
81,b minor,4/4,bVII7,0.5,48.5
82,b minor,4/4,i,0.5,49.0
83,b minor,4/4,bVI6,0.5,49.5
84,b minor,4/4,v43,0.5,50.0
85,b minor,4/4,iio,0.5,50.5
86,b minor,4/4,III,0.5,51.0
87,b minor,4/4,III42,0.5,51.5
88,b minor,4/4,i52,0.5,52.0
89,b minor,4/4,V#8653,0.5,52.5
90,b minor,4/4,i532,0.5,53.0
91,b minor,4/4,III6,0.5,53.5
92,b minor,4/4,iv6,0.5,54.0
93,b minor,4/4,i64,0.5,54.5
94,b minor,4/4,ii/o65,1.0,55.0
95,b minor,4/4,V,0.5,56.0
96,b minor,4/4,V75#3,0.5,56.5
97,b minor,4/4,I,3.0,57.0
