,0,1,2,3,4
0,C major,4/4,I,1.0,0.0
1,C major,4/4,V,1.0,1.0
2,C major,4/4,II,0.5,2.0
3,C major,4/4,II75#3,0.5,2.5
4,C major,4/4,V,1.0,3.0
5,C major,4/4,I,0.5,4.0
6,C major,4/4,vb752,0.5,4.5
7,C major,4/4,IV,0.5,5.0
8,C major,4/4,vi43,0.5,5.5
9,C major,4/4,viio6,1.0,6.0
10,C major,4/4,I,1.0,7.0
11,C major,4/4,V,1.0,8.0
12,C major,4/4,vi7,0.5,9.0
13,C major,4/4,#ivo6b33,0.5,9.5
14,C major,4/4,V6,0.5,10.0
15,C major,4/4,V752,0.5,10.5
16,C major,4/4,II,1.0,11.0
17,C major,4/4,V,0.5,12.0
18,C major,4/4,i54,0.5,12.5
19,C major,4/4,vi65,1.0,13.0
20,C major,4/4,II,0.5,14.0
21,C major,4/4,II75#3,0.5,14.5
22,C major,4/4,V,1.0,15.0
23,C major,4/4,I6,1.0,16.0
24,C major,4/4,viio6,1.0,17.0
25,C major,4/4,I,1.0,18.0
26,C major,4/4,V,1.0,19.0
27,C major,4/4,V,1.0,20.0
28,C major,4/4,I,0.5,21.0
29,C major,4/4,I42,0.5,21.5
30,C major,4/4,II#643,0.5,22.0
31,C major,4/4,#ivo6b33,0.5,22.5
32,C major,4/4,V,1.0,23.0
33,C major,4/4,I6,1.0,24.0
34,C major,4/4,II#8653,1.0,25.0
35,C major,4/4,#vo5b3,1.0,26.0
36,C major,4/4,vi,0.5,27.0
37,C major,4/4,ii43,0.5,27.5
38,C major,4/4,I64,0.5,28.0
39,C major,4/4,IV,0.5,28.5
40,C major,4/4,i54,1.0,29.0
41,C major,4/4,V,0.5,30.0
42,C major,4/4,V7,0.5,30.5
43,C major,4/4,I,1.0,31.0
