,0,1,2,3,4
0,b minor,3/2,i,2.0,0.0
1,b minor,3/2,i,1.0,2.0
2,b minor,3/2,i42,1.0,3.0
3,b minor,3/2,#ivo6b5b3,1.0,4.0
4,b minor,3/2,III6,1.0,5.0
5,b minor,3/2,II6,2.0,6.0
6,b minor,3/2,II#3,1.0,8.0
7,b minor,3/2,II7#3,1.0,9.0
8,b minor,3/2,v,2.0,10.0
9,b minor,3/2,bVI6,2.0,12.0
10,b minor,3/2,iio,1.0,14.0
11,b minor,3/2,bVII65,1.0,15.0
12,b minor,3/2,III,1.0,16.0
13,b minor,3/2,iii52,1.0,17.0
14,b minor,3/2,iii54,2.0,18.0
15,b minor,3/2,bVII,1.0,20.0
16,b minor,3/2,bVII7,1.0,21.0
17,b minor,3/2,III,2.0,22.0
18,b minor,3/2,III6,2.0,24.0
19,b minor,3/2,bVII6,2.0,26.0
20,b minor,3/2,III,2.0,28.0
21,b minor,3/2,bVI,1.0,30.0
22,b minor,3/2,bVI532,1.0,31.0
23,b minor,3/2,iv,1.0,32.0
24,b minor,3/2,ii/o65,1.0,33.0
25,b minor,3/2,i,2.0,34.0
26,b minor,3/2,i42,1.0,36.0
27,b minor,3/2,v652,1.0,37.0
28,b minor,3/2,iv6,1.0,38.0
29,b minor,3/2,iv65,1.0,39.0
30,b minor,3/2,iio64,1.0,40.0
31,b minor,3/2,iv763,1.0,41.0
32,b minor,3/2,V,6.0,42.0
33,b minor,3/2,i,2.0,48.0
34,b minor,3/2,i,1.0,50.0
35,b minor,3/2,i42,1.0,51.0
36,b minor,3/2,#ivo6b5b3,1.0,52.0
37,b minor,3/2,III6,1.0,53.0
38,b minor,3/2,II6,2.0,54.0
39,b minor,3/2,II#3,1.0,56.0
40,b minor,3/2,II7#3,1.0,57.0
41,b minor,3/2,v,2.0,58.0
42,b minor,3/2,bVI6,2.0,60.0
43,b minor,3/2,iio,1.0,62.0
44,b minor,3/2,bVII65,1.0,63.0
45,b minor,3/2,III,1.0,64.0
46,b minor,3/2,iii52,1.0,65.0
47,b minor,3/2,iii54,2.0,66.0
48,b minor,3/2,bVII,1.0,68.0
49,b minor,3/2,bVII7,1.0,69.0
50,b minor,3/2,III,2.0,70.0
51,b minor,3/2,III6,2.0,72.0
52,b minor,3/2,bVII6,2.0,74.0
53,b minor,3/2,III,2.0,76.0
54,b minor,3/2,bVI,1.0,78.0
55,b minor,3/2,bVI532,1.0,79.0
56,b minor,3/2,iv,1.0,80.0
57,b minor,3/2,ii/o65,1.0,81.0
58,b minor,3/2,i,2.0,82.0
59,b minor,3/2,i42,1.0,84.0
60,b minor,3/2,v652,1.0,85.0
61,b minor,3/2,iv6,1.0,86.0
62,b minor,3/2,iv65,1.0,87.0
63,b minor,3/2,iio64,1.0,88.0
64,b minor,3/2,iv763,1.0,89.0
65,b minor,3/2,V,6.0,90.0
66,b minor,3/2,i,2.0,96.0
67,b minor,3/2,i6,2.0,98.0
68,b minor,3/2,iv7,2.0,100.0
69,b minor,3/2,bVII6,2.0,102.0
70,b minor,3/2,III,4.0,104.0
71,b minor,3/2,i6,2.0,108.0
72,b minor,3/2,viio#63,2.0,110.0
73,b minor,3/2,i,2.0,112.0
74,b minor,3/2,V,2.0,114.0
75,b minor,3/2,V,4.0,116.0
76,b minor,3/2,i,2.0,120.0
77,b minor,3/2,viio6#43,2.0,122.0
78,b minor,3/2,iv6,2.0,124.0
79,b minor,3/2,V,2.0,126.0
80,b minor,3/2,V6#42,1.0,128.0
81,b minor,3/2,v62,1.0,129.0
82,b minor,3/2,i6,2.0,130.0
83,b minor,3/2,iio6,1.0,132.0
84,b minor,3/2,iv7,1.0,133.0
85,b minor,3/2,V,2.0,134.0
86,b minor,3/2,V,1.0,136.0
87,b minor,3/2,i54,1.0,137.0
88,b minor,3/2,I,6.0,138.0
