,0,1,2,3,4
0,A major,4/4,I,1.0,0.0
1,A major,4/4,V,1.0,1.0
2,A major,4/4,I6,1.0,2.0
3,A major,4/4,V,1.0,3.0
4,A major,4/4,I,0.5,4.0
5,A major,4/4,I7,0.5,4.5
6,A major,4/4,II,1.0,5.0
7,A major,4/4,V,2.0,6.0
8,A major,4/4,ii,1.0,8.0
9,A major,4/4,V6,1.0,9.0
10,A major,4/4,V7,1.0,10.0
11,A major,4/4,I,0.5,11.0
12,A major,4/4,i52,0.5,11.5
13,A major,4/4,ii65,1.0,12.0
14,A major,4/4,V,0.5,13.0
15,A major,4/4,V7,0.5,13.5
16,A major,4/4,I,2.0,14.0
17,A major,4/4,I,1.0,16.0
18,A major,4/4,V6,1.0,17.0
19,A major,4/4,IV6,1.0,18.0
20,A major,4/4,iii6,1.0,19.0
21,A major,4/4,ii6,1.0,20.0
22,A major,4/4,IV42,0.5,21.0
23,A major,4/4,ii7,0.5,21.5
24,A major,4/4,III,2.0,22.0
25,A major,4/4,vi,1.0,24.0
26,A major,4/4,V,1.0,25.0
27,A major,4/4,I,1.0,26.0
28,A major,4/4,iii43,0.5,27.0
29,A major,4/4,V65,0.25,27.5
30,A major,4/4,V6,0.25,27.75
31,A major,4/4,IV6,1.0,28.0
32,A major,4/4,V65,1.0,29.0
33,A major,4/4,I,2.0,30.0
34,A major,4/4,I,1.0,32.0
35,A major,4/4,IV6,1.0,33.0
36,A major,4/4,I6,1.0,34.0
37,A major,4/4,ii65,1.0,35.0
38,A major,4/4,I64,0.5,36.0
39,A major,4/4,I764,0.5,36.5
40,A major,4/4,V,1.0,37.0
41,A major,4/4,I,2.0,38.0
42,A major,4/4,V,0.5,40.0
43,A major,4/4,V742,0.5,40.5
44,A major,4/4,V6,1.0,41.0
45,A major,4/4,vi,0.5,42.0
46,A major,4/4,#ivob86b33,0.5,42.5
47,A major,4/4,V,1.0,43.0
48,A major,4/4,vi65,1.0,44.0
49,A major,4/4,II,1.0,45.0
50,A major,4/4,V,2.0,46.0
51,A major,4/4,vob863,1.0,48.0
52,A major,4/4,Ib73,1.0,49.0
53,A major,4/4,IV,0.5,50.0
54,A major,4/4,vii/o43,0.5,50.5
55,A major,4/4,vi64,0.5,51.0
56,A major,4/4,I6,0.5,51.5
57,A major,4/4,ii7,0.5,52.0
58,A major,4/4,viio6,0.5,52.5
59,A major,4/4,I,0.5,53.0
60,A major,4/4,i52,0.5,53.5
61,A major,4/4,V,2.0,54.0
62,A major,4/4,I,1.0,56.0
63,A major,4/4,V6,1.0,57.0
64,A major,4/4,IV6,1.0,58.0
65,A major,4/4,vi42,0.5,59.0
66,A major,4/4,vi542,0.5,59.5
67,A major,4/4,II#8653,1.0,60.0
68,A major,4/4,V,0.5,61.0
69,A major,4/4,V7,0.5,61.5
70,A major,4/4,I,2.0,62.0
