,0,1,2,3,4
0,b minor,4/4,i,0.5,0.0
1,b minor,4/4,ii542,0.5,0.5
2,b minor,4/4,i,1.0,1.0
3,b minor,4/4,V,0.5,2.0
4,b minor,4/4,V75#3,0.5,2.5
5,b minor,4/4,i,1.0,3.0
6,b minor,4/4,i,0.5,4.0
7,b minor,4/4,ii542,0.5,4.5
8,b minor,4/4,i,1.0,5.0
9,b minor,4/4,V,0.5,6.0
10,b minor,4/4,V75#3,0.5,6.5
11,b minor,4/4,i,1.0,7.0
12,b minor,4/4,III,0.5,8.0
13,b minor,4/4,bVI43,0.5,8.5
14,b minor,4/4,bVII,1.0,9.0
15,b minor,4/4,i,1.0,10.0
16,b minor,4/4,V,1.0,11.0
17,b minor,4/4,V,1.0,12.0
18,b minor,4/4,i,0.5,13.0
19,b minor,4/4,i532,0.5,13.5
20,b minor,4/4,i,0.5,14.0
21,b minor,4/4,III64,0.5,14.5
22,b minor,4/4,iv65,0.5,15.0
23,b minor,4/4,iv7,0.5,15.5
24,b minor,4/4,bVII,0.5,16.0
25,b minor,4/4,bVII42,0.5,16.5
26,b minor,4/4,III6,0.5,17.0
27,b minor,4/4,III742,0.5,17.5
28,b minor,4/4,III,0.5,18.0
29,b minor,4/4,i742,0.5,18.5
30,b minor,4/4,ii42,0.5,19.0
31,b minor,4/4,viio#853,0.5,19.5
32,b minor,4/4,i,1.0,20.0
33,b minor,4/4,i54,1.0,21.0
34,b minor,4/4,V,0.5,22.0
35,b minor,4/4,V75#3,0.5,22.5
36,b minor,4/4,i,1.0,23.0
37,b minor,4/4,i,1.0,24.0
38,b minor,4/4,ii7,0.5,25.0
39,b minor,4/4,viio#63,0.5,25.5
40,b minor,4/4,i6,0.5,26.0
41,b minor,4/4,i752,0.5,26.5
42,b minor,4/4,V,1.0,27.0
43,b minor,4/4,i6,0.5,28.0
44,b minor,4/4,III,0.5,28.5
45,b minor,4/4,IV,1.0,29.0
46,b minor,4/4,III6,0.5,30.0
47,b minor,4/4,IV#8653,0.5,30.5
48,b minor,4/4,bVII,1.0,31.0
49,b minor,4/4,bVII,0.5,32.0
50,b minor,4/4,bVII42,0.5,32.5
51,b minor,4/4,III6,0.5,33.0
52,b minor,4/4,iv762,0.5,33.5
53,b minor,4/4,i,0.5,34.0
54,b minor,4/4,III43,0.5,34.5
55,b minor,4/4,IV6,0.5,35.0
56,b minor,4/4,IV#8632,0.5,35.5
57,b minor,4/4,ii,0.5,36.0
58,b minor,4/4,IV64,0.5,36.5
59,b minor,4/4,V#8653,1.0,37.0
60,b minor,4/4,i6,0.5,38.0
61,b minor,4/4,III+#642,0.5,38.5
62,b minor,4/4,IV6,0.5,39.0
63,b minor,4/4,viio#8532,0.5,39.5
64,b minor,4/4,i,0.5,40.0
65,b minor,4/4,iv43,0.5,40.5
66,b minor,4/4,i54,1.0,41.0
67,b minor,4/4,V,0.5,42.0
68,b minor,4/4,V75#3,0.5,42.5
69,b minor,4/4,I,1.0,43.0
