,0,1,2,3,4
0,D major,4/4,I,1.0,0.0
1,D major,4/4,IV,1.0,1.0
2,D major,4/4,I6,1.0,2.0
3,D major,4/4,IV6,0.5,3.0
4,D major,4/4,V65,0.5,3.5
5,D major,4/4,I532,0.5,4.0
6,D major,4/4,I,0.5,4.5
7,D major,4/4,ii65,1.0,5.0
8,D major,4/4,V,1.0,6.0
9,D major,4/4,I,1.0,7.0
10,D major,4/4,#vo6,1.0,8.0
11,D major,4/4,vi,0.5,9.0
12,D major,4/4,vii732,0.5,9.5
13,D major,4/4,vi6,0.5,10.0
14,D major,4/4,vi752,0.5,10.5
15,D major,4/4,vi54,0.5,11.0
16,D major,4/4,vi4,0.5,11.5
17,D major,4/4,III,0.5,12.0
18,D major,4/4,III75#3,0.5,12.5
19,D major,4/4,vi,3.0,13.0
20,D major,4/4,I,1.0,16.0
21,D major,4/4,IV,1.0,17.0
22,D major,4/4,I6,1.0,18.0
23,D major,4/4,IV6,0.5,19.0
24,D major,4/4,V65,0.5,19.5
25,D major,4/4,I532,0.5,20.0
26,D major,4/4,I,0.5,20.5
27,D major,4/4,ii65,1.0,21.0
28,D major,4/4,V,1.0,22.0
29,D major,4/4,I,1.0,23.0
30,D major,4/4,#vo6,1.0,24.0
31,D major,4/4,vi,0.5,25.0
32,D major,4/4,vii732,0.5,25.5
33,D major,4/4,vi6,0.5,26.0
34,D major,4/4,vi752,0.5,26.5
35,D major,4/4,vi54,0.5,27.0
36,D major,4/4,vi4,0.5,27.5
37,D major,4/4,III,0.5,28.0
38,D major,4/4,III75#3,0.5,28.5
39,D major,4/4,vi,3.0,29.0
40,D major,4/4,vi,0.5,32.0
41,D major,4/4,vi7,0.5,32.5
42,D major,4/4,viio6,0.5,33.0
43,D major,4/4,ii,0.5,33.5
44,D major,4/4,I6,0.5,34.0
45,D major,4/4,iii7,0.5,34.5
46,D major,4/4,IV,0.5,35.0
47,D major,4/4,vi43,0.5,35.5
48,D major,4/4,viio6,0.5,36.0
49,D major,4/4,V43,0.5,36.5
50,D major,4/4,IV64,1.0,37.0
51,D major,4/4,I,0.5,38.0
52,D major,4/4,ii42,0.5,38.5
53,D major,4/4,I,1.0,39.0
54,D major,4/4,I,1.0,40.0
55,D major,4/4,IV,0.5,41.0
56,D major,4/4,IV42,0.5,41.5
57,D major,4/4,iii/ob642,0.5,42.0
58,D major,4/4,#io7,0.5,42.5
59,D major,4/4,ii532,0.5,43.0
60,D major,4/4,IV42,0.5,43.5
61,D major,4/4,ii6,0.5,44.0
62,D major,4/4,ii752,0.5,44.5
63,D major,4/4,VI,3.0,45.0
64,D major,4/4,II#8653,1.0,48.0
65,D major,4/4,V,0.5,49.0
66,D major,4/4,i54,0.5,49.5
67,D major,4/4,II6,1.0,50.0
68,D major,4/4,I6,0.5,51.0
69,D major,4/4,#iv/ob6b42,0.5,51.5
70,D major,4/4,V64,0.5,52.0
71,D major,4/4,V64,0.5,52.5
72,D major,4/4,VI#8653,1.0,53.0
73,D major,4/4,II,1.0,54.0
74,D major,4/4,V,1.0,55.0
75,D major,4/4,I,0.5,56.0
76,D major,4/4,I7,0.5,56.5
77,D major,4/4,ii,0.5,57.0
78,D major,4/4,viio6,0.5,57.5
79,D major,4/4,I6,0.5,58.0
80,D major,4/4,I752,0.5,58.5
81,D major,4/4,i54,0.5,59.0
82,D major,4/4,v52,0.5,59.5
83,D major,4/4,V,1.0,60.0
84,D major,4/4,I,3.0,61.0
