,0,1,2,3,4
0,a minor,4/4,iv,1.0,0.0
1,a minor,4/4,III6,1.0,1.0
2,a minor,4/4,bVI532,0.5,2.0
3,a minor,4/4,bVI,0.5,2.5
4,a minor,4/4,bvii7b3,0.5,3.0
5,a minor,4/4,vo6b33,0.5,3.5
6,a minor,4/4,bVI6,1.0,4.0
7,a minor,4/4,bviib8653,1.0,5.0
8,a minor,4/4,bvi54,0.5,6.0
9,a minor,4/4,III,0.25,6.5
10,a minor,4/4,IIIb8642,0.25,6.75
11,a minor,4/4,bVI,1.0,7.0
12,a minor,4/4,bVI,0.5,8.0
13,a minor,4/4,i64,0.5,8.5
14,a minor,4/4,ii/o65,0.5,9.0
15,a minor,4/4,viio6#43,0.5,9.5
16,a minor,4/4,i6,1.0,10.0
17,a minor,4/4,ii7,0.5,11.0
18,a minor,4/4,viio#63,0.5,11.5
19,a minor,4/4,i,1.0,12.0
20,a minor,4/4,ii/o65,1.0,13.0
21,a minor,4/4,V,0.5,14.0
22,a minor,4/4,V75#3,0.5,14.5
23,a minor,4/4,I,1.0,15.0
24,a minor,4/4,I,1.0,16.0
25,a minor,4/4,iv,0.5,17.0
26,a minor,4/4,iv,0.5,17.5
27,a minor,4/4,iv,0.5,18.0
28,a minor,4/4,iv42,0.5,18.5
29,a minor,4/4,bVII6,0.5,19.0
30,a minor,4/4,v,0.5,19.5
31,a minor,4/4,#iiio6bb5b3,0.5,20.0
32,a minor,4/4,bvii64,0.5,20.5
33,a minor,4/4,I6,0.5,21.0
34,a minor,4/4,ii7,0.5,21.5
35,a minor,4/4,I6,0.5,22.0
36,a minor,4/4,I#3,0.5,22.5
37,a minor,4/4,iv,1.0,23.0
38,a minor,4/4,iv,0.5,24.0
39,a minor,4/4,iio6,0.5,24.5
40,a minor,4/4,III,0.5,25.0
41,a minor,4/4,IIIb8642,0.5,25.5
42,a minor,4/4,bVI6,0.5,26.0
43,a minor,4/4,bVI6,0.5,26.5
44,a minor,4/4,#iiio6bb5b3,0.5,27.0
45,a minor,4/4,#iiio6b33,0.5,27.5
46,a minor,4/4,iv6,0.5,28.0
47,a minor,4/4,iv752,0.5,28.5
48,a minor,4/4,iv54,0.5,29.0
49,a minor,4/4,iv54,0.5,29.5
50,a minor,4/4,I,0.5,30.0
51,a minor,4/4,I75#3,0.5,30.5
52,a minor,4/4,IV,1.0,31.0
