,0,1,2,3,4
0,C major,4/4,I,1.0,0.0
1,C major,4/4,V,0.5,1.0
2,C major,4/4,V7,0.5,1.5
3,C major,4/4,ii54,0.5,2.0
4,C major,4/4,vi,0.5,2.5
5,C major,4/4,VII6,0.5,3.0
6,C major,4/4,VII#865#3,0.5,3.5
7,C major,4/4,I6,0.5,4.0
8,C major,4/4,iii7,0.5,4.5
9,C major,4/4,IV,0.5,5.0
10,C major,4/4,vi43,0.5,5.5
11,C major,4/4,viio6,1.0,6.0
12,C major,4/4,I,1.0,7.0
13,C major,4/4,vi,0.5,8.0
14,C major,4/4,vi742,0.5,8.5
15,C major,4/4,vi6,0.5,9.0
16,C major,4/4,I762,0.5,9.5
17,C major,4/4,I6,0.5,10.0
18,C major,4/4,I752,0.5,10.5
19,C major,4/4,V,0.5,11.0
20,C major,4/4,ii64,0.5,11.5
21,C major,4/4,I64b3,0.5,12.0
22,C major,4/4,IV63b2,0.5,12.5
23,C major,4/4,I6b5,1.0,13.0
24,C major,4/4,bvii#8#54,0.5,14.0
25,C major,4/4,IV,0.5,14.5
26,C major,4/4,I,1.0,15.0
27,C major,4/4,vi,0.5,16.0
28,C major,4/4,I64b3,0.5,16.5
29,C major,4/4,IV,0.5,17.0
30,C major,4/4,vi43,0.5,17.5
31,C major,4/4,ii,0.5,18.0
32,C major,4/4,IV43,0.5,18.5
33,C major,4/4,V65,0.5,19.0
34,C major,4/4,IV763,0.5,19.5
35,C major,4/4,V,0.5,20.0
36,C major,4/4,V7,0.5,20.5
37,C major,4/4,vi,0.5,21.0
38,C major,4/4,vi532,0.5,21.5
39,C major,4/4,IV6,0.5,22.0
40,C major,4/4,IV752,0.5,22.5
41,C major,4/4,I,1.0,23.0
42,C major,4/4,vi6,0.5,24.0
43,C major,4/4,vi752,0.5,24.5
44,C major,4/4,vi54,0.5,25.0
45,C major,4/4,iii,0.5,25.5
46,C major,4/4,IV42,0.5,26.0
47,C major,4/4,ii7,0.5,26.5
48,C major,4/4,iii42,0.5,27.0
49,C major,4/4,I7,0.5,27.5
50,C major,4/4,vi6,0.5,28.0
51,C major,4/4,V6,0.5,28.5
52,C major,4/4,IV6,0.25,29.0
53,C major,4/4,viio52,0.25,29.25
54,C major,4/4,vi6,0.5,29.5
55,C major,4/4,i74,0.5,30.0
56,C major,4/4,V7,0.5,30.5
57,C major,4/4,I,1.0,31.0
