,0,1,2,3,4
0,b minor,3/4,v,0.5,0.0
1,b minor,3/4,vi#8743,0.5,0.5
2,b minor,3/4,v6,1.0,1.0
3,b minor,3/4,I,1.0,2.0
4,b minor,3/4,ii#8643,1.0,3.0
5,b minor,3/4,V6,1.0,4.0
6,b minor,3/4,I,1.0,5.0
7,b minor,3/4,IV6,0.5,6.0
8,b minor,3/4,IV#863#2,0.5,6.5
9,b minor,3/4,IV#75#3,1.0,7.0
10,b minor,3/4,V,1.0,8.0
11,b minor,3/4,I,3.0,9.0
12,b minor,3/4,V6,1.0,12.0
13,b minor,3/4,I,1.0,13.0
14,b minor,3/4,#ivo6,1.0,14.0
15,b minor,3/4,v,0.5,15.0
16,b minor,3/4,II#8652,0.5,15.5
17,b minor,3/4,v,0.5,16.0
18,b minor,3/4,v#874,0.5,16.5
19,b minor,3/4,v6,1.0,17.0
20,b minor,3/4,ii64,1.0,18.0
21,b minor,3/4,#iii/ob86b5b3,1.0,19.0
22,b minor,3/4,VI,1.0,20.0
23,b minor,3/4,II,2.0,21.0
24,b minor,3/4,v,1.0,23.0
25,b minor,3/4,IV6,1.0,24.0
26,b minor,3/4,IV#8653,1.0,25.0
27,b minor,3/4,bVII,1.0,26.0
28,b minor,3/4,I6,1.0,27.0
29,b minor,3/4,I#8653,1.0,28.0
30,b minor,3/4,IV,1.0,29.0
31,b minor,3/4,bVII6,0.5,30.0
32,b minor,3/4,bVII763,0.5,30.5
33,b minor,3/4,v65,1.0,31.0
34,b minor,3/4,I,0.5,32.0
35,b minor,3/4,I75#3,0.5,32.5
36,b minor,3/4,IV,2.0,33.0
37,b minor,3/4,ii,1.0,35.0
38,b minor,3/4,v,1.0,36.0
39,b minor,3/4,III6,1.0,37.0
40,b minor,3/4,IV#8653,1.0,38.0
41,b minor,3/4,bVII,0.5,39.0
42,b minor,3/4,v6,0.5,39.5
43,b minor,3/4,II6,1.0,40.0
44,b minor,3/4,II#865#3,1.0,41.0
45,b minor,3/4,v,0.5,42.0
46,b minor,3/4,III6,0.5,42.5
47,b minor,3/4,ii,0.5,43.0
48,b minor,3/4,bVII6,0.5,43.5
49,b minor,3/4,IV6,1.0,44.0
50,b minor,3/4,bVII,2.0,45.0
51,b minor,3/4,vio#63,1.0,47.0
52,b minor,3/4,v64,1.0,48.0
53,b minor,3/4,vi7#54,0.5,49.0
54,b minor,3/4,v6#54,0.5,49.5
55,b minor,3/4,II7#5#3,1.0,50.0
56,b minor,3/4,V,3.0,51.0
