,0,1,2,3,4
0,F major,4/4,I,1.0,0.0
1,F major,4/4,V6,0.5,1.0
2,F major,4/4,V6,0.5,1.5
3,F major,4/4,I,0.5,2.0
4,F major,4/4,I,0.5,2.5
5,F major,4/4,vi,0.5,3.0
6,F major,4/4,vi,0.5,3.5
7,F major,4/4,I6,0.5,4.0
8,F major,4/4,I6,0.5,4.5
9,F major,4/4,IV,0.25,5.0
10,F major,4/4,IV,0.25,5.25
11,F major,4/4,IV7642,0.25,5.5
12,F major,4/4,ii7542,0.25,5.75
13,F major,4/4,IV6,0.5,6.0
14,F major,4/4,vii/o7532,0.5,6.5
15,F major,4/4,I,1.0,7.0
16,F major,4/4,I,1.0,8.0
17,F major,4/4,IV,0.5,9.0
18,F major,4/4,ii65,0.25,9.5
19,F major,4/4,IV7,0.25,9.75
20,F major,4/4,viio752,0.5,10.0
21,F major,4/4,V43,0.25,10.5
22,F major,4/4,viio6,0.25,10.75
23,F major,4/4,I6,0.5,11.0
24,F major,4/4,II#8653,0.5,11.5
25,F major,4/4,V,0.5,12.0
26,F major,4/4,V,0.5,12.5
27,F major,4/4,vi65,0.5,13.0
28,F major,4/4,#iv/ob8b7b64b3,0.25,13.5
29,F major,4/4,vi763,0.25,13.75
30,F major,4/4,II,1.0,14.0
31,F major,4/4,V,1.0,15.0
32,F major,4/4,I,0.5,16.0
33,F major,4/4,I,0.5,16.5
34,F major,4/4,IV,0.5,17.0
35,F major,4/4,ii65,0.5,17.5
36,F major,4/4,iii6,0.5,18.0
37,F major,4/4,iii65,0.5,18.5
38,F major,4/4,IV65,0.5,19.0
39,F major,4/4,V65,0.5,19.5
40,F major,4/4,I,0.5,20.0
41,F major,4/4,I,0.5,20.5
42,F major,4/4,i54,0.5,21.0
43,F major,4/4,I654,0.25,21.5
44,F major,4/4,I654,0.25,21.75
45,F major,4/4,V7,0.5,22.0
46,F major,4/4,V7,0.25,22.5
47,F major,4/4,V7,0.25,22.75
