,0,1,2,3,4
0,G major,4/4,V6,0.5,0.0
1,G major,4/4,V65,0.5,0.5
2,G major,4/4,I,1.0,1.0
3,G major,4/4,i54,0.5,2.0
4,G major,4/4,V,0.5,2.5
5,G major,4/4,I,0.5,3.0
6,G major,4/4,vi6,0.5,3.5
7,G major,4/4,bVII6,0.5,4.0
8,G major,4/4,iii/o7b53,0.5,4.5
9,G major,4/4,IV,0.5,5.0
10,G major,4/4,IV,0.25,5.5
11,G major,4/4,bvii4#3,0.25,5.75
12,G major,4/4,iv54,0.5,6.0
13,G major,4/4,I,0.5,6.5
14,G major,4/4,IV,1.0,7.0
15,G major,4/4,V6,1.0,8.0
16,G major,4/4,I,0.5,9.0
17,G major,4/4,ii42,0.5,9.5
18,G major,4/4,I,0.5,10.0
19,G major,4/4,V6,0.5,10.5
20,G major,4/4,vi,0.5,11.0
21,G major,4/4,I42,0.5,11.5
22,G major,4/4,II6#42,0.5,12.0
23,G major,4/4,II,0.5,12.5
24,G major,4/4,V6,0.5,13.0
25,G major,4/4,V,0.5,13.5
26,G major,4/4,vi754,0.5,14.0
27,G major,4/4,II75#3,0.5,14.5
28,G major,4/4,V,1.0,15.0
29,G major,4/4,V6,0.5,16.0
30,G major,4/4,V65,0.5,16.5
31,G major,4/4,I,1.0,17.0
32,G major,4/4,i54,0.5,18.0
33,G major,4/4,V,0.5,18.5
34,G major,4/4,I,0.5,19.0
35,G major,4/4,vi6,0.5,19.5
36,G major,4/4,bVII6,0.5,20.0
37,G major,4/4,iii/o7b53,0.5,20.5
38,G major,4/4,IV,0.5,21.0
39,G major,4/4,IV,0.25,21.5
40,G major,4/4,bvii4#3,0.25,21.75
41,G major,4/4,iv54,0.5,22.0
42,G major,4/4,I,0.5,22.5
43,G major,4/4,IV,1.0,23.0
44,G major,4/4,V6,1.0,24.0
45,G major,4/4,I,0.5,25.0
46,G major,4/4,ii42,0.5,25.5
47,G major,4/4,I,0.5,26.0
48,G major,4/4,V6,0.5,26.5
49,G major,4/4,vi,0.5,27.0
50,G major,4/4,I42,0.5,27.5
51,G major,4/4,II6#42,0.5,28.0
52,G major,4/4,II,0.5,28.5
53,G major,4/4,V6,0.5,29.0
54,G major,4/4,V,0.5,29.5
55,G major,4/4,vi754,0.5,30.0
56,G major,4/4,II75#3,0.5,30.5
57,G major,4/4,V,1.0,31.0
58,G major,4/4,I,0.5,32.0
59,G major,4/4,iii42,0.5,32.5
60,G major,4/4,I6,0.5,33.0
61,G major,4/4,#iv/o7,0.5,33.5
62,G major,4/4,V,0.5,34.0
63,G major,4/4,I43,0.5,34.5
64,G major,4/4,II,0.5,35.0
65,G major,4/4,II75#3,0.5,35.5
66,G major,4/4,VII6,0.5,36.0
67,G major,4/4,VII#865#3,0.5,36.5
68,G major,4/4,I6,0.5,37.0
69,G major,4/4,i7,0.5,37.5
70,G major,4/4,II,0.5,38.0
71,G major,4/4,II75#3,0.5,38.5
72,G major,4/4,V,1.0,39.0
73,G major,4/4,I,0.5,40.0
74,G major,4/4,I42,0.5,40.5
75,G major,4/4,vi,0.5,41.0
76,G major,4/4,iv74,0.5,41.5
77,G major,4/4,iv52,0.5,42.0
78,G major,4/4,I6,0.5,42.5
79,G major,4/4,IV,0.5,43.0
80,G major,4/4,IV742,0.5,43.5
81,G major,4/4,vi,0.5,44.0
82,G major,4/4,IV6,0.5,44.5
83,G major,4/4,V6,0.5,45.0
84,G major,4/4,#io5b3,0.5,45.5
85,G major,4/4,ii,0.5,46.0
86,G major,4/4,ii,0.25,46.5
87,G major,4/4,#vo4b3,0.25,46.75
88,G major,4/4,VI,1.0,47.0
89,G major,4/4,I,1.0,48.0
90,G major,4/4,V6,0.5,49.0
91,G major,4/4,iii43,0.5,49.5
92,G major,4/4,IV6,0.5,50.0
93,G major,4/4,vii/o7,0.5,50.5
94,G major,4/4,I,0.5,51.0
95,G major,4/4,I,0.5,51.5
96,G major,4/4,ii6,0.5,52.0
97,G major,4/4,ii763,0.5,52.5
98,G major,4/4,II6,1.0,53.0
99,G major,4/4,V,1.0,54.0
100,G major,4/4,I,1.0,55.0
