,0,1,2,3,4
0,D major,4/4,I,0.5,0.0
1,D major,4/4,vi6,0.5,0.5
2,D major,4/4,V,0.5,1.0
3,D major,4/4,iii6,0.5,1.5
4,D major,4/4,IV6,0.5,2.0
5,D major,4/4,vi,0.5,2.5
6,D major,4/4,V6,0.5,3.0
7,D major,4/4,V6,0.5,3.5
8,D major,4/4,iv54,0.5,4.0
9,D major,4/4,I,0.5,4.5
10,D major,4/4,IV532,0.5,5.0
11,D major,4/4,vi42,0.5,5.5
12,D major,4/4,IV6,0.5,6.0
13,D major,4/4,IV752,0.5,6.5
14,D major,4/4,I,1.0,7.0
15,D major,4/4,vi,0.5,8.0
16,D major,4/4,#iio64b3,0.5,8.5
17,D major,4/4,iii,0.5,9.0
18,D major,4/4,iii7,0.5,9.5
19,D major,4/4,IV,0.5,10.0
20,D major,4/4,ii6,0.5,10.5
21,D major,4/4,iii6,0.5,11.0
22,D major,4/4,V,0.5,11.5
23,D major,4/4,IV6,0.5,12.0
24,D major,4/4,iii6,0.5,12.5
25,D major,4/4,#ivb7b3,1.0,13.0
26,D major,4/4,VII7#3,1.0,14.0
27,D major,4/4,iii,1.0,15.0
28,D major,4/4,I,0.5,16.0
29,D major,4/4,V752,0.5,16.5
30,D major,4/4,IV,0.5,17.0
31,D major,4/4,IV,0.5,17.5
32,D major,4/4,iii6,0.5,18.0
33,D major,4/4,V7,0.5,18.5
34,D major,4/4,vi,0.5,19.0
35,D major,4/4,ii43,0.5,19.5
36,D major,4/4,I64,0.5,20.0
37,D major,4/4,IV7,0.5,20.5
38,D major,4/4,i54,0.5,21.0
39,D major,4/4,I64,0.5,21.5
40,D major,4/4,V7,1.0,22.0
41,D major,4/4,I,1.0,23.0
42,D major,4/4,I,0.5,24.0
43,D major,4/4,vi6,0.5,24.5
44,D major,4/4,V,0.5,25.0
45,D major,4/4,iii6,0.5,25.5
46,D major,4/4,IV6,0.5,26.0
47,D major,4/4,vi,0.5,26.5
48,D major,4/4,V6,0.5,27.0
49,D major,4/4,V6,0.5,27.5
50,D major,4/4,iv54,0.5,28.0
51,D major,4/4,I,0.5,28.5
52,D major,4/4,IV532,0.5,29.0
53,D major,4/4,vi42,0.5,29.5
54,D major,4/4,IV6,0.5,30.0
55,D major,4/4,IV752,0.5,30.5
56,D major,4/4,I,1.0,31.0
57,D major,4/4,vi,0.5,32.0
58,D major,4/4,#iio64b3,0.5,32.5
59,D major,4/4,iii,0.5,33.0
60,D major,4/4,iii7,0.5,33.5
61,D major,4/4,IV,0.5,34.0
62,D major,4/4,ii6,0.5,34.5
63,D major,4/4,iii6,0.5,35.0
64,D major,4/4,V,0.5,35.5
65,D major,4/4,IV6,0.5,36.0
66,D major,4/4,iii6,0.5,36.5
67,D major,4/4,#ivb7b3,1.0,37.0
68,D major,4/4,VII7#3,1.0,38.0
69,D major,4/4,iii,1.0,39.0
70,D major,4/4,I,0.5,40.0
71,D major,4/4,V752,0.5,40.5
72,D major,4/4,IV,0.5,41.0
73,D major,4/4,IV,0.5,41.5
74,D major,4/4,iii6,0.5,42.0
75,D major,4/4,V7,0.5,42.5
76,D major,4/4,vi,0.5,43.0
77,D major,4/4,ii43,0.5,43.5
78,D major,4/4,I64,0.5,44.0
79,D major,4/4,IV7,0.5,44.5
80,D major,4/4,i54,0.5,45.0
81,D major,4/4,I64,0.5,45.5
82,D major,4/4,V7,1.0,46.0
83,D major,4/4,I,1.0,47.0
84,D major,4/4,I,0.5,48.0
85,D major,4/4,V632,0.5,48.5
86,D major,4/4,vi7,0.5,49.0
87,D major,4/4,IV6,0.5,49.5
88,D major,4/4,#v/o7,0.5,50.0
89,D major,4/4,III#8653,0.5,50.5
90,D major,4/4,vi,0.5,51.0
91,D major,4/4,I43,0.5,51.5
92,D major,4/4,II#8653,0.5,52.0
93,D major,4/4,I765,0.5,52.5
94,D major,4/4,II7#3,0.5,53.0
95,D major,4/4,I763,0.5,53.5
96,D major,4/4,II#8653,0.5,54.0
97,D major,4/4,ii7,0.5,54.5
98,D major,4/4,V,1.0,55.0
99,D major,4/4,V,0.5,56.0
100,D major,4/4,V42,0.5,56.5
101,D major,4/4,I6,0.5,57.0
102,D major,4/4,I742,0.5,57.5
103,D major,4/4,ii542,0.5,58.0
104,D major,4/4,V65,0.5,58.5
105,D major,4/4,I,1.0,59.0
106,D major,4/4,ii,0.5,60.0
107,D major,4/4,viio6,0.5,60.5
108,D major,4/4,vi,0.5,61.0
109,D major,4/4,I432,0.5,61.5
110,D major,4/4,vi6,0.5,62.0
111,D major,4/4,vi752,0.5,62.5
112,D major,4/4,III,1.0,63.0
113,D major,4/4,VI6,1.0,64.0
114,D major,4/4,ii,0.5,65.0
115,D major,4/4,ii52,0.5,65.5
116,D major,4/4,V,0.5,66.0
117,D major,4/4,viio64,0.5,66.5
118,D major,4/4,iii,0.5,67.0
119,D major,4/4,viio752,0.5,67.5
120,D major,4/4,vi,0.5,68.0
121,D major,4/4,I43,0.5,68.5
122,D major,4/4,II#8653,1.0,69.0
123,D major,4/4,V,1.0,70.0
124,D major,4/4,I,1.0,71.0
125,D major,4/4,viio6,1.0,72.0
126,D major,4/4,I6,0.5,73.0
127,D major,4/4,#iv/o7,0.5,73.5
128,D major,4/4,V,0.5,74.0
129,D major,4/4,iii6,0.5,74.5
130,D major,4/4,#iiob7b53,1.0,75.0
131,D major,4/4,iii,0.5,76.0
132,D major,4/4,iii#8642,0.5,76.5
133,D major,4/4,VI#8653,1.0,77.0
134,D major,4/4,II,1.0,78.0
135,D major,4/4,V,1.0,79.0
136,D major,4/4,I,0.5,80.0
137,D major,4/4,vi6,0.5,80.5
138,D major,4/4,#vo6,1.0,81.0
139,D major,4/4,vi,1.0,82.0
140,D major,4/4,III,1.0,83.0
141,D major,4/4,III6,0.5,84.0
142,D major,4/4,III#8653,0.5,84.5
143,D major,4/4,IV6,0.5,85.0
144,D major,4/4,vi,0.5,85.5
145,D major,4/4,vii7,0.5,86.0
146,D major,4/4,V6,0.5,86.5
147,D major,4/4,I,0.5,87.0
148,D major,4/4,i52,0.5,87.5
149,D major,4/4,I6,0.5,88.0
150,D major,4/4,I65,0.5,88.5
151,D major,4/4,II#8653,1.0,89.0
152,D major,4/4,III6,1.0,90.0
153,D major,4/4,vi,1.0,91.0
154,D major,4/4,I6,0.5,92.0
155,D major,4/4,I6b5,0.5,92.5
156,D major,4/4,IV532,0.5,93.0
157,D major,4/4,vi42,0.5,93.5
158,D major,4/4,IV6,0.5,94.0
159,D major,4/4,vi,0.5,94.5
160,D major,4/4,vii/o7,0.5,95.0
161,D major,4/4,V65,0.5,95.5
162,D major,4/4,I,1.0,96.0
163,D major,4/4,i54,0.5,97.0
164,D major,4/4,i4,0.5,97.5
165,D major,4/4,V,1.0,98.0
166,D major,4/4,I,1.0,99.0
